term,cur,prev,diff,ma7,z_like,total
갤럭시북,1,0,1,0.143,0.622,2
그램,1,0,1,0.143,0.622,29
사이니지,1,0,1,0.143,0.622,1
샤오펑,1,0,1,0.143,0.622,1
터치id,1,0,1,0.143,0.622,1
모바일,2,0,2,0.857,0.593,64
양산,2,0,2,1.0,0.5,30
설비투자,1,0,1,0.286,0.465,3
아이폰,3,1,2,2.143,0.348,63
공급망,1,0,1,0.571,0.244,20
tsmc,2,0,2,1.714,0.124,23
폴더블,2,0,2,2.0,0.0,80
xr,2,1,1,2.0,0.0,53
sk하이닉스,3,4,-1,3.0,0.0,44
lg전자,9,1,8,10.143,-0.273,347
스마트폰,2,0,2,3.571,-0.544,87
구글,2,6,-4,4.571,-0.819,58
노트북,2,3,-1,5.0,-0.927,116
삼성전자,5,6,-1,9.429,-1.088,505
oled,4,0,4,8.286,-1.105,445
tv,2,1,1,7.429,-1.457,327
애플,1,1,0,7.571,-1.752,163
