term,cur,prev,diff,ma7,z_like,total
생산능력,9,0,9,1.286,3.615,13
fmm,7,0,7,1.143,2.831,8
tsmc,4,0,4,0.857,1.632,15
필립스,2,0,2,0.286,1.117,6
lcd,3,1,2,0.857,1.113,24
vr,5,2,3,1.286,1.741,28
화웨이,3,1,2,0.571,1.383,14
kaist,2,0,2,0.286,1.117,24
인텔,15,0,15,2.429,4.914,31
lcd,6,0,6,1.571,1.965,28
vr,7,1,6,2.286,1.877,31
amd,5,2,3,1.286,1.741,29
ppi,2,0,2,0.286,1.117,5
고성능,2,0,2,0.286,1.117,17
메타,2,0,2,0.429,0.95,20
