term,cur,prev,diff,ma7,z_like,total,date
tv,4,4,0,6.571,-0.722,357,2026-03-17
스마트폰,1,2,-1,3.0,-0.732,112,2026-03-17
삼성디스플레이,1,0,1,3.714,-0.927,72,2026-03-17
디스플레이,5,2,3,10.0,-1.201,287,2026-03-17
엔비디아,37,24,13,13.143,5.158,182,2026-03-18
삼성전자,28,24,4,14.0,2.953,474,2026-03-18
폴더블,13,2,11,4.571,2.686,65,2026-03-18
갤럭시,9,3,6,3.571,1.879,254,2026-03-18
화웨이,3,1,2,0.571,1.383,14,2026-03-18
애플,13,9,4,8.0,1.306,248,2026-03-18
kaist,2,0,2,0.286,1.117,24,2026-03-18
스마트폰,4,1,3,1.857,0.907,114,2026-03-18
qled,1,0,1,0.143,0.622,39,2026-03-18
갤럭시북,1,0,1,0.143,0.622,1,2026-03-18
수출입,1,0,1,0.143,0.622,2,2026-03-18
하이센스,1,0,1,0.143,0.622,9,2026-03-18
한화솔루션,1,0,1,0.143,0.622,6,2026-03-18
현대모비스,2,1,1,0.857,0.593,22,2026-03-18
모니터,5,5,0,3.429,0.551,127,2026-03-18
4k,1,0,1,0.286,0.465,5,2026-03-18
ltpo,1,1,0,0.286,0.465,2,2026-03-18
sk하이닉스,4,6,-2,3.0,0.366,63,2026-03-18
ar,3,4,-1,2.143,0.348,42,2026-03-18
오포,1,0,1,0.429,0.345,11,2026-03-18
amd,2,1,1,1.286,0.335,24,2026-03-18
tv,7,4,3,5.857,0.334,360,2026-03-18
공급망,3,4,-1,2.286,0.284,34,2026-03-18
퀄컴,1,1,0,0.571,0.244,34,2026-03-18
xr,6,13,-7,5.571,0.128,108,2026-03-18
아이폰,5,4,1,4.857,0.045,80,2026-03-18
구글,1,3,-2,1.143,-0.069,66,2026-03-18
레노버,3,2,1,3.286,-0.102,70,2026-03-18
vr,1,5,-4,1.429,-0.195,28,2026-03-18
태블릿,1,2,-1,2.0,-0.414,17,2026-03-18
lg전자,2,2,0,3.286,-0.457,211,2026-03-18
노트북,1,6,-5,2.857,-0.69,124,2026-03-18
맥북,1,4,-3,3.143,-0.773,97,2026-03-18
lg디스플레이,2,5,-3,5.714,-1.096,116,2026-03-18
디스플레이,2,5,-3,8.571,-1.673,288,2026-03-18
oled,3,11,-8,11.286,-1.901,364,2026-03-18
인텔,15,0,15,2.429,4.914,31,2026-03-19
삼성전자,45,28,17,19.0,4.852,511,2026-03-19
엔비디아,28,37,-9,16.143,2.363,208,2026-03-19
lcd,6,0,6,1.571,1.965,28,2026-03-19
vr,7,1,6,2.286,1.877,31,2026-03-19
amd,5,2,3,1.286,1.741,29,2026-03-19
ppi,2,0,2,0.286,1.117,5,2026-03-19
고성능,2,0,2,0.286,1.117,17,2026-03-19
디스플레이,14,2,12,10.0,0.961,298,2026-03-19
메타,2,0,2,0.429,0.95,20,2026-03-19
폴더블,8,13,-5,5.0,0.927,72,2026-03-19
노트북,6,1,5,3.429,0.902,127,2026-03-19
애플,12,13,-1,8.571,0.873,251,2026-03-19
sharp,2,0,2,0.571,0.814,11,2026-03-19
dell,1,0,1,0.143,0.622,6,2026-03-19
sk온,1,0,1,0.143,0.622,8,2026-03-19
기아,1,0,1,0.143,0.622,11,2026-03-19
소니,1,0,1,0.143,0.622,5,2026-03-19
모바일,2,0,2,0.857,0.593,51,2026-03-19
boe,1,0,1,0.286,0.465,34,2026-03-19
벤큐,1,0,1,0.286,0.465,11,2026-03-19
bmw,1,0,1,0.429,0.345,7,2026-03-19
오포,1,1,0,0.429,0.345,12,2026-03-19
양산,1,0,1,0.571,0.244,22,2026-03-19
lg전자,4,2,2,3.429,0.2,215,2026-03-19
oled,14,3,11,13.143,0.185,376,2026-03-19
태블릿,2,1,1,1.714,0.124,19,2026-03-19
xr,6,6,0,5.714,0.084,114,2026-03-19
모니터,4,5,-1,3.857,0.048,130,2026-03-19
tsmc,1,0,1,1.0,0.0,16,2026-03-19
tv,5,7,-2,6.0,-0.29,360,2026-03-19
스마트폰,1,4,-3,1.714,-0.309,113,2026-03-19
공급망,1,3,-2,2.286,-0.512,35,2026-03-19
sk하이닉스,1,4,-3,2.429,-0.558,62,2026-03-19
갤럭시,1,9,-8,3.143,-0.773,250,2026-03-19
아이폰,2,5,-3,4.571,-0.819,79,2026-03-19
레노버,1,3,-2,3.429,-0.852,71,2026-03-19
lg디스플레이,1,2,-1,3.571,-0.89,116,2026-03-19
삼성디스플레이,1,0,1,3.714,-0.927,72,2026-03-19
