term,cur,prev,diff,total,ma7,z_like
lg디스플레이,17,2,15,127,5.571,3.401
레노버,9,0,9,75,1.571,3.296
퀄컴,8,3,5,51,1.857,2.6
아이패드,6,0,6,9,1.0,2.5
hp,6,0,6,23,1.0,2.5
공급망,9,1,8,53,2.857,2.283
맥북,5,0,5,25,1.143,1.864
모바일,4,0,4,29,1.143,1.381
삼성디스플레이,4,1,3,58,1.143,1.381
갤럭시,4,2,2,46,1.714,0.99
4k,2,1,1,29,0.429,0.95
해상도,2,0,2,5,0.571,0.814
xr,5,3,2,149,3.0,0.732
inspection,1,0,1,2,0.143,0.622
주사율,1,0,1,4,0.143,0.622
딥엑스,1,0,1,7,0.143,0.622
디스플레이,8,3,5,192,6.143,0.534
잉크젯,1,0,1,5,0.286,0.465
vr,1,0,1,8,0.286,0.465
선익시스템,1,1,0,18,0.286,0.465
ar,2,0,2,36,1.143,0.414
csot,1,0,1,4,0.429,0.345
tcl,1,0,1,29,0.429,0.345
하이센스,1,0,1,45,0.571,0.244
인텔,1,0,1,54,0.714,0.155
