term,cur,prev,diff,total,ma7,z_like
oled,28,15,13,324,14.286,2.869
애플,24,8,16,217,11.571,2.824
lg디스플레이,17,2,15,127,5.571,3.401
tv,15,40,-25,291,10.429,1.081
레노버,9,0,9,75,1.571,3.296
공급망,9,1,8,53,2.857,2.283
퀄컴,8,3,5,51,1.857,2.6
디스플레이,8,3,5,192,6.143,0.534
lg전자,8,27,-19,327,16.857,-1.735
모니터,7,5,2,110,4.714,0.721
hp,6,0,6,23,1.0,2.5
아이패드,6,0,6,9,1.0,2.5
맥북,5,0,5,25,1.143,1.864
xr,5,3,2,149,3.0,0.732
삼성디스플레이,4,1,3,58,1.143,1.381
모바일,4,0,4,29,1.143,1.381
갤럭시,4,2,2,46,1.714,0.99
sk하이닉스,4,4,0,76,5.143,-0.35
노트북,3,4,-1,117,3.286,-0.102
삼성전자,3,10,-7,420,9.286,-1.553
4k,2,1,1,29,0.429,0.95
해상도,2,0,2,5,0.571,0.814
ar,2,0,2,36,1.143,0.414
boe,2,3,-1,39,1.714,0.124
양산,2,4,-2,56,2.143,-0.058
스마트폰,2,3,-1,74,2.857,-0.319
폴더블,2,7,-5,89,4.857,-0.892
딥엑스,1,0,1,7,0.143,0.622
주사율,1,0,1,4,0.143,0.622
inspection,1,0,1,2,0.143,0.622
선익시스템,1,1,0,18,0.286,0.465
vr,1,0,1,8,0.286,0.465
잉크젯,1,0,1,5,0.286,0.465
tcl,1,0,1,29,0.429,0.345
csot,1,0,1,4,0.429,0.345
하이센스,1,0,1,45,0.571,0.244
인텔,1,0,1,54,0.714,0.155
메타,1,6,-5,32,1.714,-0.309
아이폰,1,3,-2,70,3.429,-0.852
엔비디아,1,2,-1,230,3.714,-0.927
