term,cur,prev,diff,total,ma7,z_like
삼성전자,16,4,12,432,16.286,-0.057
oled,14,9,5,356,12.429,0.347
lg디스플레이,9,1,8,109,5.286,1.126
lg전자,8,0,8,212,4.429,1.15
엔비디아,7,7,0,121,4.571,0.774
xr,6,2,4,94,3.857,0.723
모니터,5,1,4,120,4.857,0.045
tv,4,3,1,356,10.571,-1.546
tcl,3,1,2,88,1.429,0.716
ar,3,2,1,36,1.714,0.557
공급망,3,0,3,27,1.714,0.557
노트북,3,1,2,120,4.0,-0.333
애플,3,6,-3,235,8.857,-1.473
vr,2,1,1,24,0.714,0.697
스마트폰,2,0,2,115,4.0,-0.667
아이폰,2,4,-2,75,5.286,-0.996
디스플레이,2,3,-1,284,10.286,-1.969
바이두,1,0,1,3,0.143,0.622
아이패드,1,0,1,16,1.286,-0.134
구글,1,1,0,63,1.429,-0.195
sk하이닉스,1,1,0,58,3.0,-0.732
갤럭시,1,4,-3,245,3.714,-0.927
폴더블,1,2,-1,52,4.0,-1.0
