term,cur,prev,diff,ma7,z_like,total
삼성디스플레이,12,21,-9,4.857,2.229,119
디스플레이,14,1,13,7.429,1.764,213
tcl,7,8,-1,2.571,1.701,31
갤럭시,4,4,0,1.429,1.171,83
hp,2,0,2,0.286,1.117,37
asus,2,0,2,0.571,0.814,10
amd,1,0,1,0.143,0.622,15
udc,1,0,1,0.143,0.622,13
비전프로,1,0,1,0.143,0.622,3
엔비디아,2,0,2,1.0,0.5,59
csot,1,0,1,0.286,0.465,3
공급망,1,0,1,0.286,0.465,12
생산능력,1,0,1,0.286,0.465,2
그램,4,16,-12,2.857,0.425,22
tsmc,1,0,1,0.429,0.345,19
메타,1,0,1,0.429,0.345,26
ar,1,0,1,0.571,0.244,40
고성능,1,0,1,0.571,0.244,22
레노버,1,0,1,0.571,0.244,70
주사율,1,0,1,0.571,0.244,13
sk하이닉스,1,1,0,0.571,0.244,39
양산,2,8,-6,1.571,0.19,25
모니터,7,3,4,6.429,0.162,192
구글,1,0,1,0.714,0.155,64
xr,2,0,2,1.714,0.124,89
삼성전자,14,4,10,13.429,0.123,445
boe,1,1,0,0.857,0.074,57
애플,4,3,1,3.857,0.048,159
tv,9,15,-6,8.857,0.036,304
현대모비스,1,1,0,1.143,-0.069,66
lg디스플레이,6,1,5,6.286,-0.081,142
oled,17,43,-26,18.143,-0.217,346
스마트폰,2,2,0,2.571,-0.219,107
노트북,2,2,0,3.0,-0.366,99
아이폰,1,5,-4,2.429,-0.558,79
모바일,1,1,0,2.571,-0.604,70
lg전자,2,7,-5,8.286,-1.621,313
