--- Sentiment Scaling Log (2026-05-26) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Set_Manufacturer): score_raw=0.5011 -> score_final=0.5011
Topic 0 (Set_Manufacturer): score_raw=0.4898 -> score_final=0.4898
Topic 0 (Set_Manufacturer): score_raw=0.5070 -> score_final=0.5070
Topic 0 (Set_Manufacturer): score_raw=0.4968 -> score_final=0.4968
Topic 0 (Set_Manufacturer): score_raw=0.4948 -> score_final=0.4948
Topic 0 (Set_Manufacturer): score_raw=0.4960 -> score_final=0.4960
Topic 0 (Set_Manufacturer): score_raw=0.4953 -> score_final=0.4953
Topic 0 (Set_Manufacturer): score_raw=0.5138 -> score_final=0.5138
Topic 0 (Set_Manufacturer): score_raw=0.5019 -> score_final=0.5019
Topic 0 (Set_Manufacturer): score_raw=0.4990 -> score_final=0.4990
Topic 0 (Set_Manufacturer): score_raw=0.4938 -> score_final=0.4938
Topic 0 (Set_Manufacturer): score_raw=0.5019 -> score_final=0.5019
Topic 0 (Set_Manufacturer): score_raw=0.5022 -> score_final=0.5022
Topic 0 (Set_Manufacturer): score_raw=0.4855 -> score_final=0.4855
Topic 0 (Set_Manufacturer): score_raw=0.4930 -> score_final=0.4930
Topic 0 (Set_Manufacturer): score_raw=0.5014 -> score_final=0.5014
Topic 0 (Set_Manufacturer): score_raw=0.4994 -> score_final=0.4994
Topic 0 (Set_Manufacturer): score_raw=0.5043 -> score_final=0.5043
Topic 0 (Set_Manufacturer): score_raw=0.5131 -> score_final=0.5131
Topic 0 (Set_Manufacturer): score_raw=0.5016 -> score_final=0.5016
Topic 0 (Set_Manufacturer): score_raw=0.5068 -> score_final=0.5068
Topic 0 (Set_Manufacturer): score_raw=0.4986 -> score_final=0.4986
Topic 0 (Set_Manufacturer): score_raw=0.5070 -> score_final=0.5070
Topic 0 (Set_Manufacturer): score_raw=0.5013 -> score_final=0.5013
Topic 0 (Set_Manufacturer): score_raw=0.5006 -> score_final=0.5006
Topic 0 (Set_Manufacturer): score_raw=0.5047 -> score_final=0.5047
Topic 0 (Set_Manufacturer): score_raw=0.5040 -> score_final=0.5040
Topic 0 (Set_Manufacturer): score_raw=0.4927 -> score_final=0.4927
Topic 0 (Set_Manufacturer): score_raw=0.4949 -> score_final=0.4949
Topic 0 (Set_Manufacturer): score_raw=0.4603 -> score_final=0.4603
Topic 0 (Set_Manufacturer): score_raw=0.4963 -> score_final=0.4963
Topic 0 (Set_Manufacturer): score_raw=0.4946 -> score_final=0.4946
Topic 0 (Set_Manufacturer): score_raw=0.5022 -> score_final=0.5022
Topic 0 (Set_Manufacturer): score_raw=0.5035 -> score_final=0.5035
Topic 0 (Set_Manufacturer): score_raw=0.4980 -> score_final=0.4980
Topic 0 (Set_Manufacturer): score_raw=0.5021 -> score_final=0.5021
Topic 0 (Set_Manufacturer): score_raw=0.5028 -> score_final=0.5028
Topic 0 (Set_Manufacturer): score_raw=0.4964 -> score_final=0.4964
Topic 0 (Set_Manufacturer): score_raw=0.4962 -> score_final=0.4962
Topic 0 (Set_Manufacturer): score_raw=0.4903 -> score_final=0.4903
Topic 0 (Set_Manufacturer): score_raw=0.5118 -> score_final=0.5118
Topic 0 (Set_Manufacturer): score_raw=0.4984 -> score_final=0.4984
Topic 0 (Set_Manufacturer): score_raw=0.4946 -> score_final=0.4946
