term,cur,prev,diff,total,ma7,z_like
삼성전자,10,4,6,591,28.143,-2.878
노트북,8,0,8,155,4.714,1.036
lg전자,7,8,-1,240,8.143,-0.297
갤럭시,4,4,0,78,3.0,0.366
애플,4,8,-4,257,8.429,-1.135
기아,3,0,3,38,0.571,1.383
구글,2,2,0,50,1.857,0.06
엔비디아,2,1,1,84,2.571,-0.219
oled,2,4,-2,335,8.714,-1.699
tv,2,8,-6,404,15.857,-2.781
kaist,1,0,1,16,0.143,0.622
lg화학,1,0,1,10,0.143,0.622
amd,1,0,1,9,0.143,0.622
vr,1,0,1,8,0.143,0.622
cluster,1,0,1,1,0.143,0.622
화웨이,1,0,1,30,0.286,0.465
bmw,1,0,1,7,0.286,0.465
아마존,1,0,1,15,0.429,0.345
알파벳,1,0,1,5,0.429,0.345
sk하이닉스,1,1,0,79,1.0,0.0
공급망,1,0,1,45,1.143,-0.069
메타,1,1,0,31,1.429,-0.195
올레드,1,2,-1,31,1.857,-0.363
모니터,1,1,0,81,2.286,-0.512
xr,1,1,0,115,2.714,-0.648
hp,1,0,1,63,5.857,-1.42
디스플레이,1,3,-2,239,7.286,-1.699
