term,cur,prev,diff,total,ma7,z_like
기아,3,0,3,38,0.571,1.383
노트북,8,0,8,155,4.714,1.036
cluster,1,0,1,1,0.143,0.622
vr,1,0,1,8,0.143,0.622
amd,1,0,1,9,0.143,0.622
lg화학,1,0,1,10,0.143,0.622
kaist,1,0,1,16,0.143,0.622
bmw,1,0,1,7,0.286,0.465
화웨이,1,0,1,30,0.286,0.465
알파벳,1,0,1,5,0.429,0.345
아마존,1,0,1,15,0.429,0.345
구글,2,2,0,50,1.857,0.06
sk하이닉스,1,1,0,79,1.0,0.0
공급망,1,0,1,45,1.143,-0.069
메타,1,1,0,31,1.429,-0.195
엔비디아,2,1,1,84,2.571,-0.219
모니터,1,1,0,81,2.286,-0.512
xr,1,1,0,115,2.714,-0.648
hp,1,0,1,63,5.857,-1.42
