title,url
"갈림길에 선 정철동의 LG디스플레이 ""공포냐, 봄이냐"" [ER매트릭스]",https://www.econovill.com/news/articleView.html?idxno=720225
"OLED 넘어 마이크로LED 스마트폰 시대 열리나, 중국에 쫓기는 삼성·LG디...",https://www.businesspost.co.kr/BP?command=article_view&num=421836
"삼성디스플레이, 새 대형사업부장에 손동일 부사장",https://www.newstopkorea.com/news/articleView.html?idxno=41391
