--- Sentiment Scaling Log (2026-01-15) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Apple_Display_Topic): score_raw=0.5168 -> score_final=0.5168
Topic 0 (Apple_Display_Topic): score_raw=0.5201 -> score_final=0.5201
Topic 0 (Apple_Display_Topic): score_raw=0.5065 -> score_final=0.5065
Topic 0 (Apple_Display_Topic): score_raw=0.5042 -> score_final=0.5042
Topic 0 (Apple_Display_Topic): score_raw=0.5167 -> score_final=0.5167
Topic 0 (Apple_Display_Topic): score_raw=0.5133 -> score_final=0.5133
Topic 0 (Apple_Display_Topic): score_raw=0.5071 -> score_final=0.5071
Topic 0 (Apple_Display_Topic): score_raw=0.5215 -> score_final=0.5215
Topic 0 (Apple_Display_Topic): score_raw=0.5187 -> score_final=0.5187
Topic 0 (Apple_Display_Topic): score_raw=0.5250 -> score_final=0.5250
Topic 0 (Apple_Display_Topic): score_raw=0.5241 -> score_final=0.5241
Topic 0 (Apple_Display_Topic): score_raw=0.5156 -> score_final=0.5156
Topic 0 (Apple_Display_Topic): score_raw=0.5085 -> score_final=0.5085
Topic 0 (Apple_Display_Topic): score_raw=0.5155 -> score_final=0.5155
Topic 0 (Apple_Display_Topic): score_raw=0.5091 -> score_final=0.5091
Topic 0 (Apple_Display_Topic): score_raw=0.4932 -> score_final=0.4932
Topic 0 (Apple_Display_Topic): score_raw=0.5168 -> score_final=0.5168
Topic 0 (Apple_Display_Topic): score_raw=0.5222 -> score_final=0.5222
Topic 0 (Apple_Display_Topic): score_raw=0.5126 -> score_final=0.5126
Topic 0 (Apple_Display_Topic): score_raw=0.5170 -> score_final=0.5170
Topic 0 (Apple_Display_Topic): score_raw=0.5093 -> score_final=0.5093
Topic 0 (Apple_Display_Topic): score_raw=0.5144 -> score_final=0.5144
Topic 0 (Apple_Display_Topic): score_raw=0.5028 -> score_final=0.5028
Topic 0 (Apple_Display_Topic): score_raw=0.5543 -> score_final=0.5543
Topic 0 (Apple_Display_Topic): score_raw=0.5280 -> score_final=0.5280
Topic 0 (Apple_Display_Topic): score_raw=0.5229 -> score_final=0.5229
Topic 0 (Apple_Display_Topic): score_raw=0.5023 -> score_final=0.5023
Topic 0 (Apple_Display_Topic): score_raw=0.5223 -> score_final=0.5223
Topic 0 (Apple_Display_Topic): score_raw=0.5127 -> score_final=0.5127
Topic 0 (Apple_Display_Topic): score_raw=0.4999 -> score_final=0.4999
Topic 0 (Apple_Display_Topic): score_raw=0.5252 -> score_final=0.5252
Topic 0 (Apple_Display_Topic): score_raw=0.5201 -> score_final=0.5201
Topic 0 (Apple_Display_Topic): score_raw=0.5030 -> score_final=0.5030
Topic 0 (Apple_Display_Topic): score_raw=0.5126 -> score_final=0.5126
Topic 0 (Apple_Display_Topic): score_raw=0.5222 -> score_final=0.5222
Topic 0 (Apple_Display_Topic): score_raw=0.5127 -> score_final=0.5127
Topic 0 (Apple_Display_Topic): score_raw=0.5205 -> score_final=0.5205
Topic 0 (Apple_Display_Topic): score_raw=0.4906 -> score_final=0.4906
Topic 0 (Apple_Display_Topic): score_raw=0.5190 -> score_final=0.5190
Topic 0 (Apple_Display_Topic): score_raw=0.4906 -> score_final=0.4906
Topic 0 (Apple_Display_Topic): score_raw=0.5290 -> score_final=0.5290
Topic 0 (Apple_Display_Topic): score_raw=0.5244 -> score_final=0.5244
