term,cur,prev,diff,total,ma7,z_like
애플,17,24,-7,232,12.143,1.083
아이패드,9,6,3,18,2.286,2.673
삼성전자,9,3,6,414,10.0,-0.24
lg전자,9,8,1,317,14.571,-1.157
맥북,8,5,3,31,2.286,2.275
tv,8,15,-7,294,10.857,-0.665
레노버,7,9,-2,81,2.429,1.787
lg디스플레이,5,17,-12,127,6.286,-0.367
oled,5,28,-23,325,13.429,-1.807
기아,4,0,4,12,0.571,1.953
byd,4,0,4,15,0.714,1.781
디스플레이,4,8,-4,188,6.286,-0.652
apple,3,0,3,4,0.429,1.554
tcl,3,1,2,32,0.571,1.383
bmw,3,0,3,21,0.857,1.113
ar,3,2,1,38,1.286,0.803
아이폰,3,1,2,72,2.714,0.108
엔비디아,3,1,2,231,4.0,-0.333
모니터,3,7,-4,113,4.714,-0.541
게이밍모니터,2,0,2,12,0.286,1.117
현대자동차,2,0,2,3,0.429,0.95
lcd,2,0,2,14,0.571,0.814
인텔,2,1,1,55,0.714,0.697
sharp,2,0,2,18,0.714,0.697
양산,2,2,0,57,2.143,-0.058
스마트폰,2,2,0,70,2.714,-0.27
xr,2,5,-3,149,2.857,-0.319
sk하이닉스,2,4,-2,76,4.429,-0.782
폴더블,2,2,0,90,4.714,-0.856
원익ips,1,0,1,9,0.143,0.622
dell,1,0,1,7,0.143,0.622
롤러블,1,0,1,4,0.429,0.345
4k,1,2,-1,30,0.571,0.244
구글,1,0,1,45,0.714,0.155
갤럭시,1,4,-3,46,1.143,-0.069
올레드,1,0,1,35,2.429,-0.558
노트북,1,3,-2,114,3.429,-0.852
