term,cur,prev,diff,total,ma7,z_like
기아,4,0,4,12,0.571,1.953
byd,4,0,4,15,0.714,1.781
apple,3,0,3,4,0.429,1.554
tcl,3,1,2,32,0.571,1.383
게이밍모니터,2,0,2,12,0.286,1.117
bmw,3,0,3,21,0.857,1.113
현대자동차,2,0,2,3,0.429,0.95
lcd,2,0,2,14,0.571,0.814
ar,3,2,1,38,1.286,0.803
sharp,2,0,2,18,0.714,0.697
인텔,2,1,1,55,0.714,0.697
dell,1,0,1,7,0.143,0.622
원익ips,1,0,1,9,0.143,0.622
롤러블,1,0,1,4,0.429,0.345
구글,1,0,1,45,0.714,0.155
아이폰,3,1,2,72,2.714,0.108
양산,2,2,0,57,2.143,-0.058
삼성전자,9,3,6,414,10.0,-0.24
스마트폰,2,2,0,70,2.714,-0.27
엔비디아,3,1,2,231,4.0,-0.333
올레드,1,0,1,35,2.429,-0.558
폴더블,2,2,0,90,4.714,-0.856
