keyword,score
반도체,0.6612914097241843
메타,0.5177151996417653
샤오미,0.41591762686003114
애플,0.4094293319182861
차량용,0.3901810747930887
아이폰,0.3525615728096934
삼성,0.32857237175325726
폴더블,0.31165986764378245
구글,0.30485111452403124
게이밍,0.30187896273533904
패널,0.2991252430441049
중국,0.29220859983307684
장비,0.26770328200150034
소비,0.2534189184704754
게임,0.25132647457468504
카카,0.25073362828732476
인재,0.24655490376839917
소재,0.24449771730475597
6세대,0.24226832859264705
있습니다,0.23570926368233353
