term,cur,prev,diff,total,ma7,z_like
애플,11,17,-6,273,15.714,-0.95
lg전자,9,4,5,300,11.857,-0.643
oled,6,4,2,284,10.714,-1.103
맥북,5,3,2,42,3.571,0.494
디스플레이,5,3,2,169,4.857,0.045
tv,5,3,2,286,11.429,-1.468
알파벳,4,0,4,5,0.571,1.953
asus,4,0,4,23,1.714,0.99
스마트폰,4,4,0,70,2.857,0.425
레노버,4,1,3,77,3.0,0.366
엔비디아,4,1,3,226,3.143,0.309
sk하이닉스,4,1,3,79,3.143,0.309
모니터,4,2,2,80,4.429,-0.138
삼성전자,4,2,2,389,7.0,-0.823
태블릿,3,1,2,17,0.714,1.239
csot,3,1,2,8,0.714,1.239
tcl,3,0,3,30,1.0,1.0
아이폰,3,1,2,71,2.429,0.223
노트북,3,5,-2,113,4.0,-0.333
lg디스플레이,3,2,1,115,4.571,-0.501
파나소닉,2,0,2,2,0.286,1.117
선익시스템,2,0,2,20,0.571,0.814
hp,2,0,2,22,1.286,0.335
갤럭시,2,1,1,46,1.571,0.19
ar,2,3,-1,43,2.0,0.0
화웨이,1,0,1,10,0.143,0.622
소니,1,0,1,8,0.143,0.622
고해상도,1,0,1,5,0.143,0.622
벤츠,1,0,1,4,0.143,0.622
하이센스,1,0,1,44,0.286,0.465
vr,1,0,1,9,0.286,0.465
롤러블,1,0,1,5,0.286,0.465
삼성디스플레이,1,0,1,47,1.0,0.0
byd,1,1,0,18,1.143,-0.069
공급망,1,1,0,51,2.0,-0.414
xr,1,1,0,148,2.429,-0.558
폴더블,1,1,0,85,2.857,-0.69
아이패드,1,6,-5,25,3.286,-0.813
