org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,1,250.3847,0.0135,0.7067,250.3847
AMD,0,239.3788,0.0131,0.6757,239.3788
AMD,3,54.2116,0.0122,0.1530,54.2116
AMD,8,31.6840,0.0166,0.0894,31.6840
AMD,4,26.3293,0.0109,0.0743,26.3293
AMD,7,21.7368,0.0201,0.0614,21.7368
AMD,2,15.5406,0.0038,0.0439,15.5406
AMD,6,9.0225,0.0137,0.0255,9.0225
AMD,5,6.7461,0.0098,0.0190,6.7461
AMD,9,6.0766,0.0092,0.0172,6.0766
AMD,10,2.3176,0.0164,0.0065,2.3176
ASUS,1,62.5962,0.0034,0.7027,62.5962
ASUS,0,59.8447,0.0033,0.6718,59.8447
ASUS,3,16.1170,0.0036,0.1809,16.1170
ASUS,7,11.2709,0.0104,0.1265,11.2709
ASUS,2,4.6622,0.0011,0.0523,4.6622
ASUS,4,3.9893,0.0016,0.0448,3.9893
ASUS,9,2.6043,0.0039,0.0292,2.6043
ASUS,8,1.6248,0.0009,0.0182,1.6248
ASUS,10,1.1588,0.0082,0.0130,1.1588
ASUS,5,0.8433,0.0012,0.0095,0.8433
AUO,1,49.5266,0.0027,0.7062,49.5266
AUO,0,47.4630,0.0026,0.6768,47.4630
AUO,3,9.5237,0.0021,0.1358,9.5237
AUO,2,9.3243,0.0023,0.1330,9.3243
AUO,4,4.7871,0.0020,0.0683,4.7871
AUO,8,2.4372,0.0013,0.0348,2.4372
AUO,5,1.6865,0.0024,0.0240,1.6865
AUO,10,1.1588,0.0082,0.0165,1.1588
AUO,9,0.8681,0.0013,0.0124,0.8681
AUO,7,0.8051,0.0007,0.0115,0.8051
Acer,1,52.9660,0.0029,0.7050,52.9660
Acer,0,50.9024,0.0028,0.6775,50.9024
Acer,3,11.7214,0.0026,0.1560,11.7214
Acer,7,9.6608,0.0089,0.1286,9.6608
Acer,9,2.6043,0.0039,0.0347,2.6043
Acer,4,2.3936,0.0010,0.0319,2.3936
Acer,2,1.5541,0.0004,0.0207,1.5541
Acer,10,1.1588,0.0082,0.0154,1.1588
Acer,5,0.8433,0.0012,0.0112,0.8433
Acer,8,0.8124,0.0004,0.0108,0.8124
BMW,3,92.3062,0.0208,0.6273,92.3062
BMW,1,81.1687,0.0044,0.5516,81.1687
BMW,0,77.7293,0.0042,0.5282,77.7293
BMW,7,12.0760,0.0111,0.0821,12.0760
BMW,2,10.8784,0.0027,0.0739,10.8784
BMW,4,10.3722,0.0043,0.0705,10.3722
BMW,8,8.9365,0.0047,0.0607,8.9365
BMW,5,5.0596,0.0073,0.0344,5.0596
BMW,10,3.4763,0.0246,0.0236,3.4763
BMW,9,3.4724,0.0052,0.0236,3.4724
BOE,1,774.5418,0.0417,0.7028,774.5418
BOE,0,770.4145,0.0421,0.6990,770.4145
BOE,2,99.4597,0.0244,0.0902,99.4597
BOE,3,84.2477,0.0190,0.0764,84.2477
BOE,8,43.8702,0.0230,0.0398,43.8702
BOE,4,42.2865,0.0175,0.0384,42.2865
BOE,7,17.7114,0.0163,0.0161,17.7114
BOE,5,9.2759,0.0134,0.0084,9.2759
BOE,9,8.6809,0.0131,0.0079,8.6809
BOE,10,2.3176,0.0164,0.0021,2.3176
BOE,6,2.2556,0.0034,0.0020,2.2556
BYD,0,100.4290,0.0055,0.6315,100.4290
BYD,1,99.7412,0.0054,0.6272,99.7412
BYD,3,68.8634,0.0155,0.4330,68.8634
BYD,8,13.8110,0.0073,0.0868,13.8110
BYD,2,10.1014,0.0025,0.0635,10.1014
BYD,7,9.6608,0.0089,0.0607,9.6608
BYD,5,8.4327,0.0122,0.0530,8.4327
BYD,4,6.3829,0.0026,0.0401,6.3829
BYD,9,3.4724,0.0052,0.0218,3.4724
BYD,10,1.1588,0.0082,0.0073,1.1588
BYD,6,1.1278,0.0017,0.0071,1.1278
Bosch,2,1.5541,0.0004,0.6241,1.5541
Bosch,0,1.3757,0.0001,0.5525,1.3757
Bosch,1,1.3757,0.0001,0.5525,1.3757
CES,1,229.7486,0.0124,0.6897,229.7486
CES,0,223.5578,0.0122,0.6711,223.5578
CES,2,68.3785,0.0168,0.2053,68.3785
CES,3,44.6879,0.0101,0.1341,44.6879
CES,7,29.7874,0.0275,0.0894,29.7874
CES,4,21.5422,0.0089,0.0647,21.5422
CES,8,8.1241,0.0043,0.0244,8.1241
CES,5,7.5894,0.0110,0.0228,7.5894
CES,9,6.0766,0.0092,0.0182,6.0766
CES,10,4.6351,0.0328,0.0139,4.6351
CSOT,1,449.1792,0.0242,0.7020,449.1792
CSOT,0,445.7398,0.0244,0.6967,445.7398
CSOT,2,73.0407,0.0179,0.1142,73.0407
CSOT,3,46.8857,0.0106,0.0733,46.8857
CSOT,4,27.1272,0.0112,0.0424,27.1272
CSOT,8,20.3103,0.0107,0.0317,20.3103
CSOT,7,9.6608,0.0089,0.0151,9.6608
CSOT,5,8.4327,0.0122,0.0132,8.4327
CSOT,9,7.8128,0.0118,0.0122,7.8128
CSOT,6,2.2556,0.0034,0.0035,2.2556
Corning,0,4.8151,0.0003,0.7030,4.8151
Corning,1,4.8151,0.0003,0.7030,4.8151
Corning,3,0.7326,0.0002,0.1070,0.7326
Counterpoint,0,6.1908,0.0003,0.6560,6.1908
Counterpoint,1,6.1908,0.0003,0.6560,6.1908
Counterpoint,4,2.3936,0.0010,0.2536,2.3936
Counterpoint,2,1.5541,0.0004,0.1647,1.5541
Counterpoint,3,1.4652,0.0003,0.1552,1.4652
Counterpoint,9,0.8681,0.0013,0.0920,0.8681
Counterpoint,5,0.8433,0.0012,0.0894,0.8433
Counterpoint,8,0.8124,0.0004,0.0861,0.8124
DELL,8,0.8124,0.0004,0.6410,0.8124
DELL,0,0.6879,0.0000,0.5427,0.6879
DELL,1,0.6879,0.0000,0.5427,0.6879
DSCC,0,4.1272,0.0002,0.6833,4.1272
DSCC,1,4.1272,0.0002,0.6833,4.1272
DSCC,2,1.5541,0.0004,0.2573,1.5541
Dell,1,62.5962,0.0034,0.6982,62.5962
Dell,0,60.5326,0.0033,0.6752,60.5326
Dell,3,17.5821,0.0040,0.1961,17.5821
Dell,7,9.6608,0.0089,0.1078,9.6608
Dell,2,4.6622,0.0011,0.0520,4.6622
Dell,4,3.9893,0.0016,0.0445,3.9893
Dell,9,2.6043,0.0039,0.0290,2.6043
Dell,8,2.4372,0.0013,0.0272,2.4372
Dell,10,1.1588,0.0082,0.0129,1.1588
Dell,5,0.8433,0.0012,0.0094,0.8433
ETRI,1,29.5784,0.0016,0.6462,29.5784
ETRI,0,28.8905,0.0016,0.6311,28.8905
ETRI,5,16.8653,0.0244,0.3684,16.8653
ETRI,3,8.7911,0.0020,0.1920,8.7911
ETRI,8,3.2496,0.0017,0.0710,3.2496
ETRI,2,3.1081,0.0008,0.0679,3.1081
ETRI,7,1.6101,0.0015,0.0352,1.6101
ETRI,9,0.8681,0.0013,0.0190,0.8681
ETRI,4,0.7979,0.0003,0.0174,0.7979
HMI,0,6.8787,0.0004,0.7043,6.8787
HMI,1,6.8787,0.0004,0.7043,6.8787
HMI,9,0.8681,0.0013,0.0889,0.8681
HP,1,128.6317,0.0069,0.7113,128.6317
HP,0,122.4409,0.0067,0.6771,122.4409
HP,3,25.6406,0.0058,0.1418,25.6406
HP,7,16.1013,0.0149,0.0890,16.1013
HP,4,13.5636,0.0056,0.0750,13.5636
HP,2,6.2162,0.0015,0.0344,6.2162
HP,9,4.3404,0.0065,0.0240,4.3404
HP,8,1.6248,0.0009,0.0090,1.6248
HP,10,1.1588,0.0082,0.0064,1.1588
HP,6,1.1278,0.0017,0.0062,1.1278
HP,5,0.8433,0.0012,0.0047,0.8433
Harman,0,29.5784,0.0016,0.7025,29.5784
Harman,1,28.8905,0.0016,0.6862,28.8905
Harman,3,6.5933,0.0015,0.1566,6.5933
Harman,5,3.3731,0.0049,0.0801,3.3731
Harman,8,1.6248,0.0009,0.0386,1.6248
Harman,7,1.6101,0.0015,0.0382,1.6101
Harman,2,1.5541,0.0004,0.0369,1.5541
Harman,4,0.7979,0.0003,0.0190,0.7979
IEC,1,37.1450,0.0020,0.6527,37.1450
IEC,0,36.4571,0.0020,0.6406,36.4571
IEC,7,16.9064,0.0156,0.2971,16.9064
IEC,9,9.5490,0.0144,0.1678,9.5490
IEC,2,7.7703,0.0019,0.1365,7.7703
IEC,4,7.1807,0.0030,0.1262,7.1807
IEC,3,5.1281,0.0012,0.0901,5.1281
IEC,5,3.3731,0.0049,0.0593,3.3731
IEC,10,1.1588,0.0082,0.0204,1.1588
IEC,6,1.1278,0.0017,0.0198,1.1278
IEC,8,0.8124,0.0004,0.0143,0.8124
IEEE,1,5.5030,0.0003,0.6970,5.5030
IEEE,0,4.8151,0.0003,0.6099,4.8151
IEEE,9,1.7362,0.0026,0.2199,1.7362
IEEE,2,1.5541,0.0004,0.1968,1.5541
IEEE,3,1.4652,0.0003,0.1856,1.4652
IEEE,7,0.8051,0.0007,0.1020,0.8051
IEEE,4,0.7979,0.0003,0.1011,0.7979
IMID,0,49.5266,0.0027,0.6738,49.5266
IMID,1,49.5266,0.0027,0.6738,49.5266
IMID,5,20.2384,0.0293,0.2754,20.2384
IMID,3,7.3259,0.0016,0.0997,7.3259
IMID,2,5.4392,0.0013,0.0740,5.4392
IMID,7,1.6101,0.0015,0.0219,1.6101
