org,topic,base_score,topic_share,company_focus,hybrid_score
두산로보틱스,6,0.7408,0.0024,0.0537,0.7408
디지타임스,3,4.4447,0.0134,0.6191,4.4447
디지타임스,7,4.2267,0.0110,0.5887,4.2267
디지타임스,5,2.8645,0.0103,0.3990,2.8645
디지타임스,0,1.5625,0.0084,0.2176,1.5625
디지타임스,4,1.4816,0.0045,0.2064,1.4816
디지타임스,6,0.7408,0.0024,0.1032,0.7408
디지타임스,1,0.7282,0.0023,0.1014,0.7282
마이크로소프트,6,9.6301,0.0306,0.6862,9.6301
마이크로소프트,1,6.5541,0.0203,0.4670,6.5541
마이크로소프트,7,5.6356,0.0147,0.4016,5.6356
마이크로소프트,5,3.5807,0.0129,0.2551,3.5807
마이크로소프트,0,2.3438,0.0126,0.1670,2.3438
마이크로소프트,3,2.2223,0.0067,0.1584,2.2223
마이크로소프트,4,2.2223,0.0067,0.1584,2.2223
마이크로소프트,2,1.1451,0.0068,0.0816,1.1451
메타,6,8.8893,0.0282,0.7447,8.8893
메타,4,4.4447,0.0134,0.3723,4.4447
메타,1,4.3694,0.0135,0.3660,4.3694
메타,0,3.1250,0.0167,0.2618,3.1250
메타,5,2.8645,0.0103,0.2400,2.8645
메타,7,2.1133,0.0055,0.1770,2.1133
메타,3,1.4816,0.0045,0.1241,1.4816
미디어텍,1,7.2824,0.0225,0.7081,7.2824
미디어텍,7,6.3400,0.0165,0.6165,6.3400
미디어텍,4,2.2223,0.0067,0.2161,2.2223
미디어텍,6,2.2223,0.0071,0.2161,2.2223
미디어텍,5,1.4323,0.0051,0.1393,1.4323
미디어텍,0,0.7813,0.0042,0.0760,0.7813
삼성디스플레이,3,29.6310,0.0891,0.7066,29.6310
삼성디스플레이,7,17.6112,0.0460,0.4200,17.6112
삼성디스플레이,5,15.0389,0.0540,0.3586,15.0389
삼성디스플레이,4,11.8524,0.0356,0.2826,11.8524
삼성디스플레이,0,10.1563,0.0544,0.2422,10.1563
삼성디스플레이,6,7.4078,0.0235,0.1766,7.4078
삼성디스플레이,1,5.8259,0.0180,0.1389,5.8259
삼성디스플레이,2,3.4354,0.0205,0.0819,3.4354
삼성전자,4,54.0766,0.1626,0.4801,77.0808
삼성전자,7,50.7202,0.1324,0.4503,72.2965
삼성전자,3,43.7057,0.1314,0.3880,62.2982
삼성전자,1,40.7814,0.1261,0.3620,58.1297
삼성전자,6,40.7426,0.1294,0.3617,58.0746
삼성전자,5,37.2391,0.1337,0.3306,53.0806
삼성전자,0,20.3126,0.1088,0.1803,28.9536
삼성전자,2,12.5965,0.0753,0.1118,17.9550
샤오미,4,5.9262,0.0178,0.7100,5.9262
샤오미,6,5.1854,0.0165,0.6213,5.1854
샤오미,0,1.5625,0.0084,0.1872,1.5625
샤오미,1,1.4565,0.0045,0.1745,1.4565
샤오미,5,1.4323,0.0051,0.1716,1.4323
샤오미,3,0.7408,0.0022,0.0888,0.7408
샤오미,7,0.7044,0.0018,0.0844,0.7044
샤프,3,6.6670,0.0200,0.7155,6.6670
샤프,4,4.4447,0.0134,0.4770,4.4447
샤프,5,2.8645,0.0103,0.3074,2.8645
샤프,7,2.8178,0.0074,0.3024,2.8178
샤프,0,1.5625,0.0084,0.1677,1.5625
샤프,6,1.4816,0.0047,0.1590,1.4816
샤프,2,1.1451,0.0068,0.1229,1.1451
샤프,1,0.7282,0.0023,0.0782,0.7282
선익시스템,7,3.5222,0.0092,0.9598,3.5222
선익시스템,3,0.7408,0.0022,0.2019,0.7408
선익시스템,5,0.7161,0.0026,0.1951,0.7161
소니,4,7.4078,0.0223,0.6557,7.4078
소니,6,5.9262,0.0188,0.5245,5.9262
소니,0,3.1250,0.0167,0.2766,3.1250
소니,3,2.9631,0.0089,0.2623,2.9631
소니,2,2.2903,0.0137,0.2027,2.2903
소니,1,2.1847,0.0068,0.1934,2.1847
소니,5,2.1484,0.0077,0.1902,2.1484
소니,7,2.1133,0.0055,0.1871,2.1133
아이씨디,7,8.4534,0.0221,0.8891,8.4534
아이씨디,3,2.9631,0.0089,0.3117,2.9631
아이씨디,1,2.9130,0.0090,0.3064,2.9130
아이씨디,0,0.7813,0.0042,0.0822,0.7813
아이씨디,6,0.7408,0.0024,0.0779,0.7408
아이씨디,5,0.7161,0.0026,0.0753,0.7161
알파벳,6,10.3709,0.0329,0.8038,10.3709
알파벳,1,5.8259,0.0180,0.4515,5.8259
알파벳,5,2.8645,0.0103,0.2220,2.8645
알파벳,3,2.2223,0.0067,0.1722,2.2223
알파벳,4,2.2223,0.0067,0.1722,2.2223
알파벳,7,2.1133,0.0055,0.1638,2.1133
알파벳,0,1.5625,0.0084,0.1211,1.5625
애플,3,56.2989,0.1693,0.6796,66.2751
애플,5,30.7939,0.1105,0.3717,36.2506
애플,4,28.1495,0.0846,0.3398,33.1375
애플,6,27.4087,0.0871,0.3308,32.2655
애플,7,25.3601,0.0662,0.3061,29.8539
애플,1,17.4777,0.0541,0.2110,20.5748
애플,0,14.8438,0.0795,0.1792,17.4742
애플,2,5.7257,0.0342,0.0691,6.7402
엔비디아,6,15.5563,0.0494,0.6628,18.2693
엔비디아,7,10.5667,0.0276,0.4502,12.4095
엔비디아,1,10.1953,0.0315,0.4344,11.9734
엔비디아,5,5.7291,0.0206,0.2441,6.7282
엔비디아,0,5.4688,0.0293,0.2330,6.4225
엔비디아,4,3.7039,0.0111,0.1578,4.3498
엔비디아,2,3.4354,0.0205,0.1464,4.0345
엔비디아,3,2.2223,0.0067,0.0947,2.6099
원익IPS,7,8.4534,0.0221,0.9476,8.4534
원익IPS,3,2.2223,0.0067,0.2491,2.2223
원익IPS,1,1.4565,0.0045,0.1633,1.4565
원익IPS,4,0.7408,0.0022,0.0830,0.7408
원익IPS,5,0.7161,0.0026,0.0803,0.7161
카카오,1,7.2824,0.0225,0.7050,7.2824
카카오,7,5.6356,0.0147,0.5455,5.6356
카카오,4,2.9631,0.0089,0.2868,2.9631
카카오,0,2.3438,0.0126,0.2269,2.3438
카카오,6,2.2223,0.0071,0.2151,2.2223
카카오,3,1.4816,0.0045,0.1434,1.4816
카카오,5,0.7161,0.0026,0.0693,0.7161
퀄컴,1,7.2824,0.0225,0.6213,8.3238
퀄컴,7,6.3400,0.0165,0.5409,7.2466
퀄컴,4,5.1854,0.0156,0.4424,5.9269
퀄컴,5,2.8645,0.0103,0.2444,3.2742
퀄컴,6,2.2223,0.0071,0.1896,2.5401
퀄컴,3,1.4816,0.0045,0.1264,1.6934
퀄컴,2,1.1451,0.0068,0.0977,1.3089
퀄컴,0,0.7813,0.0042,0.0667,0.8930
하이센스,4,9.6301,0.0290,0.7373,9.6301
하이센스,6,6.6670,0.0212,0.5105,6.6670
하이센스,3,4.4447,0.0134,0.3403,4.4447
하이센스,5,2.1484,0.0077,0.1645,2.1484
하이센스,7,2.1133,0.0055,0.1618,2.1133
하이센스,0,1.5625,0.0084,0.1196,1.5625
하이센스,1,1.4565,0.0045,0.1115,1.4565
하이얼,4,5.9262,0.0178,0.7100,5.9262
하이얼,6,5.1854,0.0165,0.6213,5.1854
하이얼,0,1.5625,0.0084,0.1872,1.5625
하이얼,1,1.4565,0.0045,0.1745,1.4565
하이얼,5,1.4323,0.0051,0.1716,1.4323
하이얼,3,0.7408,0.0022,0.0888,0.7408
하이얼,7,0.7044,0.0018,0.0844,0.7044
한미반도체,7,11.2711,0.0294,0.7565,11.2711
한미반도체,1,8.7389,0.0270,0.5865,8.7389
한미반도체,4,2.9631,0.0089,0.1989,2.9631
한미반도체,6,2.2223,0.0071,0.1492,2.2223
한미반도체,3,1.4816,0.0045,0.0994,1.4816
한미반도체,5,1.4323,0.0051,0.0961,1.4323
한미반도체,0,0.7813,0.0042,0.0524,0.7813
한화,2,52.6761,0.3151,0.9753,55.3099
한화,6,8.1485,0.0259,0.1509,8.5560
한화,0,5.4688,0.0293,0.1013,5.7422
한화,4,5.1854,0.0156,0.0960,5.4447
한화,5,4.2968,0.0154,0.0796,4.5117
한화,7,0.7044,0.0018,0.0130,0.7397
한화시스템,1,7.2824,0.0225,0.7050,7.2824
한화시스템,7,5.6356,0.0147,0.5455,5.6356
한화시스템,4,2.9631,0.0089,0.2868,2.9631
한화시스템,0,2.3438,0.0126,0.2269,2.3438
한화시스템,6,2.2223,0.0071,0.2151,2.2223
한화시스템,3,1.4816,0.0045,0.1434,1.4816
한화시스템,5,0.7161,0.0026,0.0693,0.7161
현대모비스,1,14.5648,0.0450,0.5889,14.5648
현대모비스,5,12.8905,0.0463,0.5212,12.8905
현대모비스,7,11.2711,0.0294,0.4557,11.2711
현대모비스,4,6.6670,0.0200,0.2696,6.6670
현대모비스,3,5.1854,0.0156,0.2097,5.1854
현대모비스,6,4.4447,0.0141,0.1797,4.4447
현대모비스,0,3.9063,0.0209,0.1579,3.9063
현대자동차,6,5.1854,0.0165,0.5923,5.1854
현대자동차,1,3.6412,0.0113,0.4159,3.6412
현대자동차,7,3.5222,0.0092,0.4023,3.5222
현대자동차,2,3.4354,0.0205,0.3924,3.4354
현대자동차,4,2.9631,0.0089,0.3385,2.9631
현대자동차,0,1.5625,0.0084,0.1785,1.5625
현대자동차,3,0.7408,0.0022,0.0846,0.7408
현대자동차,5,0.7161,0.0026,0.0818,0.7161
현대차,1,18.9342,0.0586,0.6342,18.9342
현대차,7,15.4978,0.0404,0.5191,15.4978
현대차,4,10.3709,0.0312,0.3474,10.3709
현대차,6,10.3709,0.0329,0.3474,10.3709
현대차,0,6.2500,0.0335,0.2094,6.2500
현대차,3,3.7039,0.0111,0.1241,3.7039
현대차,5,3.5807,0.0129,0.1199,3.5807
현대차,2,3.4354,0.0205,0.1151,3.4354
화웨이,4,1.4816,0.0045,0.8944,1.8866
화웨이,3,0.7408,0.0022,0.4472,0.9433
