term,cur,prev,diff,ma7,z_like,total
구글,6,1,5,1.143,2.348,19
선익시스템,2,0,2,0.286,1.117,5
게이밍,2,0,2,0.286,1.117,12
ar,2,0,2,0.286,1.117,31
엔비디아,3,1,2,0.857,1.113,11
