term,cur,prev,diff,ma7,z_like,total,date
폴더블,1,1,0,2.286,-0.512,91,2025-12-21
아이폰,2,5,-3,4.286,-0.744,80,2025-12-21
갤럭시,1,3,-2,3.143,-0.773,93,2025-12-21
모니터,1,3,-2,3.143,-0.773,96,2025-12-21
hp,1,0,1,3.571,-0.89,47,2025-12-21
삼성전자,10,7,3,14.429,-0.923,362,2025-12-21
lcd,1,0,1,4.714,-1.171,47,2025-12-21
애플,1,4,-3,4.714,-1.171,209,2025-12-21
lg전자,3,7,-4,11.857,-1.993,311,2025-12-21
tv,3,10,-7,13.714,-2.278,259,2025-12-21
아마존,4,0,4,0.571,1.953,7,2025-12-22
vr,1,0,1,0.429,0.345,14,2025-12-22
태블릿,1,0,1,0.429,0.345,21,2025-12-22
tsmc,1,1,0,0.429,0.345,26,2025-12-22
공급망,1,1,0,0.429,0.345,23,2025-12-22
노트북,3,0,3,2.429,0.223,90,2025-12-22
올레드,1,0,1,1.143,-0.069,20,2025-12-22
스마트폰,3,2,1,3.714,-0.244,110,2025-12-22
삼성디스플레이,2,0,2,2.857,-0.319,100,2025-12-22
애플,4,1,3,5.143,-0.35,210,2025-12-22
갤럭시,2,1,1,3.429,-0.501,92,2025-12-22
lg전자,10,3,7,12.286,-0.507,316,2025-12-22
폴더블,1,1,0,2.429,-0.558,91,2025-12-22
모니터,1,1,0,2.714,-0.648,95,2025-12-22
아이폰,1,2,-1,4.286,-1.07,81,2025-12-22
tv,7,3,4,14.0,-1.476,261,2025-12-22
oled,3,0,3,11.0,-1.853,257,2025-12-22
디스플레이,1,0,1,10.286,-2.207,193,2025-12-22
삼성전자,3,10,-7,14.429,-2.382,337,2025-12-22
애플,17,4,13,7.0,2.743,223,2025-12-23
폴더블,9,1,8,3.143,2.112,100,2025-12-23
모바일,7,0,7,2.143,1.971,52,2025-12-23
삼성전자,22,3,19,13.0,1.954,354,2025-12-23
스마트폰,7,3,4,3.286,1.321,117,2025-12-23
맥북,3,0,3,0.714,1.239,19,2025-12-23
한미반도체,2,0,2,0.286,1.117,3,2025-12-23
노트북,5,3,2,2.429,1.005,93,2025-12-23
현대자동차,3,0,3,1.0,1.0,8,2025-12-23
아이맥,2,0,2,0.714,0.697,5,2025-12-23
ar,1,0,1,0.286,0.465,51,2025-12-23
퀄컴,1,0,1,0.286,0.465,26,2025-12-23
아이폰,6,1,5,5.0,0.309,84,2025-12-23
고성능,1,0,1,0.714,0.155,22,2025-12-23
기아,1,0,1,0.714,0.155,53,2025-12-23
카카오,1,0,1,0.857,0.074,16,2025-12-23
xr,2,0,2,1.857,0.06,95,2025-12-23
lcd,3,0,3,3.143,-0.052,50,2025-12-23
갤럭시,3,2,1,3.143,-0.052,94,2025-12-23
lg디스플레이,2,0,2,3.429,-0.501,107,2025-12-23
모니터,1,1,0,2.714,-0.648,96,2025-12-23
oled,8,3,5,11.0,-0.695,265,2025-12-23
디스플레이,6,1,5,9.857,-0.932,199,2025-12-23
tv,8,7,1,13.857,-1.24,266,2025-12-23
lg전자,3,10,-7,11.143,-1.877,316,2025-12-23
삼성디스플레이,18,0,18,3.571,4.993,115,2025-12-24
oled,32,8,24,12.571,4.274,297,2025-12-24
lg디스플레이,20,2,18,5.857,4.135,127,2025-12-24
삼성전자,31,22,9,15.857,3.039,365,2025-12-24
4k,4,0,4,0.571,1.953,13,2025-12-24
구글,5,0,5,1.429,1.627,72,2025-12-24
레노버,5,0,5,2.286,1.081,99,2025-12-24
엔비디아,4,0,4,1.714,0.99,63,2025-12-24
화웨이,2,0,2,0.429,0.95,19,2025-12-24
ar,2,1,1,0.429,0.95,51,2025-12-24
모니터,5,1,4,3.143,0.67,100,2025-12-24
ase,1,0,1,0.143,0.622,2,2025-12-24
benq,1,0,1,0.143,0.622,1,2025-12-24
capex,1,0,1,0.143,0.622,2,2025-12-24
fmm,1,0,1,0.143,0.622,3,2025-12-24
harman,1,0,1,0.143,0.622,1,2025-12-24
스마트워치,1,0,1,0.143,0.622,7,2025-12-24
주사율,1,0,1,0.143,0.622,9,2025-12-24
벤큐,1,0,1,0.286,0.465,2,2025-12-24
패드,1,0,1,0.286,0.465,2,2025-12-24
샤오미,1,0,1,0.429,0.345,11,2025-12-24
한미반도체,1,2,-1,0.429,0.345,4,2025-12-24
폴더블,4,9,-5,3.286,0.254,104,2025-12-24
tsmc,1,0,1,0.571,0.244,26,2025-12-24
아이패드,1,0,1,0.571,0.244,28,2025-12-24
올레드,1,0,1,0.571,0.244,21,2025-12-24
모바일,2,7,-5,1.571,0.19,53,2025-12-24
아마존,1,0,1,0.714,0.155,7,2025-12-24
맥북,1,3,-2,0.714,0.155,20,2025-12-24
xr,2,2,0,1.857,0.06,96,2025-12-24
sk하이닉스,1,0,1,1.0,0.0,49,2025-12-24
카카오,1,1,0,1.0,0.0,17,2025-12-24
벤츠,1,0,1,1.143,-0.069,65,2025-12-24
아이폰,4,6,-2,4.429,-0.138,87,2025-12-24
애플,6,17,-11,6.857,-0.237,224,2025-12-24
hp,1,0,1,1.857,-0.363,48,2025-12-24
디스플레이,8,6,2,9.857,-0.449,207,2025-12-24
스마트폰,2,7,-5,3.286,-0.457,119,2025-12-24
노트북,1,5,-4,2.143,-0.464,93,2025-12-24
lg전자,3,3,0,7.714,-1.248,306,2025-12-24
tv,4,8,-4,11.429,-1.696,269,2025-12-24
모니터,34,5,29,7.143,7.313,131,2025-12-25
삼성전자,37,31,6,17.857,3.663,390,2025-12-25
삼성디스플레이,13,18,-5,5.0,2.472,127,2025-12-25
xr,7,2,5,2.571,1.701,98,2025-12-25
벤큐,4,1,3,0.857,1.632,6,2025-12-25
해상도,3,0,3,0.429,1.554,6,2025-12-25
lg전자,12,3,9,6.714,1.472,309,2025-12-25
tv,13,4,9,8.571,1.128,271,2025-12-25
bmw,2,0,2,0.286,1.117,11,2025-12-25
galaxy,1,0,1,0.143,0.622,2,2025-12-25
sharp,1,0,1,0.143,0.622,6,2025-12-25
갤럭시북,1,0,1,0.143,0.622,2,2025-12-25
게이밍모니터,1,0,1,0.143,0.622,1,2025-12-25
harman,1,1,0,0.286,0.465,2,2025-12-25
스마트워치,1,1,0,0.286,0.465,8,2025-12-25
주사율,1,1,0,0.286,0.465,10,2025-12-25
sk하이닉스,2,1,1,1.143,0.414,51,2025-12-25
공급망,1,0,1,0.429,0.345,20,2025-12-25
양산,1,0,1,0.429,0.345,19,2025-12-25
구글,2,5,-3,1.429,0.26,73,2025-12-25
폴더블,4,4,0,3.286,0.254,105,2025-12-25
vr,1,0,1,0.571,0.244,13,2025-12-25
ar,1,2,-1,0.571,0.244,49,2025-12-25
화웨이,1,2,-1,0.571,0.244,18,2025-12-25
애플,7,6,1,6.429,0.162,216,2025-12-25
아이폰,4,4,0,3.714,0.098,89,2025-12-25
기아,1,0,1,0.857,0.074,54,2025-12-25
벤츠,1,1,0,1.286,-0.134,66,2025-12-25
레노버,1,5,-4,1.286,-0.134,99,2025-12-25
lg디스플레이,3,20,-17,3.857,-0.289,128,2025-12-25
udc,1,0,1,1.714,-0.309,13,2025-12-25
갤럭시,1,0,1,1.714,-0.309,94,2025-12-25
노트북,1,1,0,2.0,-0.414,91,2025-12-25
oled,6,32,-26,8.429,-0.622,296,2025-12-25
스마트폰,1,2,-1,2.714,-0.648,119,2025-12-25
디스플레이,3,8,-5,8.571,-1.418,186,2025-12-25
