term,cur,prev,diff,total,ma7,z_like
선익시스템,10,2,8,30,2.0,3.314
아이폰,6,3,3,77,2.429,1.396
삼성디스플레이,4,1,3,50,1.429,1.171
boe,3,0,3,39,1.143,0.898
lg디스플레이,8,3,5,123,5.429,0.772
ar,4,2,2,45,2.286,0.682
agc,1,0,1,1,0.143,0.622
갤럭시워치,1,0,1,1,0.143,0.622
미디어텍,1,0,1,2,0.143,0.622
생산능력,1,0,1,3,0.143,0.622
벤큐,1,0,1,6,0.143,0.622
샤오미,1,0,1,6,0.143,0.622
오포,1,0,1,6,0.143,0.622
비보,1,0,1,7,0.143,0.622
amd,1,0,1,12,0.143,0.622
kaist,1,0,1,21,0.143,0.622
고성능,1,0,1,15,0.286,0.465
갤럭시,3,2,1,48,2.0,0.414
공급망,3,1,2,52,2.143,0.348
폴더블,3,1,2,88,2.286,0.284
양산,2,0,2,48,1.429,0.26
sharp,1,0,1,17,0.714,0.155
구글,1,0,1,45,0.714,0.155
기아,1,0,1,13,0.857,0.074
노트북,3,3,0,112,3.0,0.0
모바일,1,0,1,27,1.0,0.0
byd,1,1,0,19,1.143,-0.069
아이패드,3,1,2,28,3.714,-0.244
