term,cur,prev,diff,ma7,z_like,total
애플,13,9,4,8.286,1.215,171
lg디스플레이,5,2,3,2.571,0.933,122
tsmc,3,5,-2,1.571,0.634,22
asus,1,0,1,0.143,0.622,9
노키아,1,0,1,0.143,0.622,1
맥북,1,0,1,0.143,0.622,8
벤큐,1,0,1,0.143,0.622,8
수율,1,0,1,0.143,0.622,1
퀀텀닷,1,0,1,0.143,0.622,2
패드,1,0,1,0.143,0.622,3
퓨리오사,1,0,1,0.143,0.622,1
벤츠,3,7,-4,1.714,0.557,25
vr,1,0,1,0.286,0.465,9
샤오미,1,0,1,0.286,0.465,14
bmw,1,1,0,0.286,0.465,23
boe,1,1,0,0.286,0.465,23
sk하이닉스,3,2,1,2.143,0.348,40
4k,1,0,1,0.429,0.345,8
고성능,1,1,0,0.429,0.345,16
메타,2,0,2,1.286,0.335,19
공급망,1,0,1,0.571,0.244,19
모바일,1,1,0,0.714,0.155,64
노트북,6,2,4,5.571,0.128,115
양산,1,1,0,0.857,0.074,29
hp,4,1,3,4.0,0.0,43
폴더블,2,2,0,2.143,-0.058,82
아이폰,2,3,-1,2.143,-0.058,68
엔비디아,3,2,1,3.286,-0.102,90
oled,11,16,-5,12.286,-0.285,451
알파벳,1,0,1,2.0,-0.414,15
xr,1,2,-1,2.286,-0.512,57
삼성디스플레이,1,3,-2,2.286,-0.512,161
구글,2,1,1,3.714,-0.586,52
인텔,2,2,0,3.857,-0.627,52
디스플레이,9,31,-22,12.429,-0.758,277
스마트폰,2,4,-2,4.571,-0.819,89
tv,5,14,-9,9.0,-1.0,349
삼성전자,6,6,0,11.571,-1.266,516
lg전자,4,6,-2,13.143,-1.977,353
