term,cur,prev,diff,total,ma7,z_like
샤오미,18,1,17,24,3.0,5.49
스마트폰,9,6,3,77,4.857,1.293
lg전자,9,5,4,254,10.286,-0.306
애플,4,6,-2,168,5.0,-0.309
모니터,4,14,-10,101,7.143,-0.856
디스플레이,4,10,-6,253,11.429,-1.696
tv,4,10,-6,302,12.571,-1.886
한미반도체,3,1,2,28,1.0,1.0
요가,3,0,3,9,1.286,0.803
구글,3,5,-2,61,2.0,0.414
노트북,3,3,0,101,5.286,-0.693
oled,3,10,-7,282,16.143,-2.619
갤럭시,3,14,-11,187,17.857,-2.843
삼성전자,2,24,-22,358,12.571,-2.326
태블릿,1,0,1,11,0.143,0.622
사이니지,1,0,1,9,0.143,0.622
오포,1,0,1,4,0.143,0.622
패드,1,0,1,3,0.143,0.622
하이센스,1,1,0,12,0.429,0.345
tsmc,1,0,1,11,0.429,0.345
sharp,1,1,0,10,0.429,0.345
ppi,1,2,-1,4,0.429,0.345
dell,1,3,-2,5,0.571,0.244
필립스,1,0,1,4,0.571,0.244
nvidia,1,2,-1,8,0.714,0.155
맥북,1,1,0,25,0.857,0.074
폴더블,1,3,-2,51,1.0,0.0
sk하이닉스,1,0,1,50,1.286,-0.134
아이폰,1,1,0,56,1.571,-0.254
xr,1,2,-1,72,3.143,-0.773
hp,1,2,-1,50,3.429,-0.852
엔비디아,1,3,-2,105,9.143,-2.024
