term,cur,prev,diff,ma7,z_like,total
51점,1,0,1,0.143,0.622,1
5명,1,0,1,0.143,0.622,1
69로,1,0,1,0.143,0.622,1
6억,1,0,1,0.143,0.622,1
700억,1,0,1,0.143,0.622,1
71,1,0,1,0.143,0.622,1
7개,1,0,1,0.143,0.622,1
8시즌,1,0,1,0.143,0.622,1
8위,1,0,1,0.143,0.622,1
9000원,1,0,1,0.143,0.622,1
cns,1,0,1,0.143,0.622,1
et톡,1,0,1,0.143,0.622,1
fmvp,1,0,1,0.143,0.622,1
ict,1,0,1,0.143,0.622,1
k2,1,0,1,0.143,0.622,1
lck,1,0,1,0.143,0.622,1
가을비도,1,0,1,0.143,0.622,1
가을야구,1,0,1,0.143,0.622,1
갈려,1,0,1,0.143,0.622,1
같이,1,0,1,0.143,0.622,1
경기력,1,0,1,0.143,0.622,1
경연서,1,0,1,0.143,0.622,1
경쟁하다,1,0,1,0.143,0.622,1
공격,1,0,1,0.143,0.622,1
공직적응,1,0,1,0.143,0.622,1
구미시,1,0,1,0.143,0.622,1
그룹사,1,0,1,0.143,0.622,1
기업과,1,0,1,0.143,0.622,1
기적,1,0,1,0.143,0.622,1
김강두,1,0,1,0.143,0.622,1
김도균,1,0,1,0.143,0.622,1
김원호,1,0,1,0.143,0.622,1
꺾고,1,0,1,0.143,0.622,1
꼬리표,1,0,1,0.143,0.622,1
끝내,1,0,1,0.143,0.622,1
내놓을까,1,0,1,0.143,0.622,1
내일,1,0,1,0.143,0.622,1
논의,1,0,1,0.143,0.622,1
높아져,1,0,1,0.143,0.622,1
뉴노멀이냐,1,0,1,0.143,0.622,1
늘어,1,0,1,0.143,0.622,1
달라진,1,0,1,0.143,0.622,1
달림이,1,0,1,0.143,0.622,1
대신증권,1,0,1,0.143,0.622,1
대학원생팀,1,0,1,0.143,0.622,1
대행,1,0,1,0.143,0.622,1
도장,1,0,1,0.143,0.622,1
동행,1,0,1,0.143,0.622,2
되는,1,0,1,0.143,0.622,1
듀오,1,0,1,0.143,0.622,1
득점,1,0,1,0.143,0.622,1
들여,1,0,1,0.143,0.622,1
디자인에,1,0,1,0.143,0.622,1
따라,1,0,1,0.143,0.622,1
따로,1,0,1,0.143,0.622,1
롯데하이마트,1,0,1,0.143,0.622,1
룰러,1,0,1,0.143,0.622,1
르노코리아,1,0,1,0.143,0.622,1
막지,1,0,1,0.143,0.622,1
말도,1,0,1,0.143,0.622,1
맞은,1,0,1,0.143,0.622,1
맞이,1,0,1,0.143,0.622,1
매장서,1,0,1,0.143,0.622,1
매체,1,0,1,0.143,0.622,1
매치로,1,0,1,0.143,0.622,1
메세나,1,0,1,0.143,0.622,1
면세,1,0,1,0.143,0.622,1
모색,1,0,1,0.143,0.622,2
몸에,1,0,1,0.143,0.622,1
못한,1,0,1,0.143,0.622,1
무비자,1,0,1,0.143,0.622,1
문화,1,0,1,0.143,0.622,3
밀어주는,1,0,1,0.143,0.622,1
바쁜,1,0,1,0.143,0.622,1
배출,1,0,1,0.143,0.622,1
버블이냐,1,0,1,0.143,0.622,1
버전,1,0,1,0.143,0.622,1
별점,1,0,1,0.143,0.622,1
보였다,1,0,1,0.143,0.622,1
보인다,1,0,1,0.143,0.622,1
부러지는,1,0,1,0.143,0.622,1
부자,1,0,1,0.143,0.622,1
분야,1,0,1,0.143,0.622,1
분주,1,0,1,0.143,0.622,1
비스포크,1,0,1,0.143,0.622,1
비용,1,0,1,0.143,0.622,1
비자개선,1,0,1,0.143,0.622,1
산업공학과,1,0,1,0.143,0.622,1
삼성팬,1,0,1,0.143,0.622,1
새책,1,0,1,0.143,0.622,1
생각보다,1,0,1,0.143,0.622,1
서승재,1,0,1,0.143,0.622,1
서울대,1,0,1,0.143,0.622,2
선두,1,0,1,0.143,0.622,1
설종진,1,0,1,0.143,0.622,1
섬마을,1,0,1,0.143,0.622,1
세닉,1,0,1,0.143,0.622,1
세일,1,0,1,0.143,0.622,1
소비자연맹지서,1,0,1,0.143,0.622,1
손질한다,1,0,1,0.143,0.622,1
숏폼탭,1,0,1,0.143,0.622,1
수학적최적화,1,0,1,0.143,0.622,1
스트리머,1,0,1,0.143,0.622,1
시민,1,0,1,0.143,0.622,1
신규임용예정공무원,1,0,1,0.143,0.622,1
신뢰도,1,0,1,0.143,0.622,1
아냐,1,0,1,0.143,0.622,1
아쉽다,1,0,1,0.143,0.622,1
안방서,1,0,1,0.143,0.622,1
알렉스,1,0,1,0.143,0.622,1
알바노,1,0,1,0.143,0.622,1
야구,1,0,1,0.143,0.622,1
없었다,1,0,1,0.143,0.622,1
엇갈려,1,0,1,0.143,0.622,1
엇갈린,1,0,1,0.143,0.622,1
엘런슨,1,0,1,0.143,0.622,1
여수공장,1,0,1,0.143,0.622,1
여파로,1,0,1,0.143,0.622,1
역대급,1,0,1,0.143,0.622,1
역풍,1,0,1,0.143,0.622,1
연맹지,1,0,1,0.143,0.622,1
열정,1,0,1,0.143,0.622,1
열풍이,1,0,1,0.143,0.622,1
예술의,1,0,1,0.143,0.622,1
온다,1,0,1,0.143,0.622,1
올인,1,0,1,0.143,0.622,1
완파,1,0,1,0.143,0.622,1
우천,1,0,1,0.143,0.622,1
워싱턴서,1,0,1,0.143,0.622,1
워킹그룹,1,0,1,0.143,0.622,1
유커,1,0,1,0.143,0.622,1
유통업계,1,0,1,0.143,0.622,1
윤현주의,1,0,1,0.143,0.622,1
이끈,1,0,1,0.143,0.622,1
이러다,1,0,1,0.143,0.622,1
이해하,1,0,1,0.143,0.622,1
인스타그램,1,0,1,0.143,0.622,1
잇슈,1,0,1,0.143,0.622,1
있을까,1,0,1,0.143,0.622,1
자릿수,1,0,1,0.143,0.622,1
전환에,1,0,1,0.143,0.622,1
제압,1,0,1,0.143,0.622,1
제천,1,0,1,0.143,0.622,1
제트,1,0,1,0.143,0.622,1
제패,1,0,1,0.143,0.622,1
젠지,1,0,1,0.143,0.622,1
조성환도,1,0,1,0.143,0.622,1
좋아지고,1,0,1,0.143,0.622,1
주력,1,0,1,0.143,0.622,1
주식이,1,0,1,0.143,0.622,1
지난달,1,0,1,0.143,0.622,1
찍었다,1,0,1,0.143,0.622,1
첨단산업,1,0,1,0.143,0.622,3
총괄,1,0,1,0.143,0.622,1
취소,1,0,1,0.143,0.622,1
친구,1,0,1,0.143,0.622,1
친구탭,1,0,1,0.143,0.622,1
큰손,1,0,1,0.143,0.622,1
키움,1,0,1,0.143,0.622,1
탈락,1,0,1,0.143,0.622,1
태그,1,0,1,0.143,0.622,1
토크,1,0,1,0.143,0.622,1
팔리네,1,0,1,0.143,0.622,1
팬심,1,0,1,0.143,0.622,1
페스타,1,0,1,0.143,0.622,1
평가,1,0,1,0.143,0.622,1
폰세의,1,0,1,0.143,0.622,1
품목은,1,0,1,0.143,0.622,1
필수,1,0,1,0.143,0.622,1
필요한,1,0,1,0.143,0.622,1
하다,1,0,1,0.143,0.622,1
한기대,1,0,1,0.143,0.622,1
한정판,1,0,1,0.143,0.622,1
한화생명,1,0,1,0.143,0.622,1
합작,1,0,1,0.143,0.622,1
호조,1,0,1,0.143,0.622,2
혹평,1,0,1,0.143,0.622,2
홍보,1,0,1,0.143,0.622,1
화학,1,0,1,0.143,0.622,1
황금,1,0,1,0.143,0.622,1
회사,1,0,1,0.143,0.622,1
회의,1,0,1,0.143,0.622,1
후원,1,0,1,0.143,0.622,1
휴머노이드,1,0,1,0.143,0.622,2
lg디스플레이,4,6,-2,2.429,0.614,19
강화,2,0,2,0.857,0.593,8
로봇,2,0,2,0.857,0.593,8
차세대,2,0,2,0.857,0.593,14
특징주,2,0,2,0.857,0.593,8
진행,2,0,2,1.0,0.5,8
현대차,2,0,2,1.0,0.5,8
교육,1,0,1,0.286,0.465,5
균형,1,0,1,0.286,0.465,2
깜짝,1,0,1,0.286,0.465,2
대형,1,0,1,0.286,0.465,4
도전,1,0,1,0.286,0.465,2
리포트,1,0,1,0.286,0.465,3
맞춤형,1,0,1,0.286,0.465,3
무산,1,0,1,0.286,0.465,2
석권,1,0,1,0.286,0.465,2
선택,1,0,1,0.286,0.465,2
시총,1,0,1,0.286,0.465,3
