keyword,score
메타,1.0377700310997342
삼성,0.6497684436304889
애플,0.6216222180646412
중국,0.5204222277571107
디스플레이,0.5102660655507482
패널,0.456666353046759
게임,0.40181903133435776
구글,0.36864076809879814
장비,0.34597522562338706
안경,0.3310436368620837
기기,0.3301760856980623
건설,0.3197677344698404
아이폰,0.30780237153002554
경쟁,0.30410332215948516
OLED,0.29199309063831846
6세대,0.2918325395811592
유플러스,0.2888576185183898
마이크,0.28818739198669124
브레이커스,0.28471719989320754
규모,0.28392983774740926
