term,cur,prev,diff,total,ma7,z_like
tcl,15,0,15,65,2.714,4.64
애플,11,13,-2,276,11.286,-0.066
삼성전자,11,6,5,490,16.571,-1.099
노트북,10,6,4,140,7.429,0.69
폴더블,7,10,-3,147,7.429,-0.115
oled,7,54,-47,344,12.286,-1.173
아이폰,6,6,0,144,7.286,-0.348
갤럭시,5,3,2,102,4.0,0.333
스마트폰,5,8,-3,97,4.714,0.09
sk하이닉스,5,2,3,88,5.286,-0.087
디스플레이,5,6,-1,204,6.143,-0.329
etri,4,0,4,11,0.714,1.781
엔비디아,4,2,2,167,1.286,1.272
tv,4,10,-6,315,9.429,-1.334
lg전자,4,12,-8,257,11.429,-1.696
필립스,3,0,3,8,0.571,1.383
구글,3,3,0,75,1.714,0.557
xr,3,5,-2,123,4.429,-0.46
asus,2,0,2,25,0.286,1.117
amd,2,0,2,21,0.286,1.117
tsmc,2,0,2,11,0.286,1.117
qled,2,1,1,9,0.429,0.95
기아,2,1,1,45,2.429,-0.168
모니터,2,12,-10,190,3.714,-0.586
lg디스플레이,2,6,-4,144,4.571,-0.819
퀄컴,1,0,1,47,0.143,0.622
벤츠,1,0,1,23,0.143,0.622
픽셀,1,0,1,5,0.143,0.622
ppi,1,0,1,3,0.143,0.622
iphone,1,0,1,2,0.143,0.622
고효율,1,0,1,2,0.143,0.622
amoled,1,0,1,1,0.143,0.622
asp,1,0,1,1,0.143,0.622
세미파이브,1,0,1,1,0.143,0.622
apple,1,0,1,6,0.286,0.465
host,1,0,1,2,0.286,0.465
한미반도체,1,1,0,2,0.286,0.465
맥북,1,1,0,30,0.429,0.345
선익시스템,1,1,0,16,0.429,0.345
인텔,1,0,1,41,1.0,0.0
모바일,1,2,-1,65,1.714,-0.309
ar,1,3,-2,56,2.429,-0.558
양산,1,4,-3,82,3.286,-0.813
삼성디스플레이,1,26,-25,111,4.0,-1.0
