term,cur,prev,diff,total,ma7,z_like
삼성전자,32,9,23,451,23.857,1.384
디스플레이,12,5,7,192,3.857,2.747
oled,12,14,-2,296,10.857,0.266
bmw,11,0,11,21,2.0,3.728
모바일,10,2,8,75,3.429,2.304
스마트폰,7,1,6,111,2.571,1.701
tv,7,12,-5,306,13.0,-1.303
애플,5,5,0,174,4.429,0.184
모니터,4,11,-7,188,16.0,-2.4
tcl,3,0,3,18,1.0,1.0
폴더블,3,5,-2,101,3.0,0.0
xr,3,1,2,86,3.0,0.0
벤츠,2,0,2,61,0.714,0.697
lg전자,2,16,-14,331,12.857,-2.368
태블릿,1,0,1,16,0.143,0.622
오포,1,0,1,5,0.143,0.622
csot,1,0,1,2,0.143,0.622
fmm,1,0,1,2,0.143,0.622
올레드,1,0,1,23,0.286,0.465
맥북,1,1,0,21,0.286,0.465
vr,1,0,1,11,0.286,0.465
폭스바겐,1,0,1,3,0.286,0.465
세미파이브,1,1,0,11,0.429,0.345
sharp,1,0,1,4,0.429,0.345
레노버,1,0,1,83,0.571,0.244
갤럭시,1,0,1,94,0.714,0.155
현대모비스,1,0,1,62,1.143,-0.069
sk하이닉스,1,0,1,42,1.143,-0.069
노트북,1,4,-3,95,2.143,-0.464
아이폰,1,6,-5,80,2.286,-0.512
lg디스플레이,1,7,-6,140,5.286,-1.299
