term,cur,prev,diff,ma7,z_like,total,date
byd,1,0,1,0.571,0.244,13,2026-05-09
퀄컴,1,0,1,0.571,0.244,18,2026-05-09
아이폰,2,4,-2,1.714,0.124,80,2026-05-09
카카오,1,5,-4,1.0,0.0,16,2026-05-09
구글,1,1,0,1.286,-0.134,49,2026-05-09
amd,1,1,0,1.429,-0.195,18,2026-05-09
hp,1,3,-2,1.429,-0.195,71,2026-05-09
vr,1,8,-7,1.429,-0.195,15,2026-05-09
갤럭시,2,3,-1,2.714,-0.27,69,2026-05-09
kaist,1,7,-6,2.0,-0.414,28,2026-05-09
lg디스플레이,2,1,1,3.429,-0.501,117,2026-05-09
엔비디아,1,9,-8,2.714,-0.648,97,2026-05-09
lg전자,4,7,-3,6.714,-0.756,208,2026-05-09
xr,2,6,-4,4.429,-0.782,121,2026-05-09
노트북,2,3,-1,5.571,-1.063,150,2026-05-09
디스플레이,1,4,-3,6.143,-1.478,246,2026-05-09
oled,6,4,2,13.857,-1.664,401,2026-05-09
삼성전자,9,52,-43,21.714,-2.246,630,2026-05-09
tv,2,15,-13,14.0,-2.531,440,2026-05-09
카카오,3,0,3,1.429,0.716,19,2026-05-11
lg디스플레이,6,2,4,4.286,0.558,117,2026-05-11
퀄컴,1,0,1,0.714,0.155,18,2026-05-11
인텔,3,3,0,2.714,0.108,49,2026-05-11
lg전자,6,4,2,6.0,0.0,202,2026-05-11
기아,1,0,1,1.0,0.0,28,2026-05-11
아이폰,1,0,1,1.429,-0.195,69,2026-05-11
태블릿,1,1,0,1.429,-0.195,17,2026-05-11
ar,1,0,1,1.571,-0.254,28,2026-05-11
tsmc,1,3,-2,1.571,-0.254,27,2026-05-11
노트북,4,1,3,5.143,-0.35,139,2026-05-11
스마트폰,1,2,-1,1.857,-0.363,90,2026-05-11
kaist,1,0,1,2.0,-0.414,29,2026-05-11
애플,5,5,0,7.857,-0.751,233,2026-05-11
삼성디스플레이,1,0,1,3.714,-0.927,86,2026-05-11
디스플레이,2,0,2,5.857,-1.128,237,2026-05-11
tv,3,2,1,13.286,-2.214,431,2026-05-11
oled,3,3,0,13.857,-2.299,346,2026-05-11
삼성전자,7,3,4,21.143,-2.526,623,2026-05-11
모니터,20,0,20,3.714,5.563,83,2026-05-12
올레드,10,0,10,1.429,3.905,38,2026-05-12
폴더블,9,0,9,2.429,2.569,117,2026-05-12
lg전자,16,6,10,7.0,2.469,213,2026-05-12
벤큐,5,0,5,0.714,2.323,11,2026-05-12
고성능,6,0,6,1.286,2.209,17,2026-05-12
tcl,3,0,3,0.714,1.239,26,2026-05-12
boe,2,0,2,0.429,0.95,13,2026-05-12
벤츠,2,0,2,0.571,0.814,54,2026-05-12
ald,1,0,1,0.143,0.622,1,2026-05-12
갤럭시z폴드,1,0,1,0.143,0.622,1,2026-05-12
아이패드,1,0,1,0.143,0.622,13,2026-05-12
오포,1,0,1,0.143,0.622,2,2026-05-12
프로아트,1,0,1,0.143,0.622,2,2026-05-12
vr,3,0,3,1.714,0.557,17,2026-05-12
oled,19,3,16,16.286,0.539,364,2026-05-12
tsmc,3,1,2,1.857,0.484,30,2026-05-12
4k,1,0,1,0.286,0.465,13,2026-05-12
bmw,1,0,1,0.286,0.465,8,2026-05-12
레노버,1,0,1,0.286,0.465,34,2026-05-12
뷰소닉,1,0,1,0.286,0.465,3,2026-05-12
스트레처블,1,0,1,0.286,0.465,2,2026-05-12
저전력,1,0,1,0.286,0.465,2,2026-05-12
hp,2,0,2,1.143,0.414,73,2026-05-12
공급망,3,0,3,2.0,0.414,52,2026-05-12
애플,10,5,5,8.714,0.325,240,2026-05-12
asus,1,0,1,0.571,0.244,15,2026-05-12
lcd,1,0,1,0.571,0.244,16,2026-05-12
구글,1,0,1,0.571,0.244,44,2026-05-12
삼성전자,20,7,13,18.857,0.214,634,2026-05-12
갤럭시,2,0,2,1.571,0.19,59,2026-05-12
sk하이닉스,1,0,1,0.714,0.155,45,2026-05-12
노트북,4,4,0,3.571,0.148,136,2026-05-12
ar,2,1,1,1.714,0.124,30,2026-05-12
퀄컴,1,1,0,0.857,0.074,19,2026-05-12
소니,1,0,1,1.143,-0.069,16,2026-05-12
스마트폰,1,1,0,1.571,-0.254,87,2026-05-12
아이폰,1,1,0,1.571,-0.254,67,2026-05-12
카카오,1,3,-2,1.571,-0.254,19,2026-05-12
디스플레이,4,2,2,5.429,-0.429,238,2026-05-12
xr,2,0,2,3.429,-0.501,115,2026-05-12
엔비디아,1,0,1,2.286,-0.512,91,2026-05-12
인텔,1,3,-2,2.714,-0.648,50,2026-05-12
tv,6,3,3,9.571,-0.872,434,2026-05-12
삼성디스플레이,1,1,0,3.857,-0.964,87,2026-05-12
모바일,10,0,10,2.143,3.189,41,2026-05-13
구글,8,1,7,1.571,2.853,51,2026-05-13
삼성전자,35,20,15,22.143,2.253,665,2026-05-13
스마트폰,8,1,7,2.571,2.085,91,2026-05-13
oled,20,19,1,11.143,2.042,381,2026-05-13
4k,4,1,3,0.857,1.632,17,2026-05-13
레노버,3,1,2,0.714,1.239,37,2026-05-13
선익시스템,2,0,2,0.286,1.117,9,2026-05-13
증착기,2,0,2,0.286,1.117,6,2026-05-13
인텔,5,1,4,2.429,1.005,55,2026-05-13
노트북,7,4,3,4.0,1.0,134,2026-05-13
sk하이닉스,2,1,1,0.571,0.814,44,2026-05-13
hp,3,2,1,1.429,0.716,76,2026-05-13
퀄컴,2,1,1,0.714,0.697,21,2026-05-13
boe,2,2,0,0.714,0.697,14,2026-05-13
csot,1,0,1,0.143,0.622,1,2026-05-13
galaxy,1,0,1,0.143,0.622,1,2026-05-13
ppi,1,0,1,0.143,0.622,1,2026-05-13
qled,1,0,1,0.143,0.622,2,2026-05-13
woled,1,0,1,0.143,0.622,2,2026-05-13
설비투자,1,0,1,0.143,0.622,3,2026-05-13
잉크젯,1,0,1,0.143,0.622,1,2026-05-13
현대모비스,1,0,1,0.143,0.622,3,2026-05-13
lg전자,10,16,-6,7.714,0.605,221,2026-05-13
갤럭시,3,2,1,1.714,0.557,62,2026-05-13
벤큐,2,5,-3,1.0,0.5,13,2026-05-13
엔비디아,4,1,3,2.714,0.486,94,2026-05-13
사이니지,1,0,1,0.286,0.465,5,2026-05-13
하이센스,1,0,1,0.286,0.465,8,2026-05-13
tv,11,6,5,9.286,0.424,441,2026-05-13
폴더블,4,9,-5,3.0,0.366,118,2026-05-13
byd,1,0,1,0.429,0.345,13,2026-05-13
xr,4,2,2,3.286,0.254,116,2026-05-13
asus,1,1,0,0.714,0.155,16,2026-05-13
tcl,1,3,-2,0.857,0.074,26,2026-05-13
amd,1,0,1,1.0,0.0,17,2026-05-13
ar,2,2,0,2.0,0.0,32,2026-05-13
공급망,2,3,-1,2.143,-0.058,53,2026-05-13
소니,1,1,0,1.286,-0.134,17,2026-05-13
아이폰,1,1,0,1.429,-0.195,66,2026-05-13
애플,7,10,-3,8.0,-0.261,246,2026-05-13
디스플레이,3,4,-1,3.857,-0.289,239,2026-05-13
삼성디스플레이,2,1,1,2.857,-0.319,87,2026-05-13
lg디스플레이,1,0,1,2.0,-0.414,118,2026-05-13
모니터,2,20,-18,4.0,-0.667,83,2026-05-13
구글,14,8,6,3.571,3.609,62,2026-05-14
파나소닉,5,0,5,0.714,2.323,5,2026-05-14
4k,4,4,0,1.286,1.272,19,2026-05-14
8k,2,0,2,0.286,1.117,4,2026-05-14
갤럭시,5,3,2,2.286,1.081,66,2026-05-14
노트북,7,7,0,4.0,1.0,132,2026-05-14
ltpo,2,0,2,0.571,0.814,6,2026-05-14
엔비디아,5,4,1,2.857,0.797,95,2026-05-14
sk하이닉스,2,2,0,0.714,0.697,44,2026-05-14
hdr,1,0,1,0.143,0.622,2,2026-05-14
inspection,1,0,1,0.143,0.622,1,2026-05-14
resolution,1,0,1,0.143,0.622,1,2026-05-14
메타,1,0,1,0.143,0.622,24,2026-05-14
알파벳,1,0,1,0.143,0.622,6,2026-05-14
양산,1,0,1,0.143,0.622,23,2026-05-14
패드,1,0,1,0.143,0.622,3,2026-05-14
lcd,2,0,2,0.857,0.593,14,2026-05-14
디스플레이,4,3,1,2.571,0.549,242,2026-05-14
xr,4,4,0,2.714,0.486,115,2026-05-14
스마트폰,4,8,-4,2.714,0.486,92,2026-05-14
bmw,1,0,1,0.286,0.465,9,2026-05-14
proart,1,0,1,0.286,0.465,2,2026-05-14
샤오미,1,0,1,0.286,0.465,9,2026-05-14
픽셀,1,0,1,0.286,0.465,3,2026-05-14
ppi,1,1,0,0.286,0.465,2,2026-05-14
현대모비스,1,1,0,0.286,0.465,4,2026-05-14
lg디스플레이,3,1,2,2.143,0.348,116,2026-05-14
선익시스템,1,2,-1,0.429,0.345,10,2026-05-14
벤츠,1,0,1,0.571,0.244,55,2026-05-14
태블릿,1,0,1,0.571,0.244,18,2026-05-14
레노버,1,3,-2,0.714,0.155,36,2026-05-14
인텔,3,5,-2,2.714,0.108,58,2026-05-14
boe,1,2,-1,0.857,0.074,14,2026-05-14
기아,1,0,1,1.0,0.0,29,2026-05-14
모니터,4,2,2,4.286,-0.093,81,2026-05-14
공급망,2,2,0,2.286,-0.114,53,2026-05-14
삼성디스플레이,1,2,-1,1.429,-0.195,88,2026-05-14
tv,4,11,-7,6.143,-0.616,436,2026-05-14
oled,5,20,-15,8.571,-0.909,365,2026-05-14
애플,3,7,-4,7.286,-1.159,235,2026-05-14
lg전자,1,10,-9,6.857,-1.619,199,2026-05-14
삼성전자,9,35,-26,19.286,-1.908,657,2026-05-14
