term,cur,prev,diff,ma7,z_like,total,date
노트북,3,4,-1,3.429,-0.15,137,2026-09-25
삼성전자,7,15,-8,7.714,-0.189,376,2026-09-25
xr,2,5,-3,2.714,-0.27,91,2026-09-25
사이니지,1,1,0,1.714,-0.309,12,2026-09-25
모니터,1,3,-2,2.857,-0.69,153,2026-09-25
lcd,4,24,-20,6.714,-0.756,74,2026-09-25
애플,3,2,1,5.857,-0.835,373,2026-09-25
lg디스플레이,3,14,-11,6.429,-0.97,106,2026-09-25
폴더블,1,0,1,4.286,-1.07,279,2026-09-25
디스플레이,2,13,-11,6.0,-1.16,193,2026-09-25
아이폰,3,2,1,7.429,-1.189,271,2026-09-25
