org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
with,5,4,1,4,4,8,7,6,3,6,2,7,9,5
would,0,0,0,0,1,2,0,0,0,1,0,0,2,1
written,0,1,0,0,1,2,1,1,0,1,0,0,2,1
x2,6,5,4,2,2,3,1,3,2,1,1,3,5,9
year,0,1,0,0,1,2,1,1,0,1,0,0,2,1
가격,16,10,16,10,17,18,15,17,5,9,13,10,12,8
가격에,5,10,10,6,4,2,6,2,7,0,2,2,5,7
가격으로,5,10,10,6,4,2,6,2,7,0,2,2,5,7
가격은,1,3,2,1,4,1,3,3,3,1,1,2,3,0
가격인상,1,1,2,1,4,3,3,3,1,0,3,2,2,1
가공,12,4,12,10,12,8,8,6,4,5,8,6,11,4
가능성도,4,3,3,5,4,5,1,3,2,4,2,1,5,2
가능성이,4,0,5,3,5,4,4,4,1,1,4,1,7,0
가능하다.,6,10,8,8,7,9,13,6,8,2,1,4,5,12
가능한,4,7,5,9,7,12,11,8,7,9,4,6,4,8
가능할,7,7,7,4,6,9,7,7,1,7,6,4,6,5
가동률,3,2,4,2,1,4,4,2,0,1,3,2,2,2
가드닝,4,5,5,6,2,6,5,4,3,2,3,4,1,7
가명정보,0,3,0,3,3,6,3,0,27,6,3,0,0,0
가민,3,5,2,4,3,3,3,6,2,2,1,5,4,1
가민의,3,5,2,4,3,3,3,6,2,2,1,5,4,1
가운데,7,8,7,11,14,14,11,7,5,5,5,4,16,5
가입,1,2,1,2,2,1,1,0,0,2,2,0,2,1
가장,17,9,15,18,22,18,11,14,11,6,12,9,17,11
가전,7,5,5,6,8,8,7,8,3,6,6,3,5,2
가정용,4,12,10,8,6,4,12,4,4,2,0,3,4,6
가졌다.,3,0,2,6,3,7,5,3,2,7,6,1,3,1
가치,2,0,1,0,0,0,0,0,1,1,1,1,1,1
각각,6,5,6,6,2,6,5,4,4,3,4,5,2,8
감독은,0,0,1,0,0,1,0,0,0,1,1,0,2,0
감소,6,1,5,2,1,4,4,4,1,2,3,3,2,1
강력한,8,14,9,9,9,7,8,8,7,2,2,8,9,16
강세,2,0,1,0,0,0,0,0,1,1,1,1,1,1
강연에서,0,1,0,3,4,6,0,2,0,3,4,1,3,1
강조했다.,1,1,2,6,6,7,1,5,3,4,17,3,6,1
강화,8,4,7,7,7,4,4,2,3,4,4,5,4,4
갖는,1,1,2,1,4,3,3,3,1,0,3,2,2,1
갖춘,9,9,7,5,5,6,6,5,4,3,1,4,7,18
갖춰,3,5,5,3,2,1,3,1,4,0,1,1,3,4
갖췄다.,3,4,3,3,3,3,5,2,2,2,0,1,2,9
같은,14,12,10,13,10,16,13,20,10,4,8,12,10,7
개발,5,8,6,12,10,10,8,10,4,6,5,4,13,6
개발을,1,2,0,6,8,12,2,4,2,6,8,2,7,2
개발하고,4,2,4,3,7,6,4,1,1,3,3,0,4,2
개선을,4,2,6,8,5,5,7,8,3,4,17,3,6,1
개선해야,0,0,1,1,1,0,1,2,2,0,6,1,2,0
개의,5,3,3,4,4,3,2,3,2,2,3,2,2,4
개인,0,0,1,3,1,1,1,1,1,0,6,1,2,0
개최했다고,4,5,5,6,2,6,5,4,3,2,3,4,1,7
개편을,1,0,1,2,1,1,0,1,1,1,7,1,1,0
갤럭시,11,9,12,9,16,13,13,9,4,9,11,7,12,7
갤럭시Z,1,4,3,4,4,2,3,2,2,1,1,3,2,2
거인,1,0,0,0,1,1,0,1,0,0,1,0,6,2
건수도,0,0,0,1,0,1,0,1,1,0,1,1,0,0
검사,5,2,6,5,2,4,2,4,1,6,3,3,2,2
검색,6,1,4,6,7,7,1,4,1,2,3,2,5,3
것으로,101,62,113,90,90,100,82,99,35,50,63,57,90,46
것을,0,0,1,3,1,1,1,1,1,0,6,1,2,0
것이라는,2,3,2,4,4,4,4,3,2,1,2,3,5,1
것이란,7,4,9,7,9,12,5,3,1,6,4,0,5,3
게이밍,10,14,9,8,8,8,10,8,7,3,1,6,9,23
게임,17,9,9,9,6,8,4,8,6,3,4,6,9,15
게임으로,5,3,3,4,4,3,2,3,2,2,3,2,2,4
결국,3,3,4,8,7,11,6,7,1,7,8,2,5,2
결단을,0,0,1,3,1,1,1,1,1,0,6,1,2,0
결승,4,0,1,2,2,3,0,1,0,1,3,0,2,0
결혼,4,0,1,2,2,3,0,1,0,1,3,0,2,0
경기,4,2,3,4,3,5,5,4,1,3,4,2,6,2
경기장,4,2,3,4,3,5,5,4,1,3,3,2,4,2
경기장의,4,2,3,4,3,5,5,4,1,3,3,2,4,2
경량화,1,1,3,4,5,3,3,3,3,6,1,1,2,0
경상국립대학교,0,0,0,2,0,1,1,0,0,0,1,1,2,0
경영,3,2,3,6,4,10,7,5,4,9,4,4,2,3
경영에,3,1,5,6,4,5,3,5,0,5,3,0,2,3
경쟁,5,2,4,6,3,7,6,5,1,4,3,3,3,1
경쟁력을,2,3,5,10,2,5,2,3,0,7,1,2,3,1
경쟁이,6,2,10,3,2,2,2,2,0,2,1,1,2,1
경쟁형,6,5,4,2,2,3,1,3,2,1,1,3,5,9
경험을,9,4,9,9,5,9,7,8,2,9,6,5,6,4
경험이,4,0,5,3,5,4,4,4,1,1,4,1,7,0
계단,2,0,1,0,0,0,0,0,1,1,1,1,1,1
계속,0,0,0,0,0,0,0,0,0,0,1,0,2,0
계약,11,4,16,7,4,4,4,5,4,4,2,4,5,2
계약은,5,2,6,4,2,2,2,3,4,2,1,3,3,1
계약을,7,4,7,4,4,3,4,6,4,2,5,4,7,1
계열사,1,0,3,5,3,1,2,4,3,0,18,3,6,0
계열사에,2,2,1,0,2,1,2,3,0,0,4,1,4,0
계획이다.,20,14,21,19,16,26,22,20,6,14,16,12,17,13
고객,12,6,11,20,13,22,13,12,8,16,17,4,10,8
고객가치,4,2,3,5,2,7,3,3,1,2,5,2,2,1
고객사,7,2,8,7,2,8,3,6,1,7,4,4,4,2
고객사가,3,6,11,12,6,7,6,9,2,6,3,3,8,12
고객에게,1,1,0,1,2,2,1,1,5,0,1,1,1,2
고객을,1,2,1,2,2,1,1,0,0,2,2,0,2,1
고독사,0,1,0,1,1,2,1,0,9,2,1,0,0,0
고립,0,3,0,3,3,6,3,0,27,6,3,0,0,0
고명암비,4,2,3,4,3,5,5,4,1,3,3,2,4,2
고백,4,0,1,2,2,3,0,1,0,1,3,0,2,0
고부가가치,2,1,3,3,6,3,4,0,1,2,3,1,4,2
고성능,1,5,2,3,3,2,4,3,3,0,0,2,2,5
고출력,6,17,15,12,8,8,19,7,5,2,0,5,6,7
고효율,4,2,3,4,3,5,5,4,1,3,3,2,4,2
고휘도,4,2,3,4,3,5,5,4,1,3,3,2,4,2
곡면,4,2,3,4,3,5,5,4,1,3,3,2,4,2
골든,4,5,5,6,2,6,5,4,3,2,3,4,1,7
공개,4,0,1,2,2,3,0,1,0,1,3,0,2,0
공공기관의,3,5,5,3,2,1,3,1,4,0,1,1,3,4
공급,20,11,31,18,19,15,13,13,9,12,9,7,13,5
공급망,4,6,5,8,8,6,6,9,5,8,2,6,6,1
공급사들의,1,1,2,1,4,3,3,3,1,0,3,2,2,1
공급을,4,0,5,3,5,4,4,4,1,1,4,1,7,0
공급키로,6,2,10,3,2,2,2,2,0,2,1,1,2,1
공급하는,3,6,11,12,6,7,6,9,2,6,3,3,8,12
공급하며,4,2,3,4,3,5,5,4,1,3,3,2,4,2
공급한다.,7,7,15,8,5,4,5,4,4,3,2,2,4,4
공식,7,7,6,9,5,10,8,5,3,5,6,5,3,8
공유,1,0,0,0,1,1,0,1,0,0,1,0,6,2
공정,9,2,11,8,7,8,6,8,2,7,7,4,9,2
공정하게,0,0,1,1,1,0,1,2,2,0,6,1,2,0
공헌,3,2,3,6,4,10,7,5,4,9,4,4,2,3
과기정통부,0,0,0,5,1,6,0,0,0,3,2,0,1,0
과정에서,5,2,6,5,2,4,2,4,1,6,3,3,2,2
관계자는,8,6,8,10,4,4,6,16,2,4,0,6,2,4
관련,15,6,13,15,19,15,9,9,5,7,13,9,12,8
관련기사,3,2,4,5,3,5,6,5,1,4,4,1,2,1
관리,4,2,3,4,3,5,5,4,1,3,3,2,4,2
관리하는,1,4,0,0,0,0,5,3,0,0,1,10,0,1
관심이,3,2,4,5,3,5,6,5,1,4,4,1,2,1
광고,10,3,7,10,10,12,6,8,2,5,6,4,9,5
광원,6,17,15,12,8,8,19,7,5,2,0,5,6,7
광저우무역관,8,4,7,7,7,4,4,2,3,4,4,5,4,4
광학,11,10,18,19,13,11,10,11,5,10,7,8,12,16
교수는,1,2,0,6,8,12,2,4,2,6,8,2,7,2
교육,7,7,8,13,7,10,10,4,6,9,10,3,10,6
구간에,1,0,1,0,4,2,2,1,0,0,3,1,2,1
구광모,3,2,3,6,4,10,7,5,4,9,4,4,2,3
구글,7,5,8,9,15,12,9,9,5,5,9,6,11,4
구동,5,2,8,4,2,3,1,3,1,2,0,2,1,1
구동칩,4,3,3,5,4,5,1,3,2,4,2,1,5,2
구매할,3,5,5,3,2,1,3,1,4,0,1,1,3,4
구원투수,3,2,4,5,3,5,6,5,1,4,4,1,2,1
구축하고,4,0,5,3,5,4,4,4,1,1,4,1,7,0
구현하는,1,2,0,6,8,12,2,4,2,6,8,2,7,2
국가,8,4,7,7,7,4,4,2,3,4,4,5,4,4
국내외,5,2,6,5,2,4,2,4,1,6,3,3,2,2
국민은행은,2,0,1,0,0,0,0,0,1,1,1,1,1,1
국산화율을,3,3,2,2,5,3,2,4,2,3,3,1,1,0
국세청은,2,2,1,0,2,1,2,3,0,0,4,1,4,0
군함,1,0,1,1,2,1,0,1,0,2,1,1,0,0
규모,4,2,3,4,3,5,5,4,1,3,3,2,4,2
규모는,13,6,17,12,10,7,6,5,4,7,5,6,6,5
규모로,10,9,6,6,5,8,6,13,3,0,2,9,7,4
규모의,17,7,30,10,7,9,8,7,1,6,3,3,8,3
그는,5,7,4,16,15,26,12,12,8,16,12,7,16,7
그러나,1,3,1,4,3,4,3,3,2,1,0,1,7,2
그런,0,0,0,0,0,0,0,0,0,0,1,0,2,0
그룹,5,4,4,6,6,11,9,8,4,9,8,5,6,3
그룹의,3,2,3,6,4,10,7,5,4,9,4,4,2,3
극심한,1,0,0,0,1,1,0,1,0,0,1,0,6,2
근로자,0,0,0,2,0,1,1,0,0,0,1,1,2,0
근로자의,0,0,0,2,0,1,1,0,0,0,1,1,2,0
근로환경,0,0,0,2,0,1,1,0,0,0,1,1,2,0
글라스,4,3,3,5,4,5,1,3,2,4,2,1,5,2
글라스를,1,3,1,4,3,4,3,3,2,1,0,1,7,2
글래스,1,2,3,4,2,2,2,3,0,2,1,1,3,4
글래스를,1,2,3,4,2,2,2,3,0,2,1,1,3,4
금지,1,2,4,4,2,3,2,3,1,2,1,1,3,4
급격히,4,3,3,5,4,5,1,3,2,4,2,1,5,2
급증한,0,0,0,1,0,1,0,1,1,0,1,1,0,0
긍정적,5,2,6,4,2,2,2,3,4,2,1,3,3,1
기간,4,3,4,6,5,7,7,6,6,4,5,2,3,3
기기,13,10,11,16,14,13,8,8,7,9,6,7,16,8
기기가,1,3,1,4,3,4,3,3,2,1,0,1,7,2
기능,9,9,7,5,5,6,6,5,4,3,1,4,7,18
기능과,3,4,3,3,3,3,5,2,2,2,0,1,2,9
기능도,2,1,2,2,4,1,2,2,2,0,2,2,2,0
기능성,1,4,0,0,0,0,5,3,0,0,1,10,0,1
기능은,3,4,3,3,3,3,5,2,2,2,0,1,2,9
기능을,8,14,13,9,7,5,11,4,9,2,2,3,7,16
기대,1,0,1,1,2,1,0,1,0,2,1,1,0,0
기대된다.,8,6,11,12,9,13,11,10,2,7,8,5,9,6
기대치를,3,2,4,2,1,4,4,2,0,1,3,2,2,2
기록,1,0,0,0,1,1,0,1,0,0,1,0,6,2
기록했다.,4,5,5,9,6,9,9,8,3,5,4,2,9,3
기반,6,15,12,14,11,12,17,7,9,6,2,6,11,8
기반으로,10,8,16,15,8,13,12,12,2,11,6,5,6,6
기반을,2,1,3,3,6,3,4,0,1,2,3,1,4,2
기본,1,5,2,3,3,2,4,3,3,0,0,2,2,5
기사제휴,1,2,1,1,0,0,4,2,1,1,1,9,0,0
기술개발과,4,7,10,20,4,10,5,6,1,14,2,4,6,2
기술력,5,2,4,6,3,7,6,5,1,4,3,3,3,1
기술로,4,3,3,5,4,5,1,3,2,4,2,1,5,2
기술을,11,11,15,12,10,17,10,12,1,12,8,5,10,10
기술이,1,3,1,4,3,4,3,3,2,1,0,1,7,2
기술적,3,5,2,4,3,3,3,6,2,2,1,5,4,1
기업과,3,3,2,2,5,3,2,4,2,3,3,1,1,0
기업들이,9,6,12,12,16,15,10,7,5,12,6,2,7,3
기업으로,3,1,5,6,4,5,3,5,0,5,3,0,2,3
기업의,4,2,4,3,7,6,4,1,1,3,3,0,4,2
기업자격,4,2,3,5,2,7,3,3,1,2,5,2,2,1
기자,24,14,22,16,16,26,17,17,3,15,18,19,20,10
기조를,1,1,2,1,4,3,3,3,1,0,3,2,2,1
기존,27,29,36,32,28,33,32,28,11,8,10,20,24,15
기준,4,3,3,4,6,4,2,5,3,4,10,2,2,0
기준으로,3,0,3,5,3,1,0,3,1,1,20,3,5,0
기준을,3,0,4,8,4,2,1,4,2,1,26,4,7,0
기판,4,0,5,3,5,4,4,4,1,1,4,1,7,0
기판과,4,0,5,3,5,4,4,4,1,1,4,1,7,0
김경현,1,0,1,0,0,1,0,0,1,0,1,0,3,0
김민수,1,0,1,1,2,1,0,1,0,2,1,1,0,0
김민수의,1,0,1,1,2,1,0,1,0,2,1,1,0,0
김보라,1,4,0,0,0,0,5,3,0,0,1,10,0,1
김성윤은,1,0,0,0,1,1,0,1,0,0,1,0,6,2
김성윤의,1,0,0,0,1,1,0,1,0,0,1,0,6,2
김영호,4,2,3,5,2,7,3,3,1,2,5,2,2,1
김유민,4,0,1,2,2,3,0,1,0,1,3,0,2,0
김종배,4,0,5,3,5,4,4,4,1,1,4,1,7,0
김현용,2,0,2,2,0,4,1,2,0,1,1,1,2,0
까지,4,2,4,3,7,6,4,1,1,3,3,0,4,2
깜깜이,0,0,1,1,1,0,1,2,2,0,6,1,2,0
꾸준히,1,1,0,1,2,2,1,1,5,0,1,1,1,2
나가겠다,3,0,2,6,3,7,5,3,2,7,6,1,3,1
나라장터,5,10,10,6,4,2,6,2,7,0,2,2,5,7
나선,1,1,0,3,4,6,2,2,2,3,4,1,4,1
나섰다.,7,4,5,6,5,8,8,8,1,4,7,4,7,1
나온다.,1,3,1,4,3,4,3,3,2,1,0,1,7,2
납품,6,1,5,3,3,5,3,5,1,2,2,2,2,2
낮은,4,10,4,7,6,5,7,9,5,2,1,7,6,6
내구성을,2,2,1,2,3,3,3,1,0,2,2,1,2,1
내년,17,8,15,14,9,12,13,23,4,6,6,12,8,7
내년도,8,6,8,10,4,4,6,16,2,4,0,6,2,4
내다봤다.,4,2,4,3,7,6,4,1,1,3,3,0,4,2
내부,1,5,2,3,3,2,4,3,3,0,0,2,2,5
내실,4,3,5,5,4,6,3,3,1,3,2,1,1,1
내장,1,4,3,4,4,2,3,2,2,1,1,3,2,2
내장힌지,1,0,1,1,2,1,0,1,0,2,1,1,0,0
너무,4,0,1,2,2,3,0,1,0,1,3,0,2,0
네이버,10,4,8,11,13,15,9,5,2,7,9,4,7,4
네이버와,2,0,1,0,0,0,0,0,1,1,1,1,1,1
네이트온,0,0,0,1,0,1,0,1,1,0,1,1,0,0
네이트온은,0,0,0,1,0,1,0,1,1,0,1,1,0,0
네트워크를,3,1,5,6,4,5,3,5,0,5,3,0,2,3
네트워킹,0,0,0,1,0,1,0,1,1,0,1,1,0,0
넥사다이내믹스는,5,2,6,5,2,4,2,4,1,6,3,3,2,2
넥사다이내믹스의,5,2,6,5,2,4,2,4,1,6,3,3,2,2
넷마블,9,3,4,6,6,6,2,4,2,3,6,2,4,4
넷마블은,5,3,3,4,4,3,2,3,2,2,3,2,2,4
넷플릭스는,2,0,1,0,0,0,0,0,1,1,1,1,1,1
노동조합이,1,0,1,1,1,0,0,1,0,0,6,1,2,0
노바,1,3,2,1,4,1,3,3,3,1,1,2,3,0
노사,1,0,1,2,1,1,0,1,1,1,7,1,1,0
노조,3,0,3,4,3,0,0,3,0,0,19,3,6,0
노조가,1,0,1,2,1,1,0,1,1,1,7,1,1,0
노조는,1,0,1,1,1,0,0,1,0,0,6,1,2,0
노조연대는,0,0,1,1,1,0,1,2,2,0,6,1,2,0
노조와,1,0,1,2,1,0,0,1,0,0,7,1,2,0
노트북,15,21,20,13,13,14,18,11,10,9,8,7,13,21
노트북을,3,4,3,3,3,3,5,2,2,2,0,1,2,9
논란이,2,2,1,0,2,1,2,3,0,0,4,1,4,0
논문,2,3,5,10,2,5,2,3,0,7,1,2,3,1
농협은행은,0,1,0,1,1,2,1,0,9,2,1,0,0,0
높다,4,0,5,3,5,4,4,4,1,1,4,1,7,0
높였다.,1,0,1,2,1,0,0,1,0,0,7,1,2,0
높은,14,24,22,21,24,17,29,23,13,9,11,15,17,9
높이는,1,3,2,1,4,1,3,3,3,1,1,2,3,0
높인다는,3,3,2,2,5,3,2,4,2,3,3,1,1,0
누구나,3,0,2,6,3,7,5,3,2,7,6,1,3,1
누적,4,5,5,6,2,6,5,4,3,2,3,4,1,7
눈에,1,3,1,4,3,4,3,3,2,1,0,1,7,2
뉴로메카,3,1,5,6,4,5,3,5,0,5,3,0,2,3
뉴로메카는,3,1,5,6,4,5,3,5,0,5,3,0,2,3
뉴시스,1,2,4,4,2,3,2,3,1,2,1,1,3,4
뉴프렉스,2,1,3,3,6,3,4,0,1,2,3,1,4,2
다른,4,3,3,4,6,4,2,5,3,4,10,2,2,0
다시,4,0,1,2,2,3,0,1,0,1,3,0,2,0
다양한,43,55,52,50,42,49,57,38,31,27,25,30,38,55
다올투증,2,0,2,2,0,4,1,2,0,1,1,1,2,0
다지기에,4,3,5,5,4,6,3,3,1,3,2,1,1,1
다칠,0,0,0,0,0,0,0,0,0,0,1,0,2,0
단가를,6,1,5,3,3,5,3,5,1,2,2,2,2,2
단독,17,7,30,10,7,9,8,7,1,6,3,3,8,3
단일,5,2,6,4,2,2,2,3,4,2,1,3,3,1
단자가,3,4,3,3,3,3,5,2,2,2,0,1,2,9
단자는,3,4,3,3,3,3,5,2,2,2,0,1,2,9
달러,4,2,4,3,7,6,4,1,1,3,3,0,4,2
달리,2,1,2,2,4,1,2,2,2,0,2,2,2,0
담당은,3,0,2,6,3,7,5,3,2,7,6,1,3,1
당시,3,3,2,2,5,3,2,4,2,3,3,1,1,0
대거,5,3,3,4,4,3,2,3,2,2,3,2,2,4
대구,1,0,1,0,0,1,0,0,1,0,1,0,3,0
대규모,12,7,11,13,11,14,13,15,4,7,8,9,14,2
대규모의,1,3,1,4,3,4,3,3,2,1,0,1,7,2
대금,3,0,2,6,3,7,5,3,2,7,6,1,3,1
대로,3,3,4,8,7,11,6,7,1,7,8,2,5,2
대만,4,3,5,5,4,6,3,3,1,3,2,1,1,1
대비,31,12,32,26,28,29,24,28,13,17,16,17,21,8
대상,3,0,2,8,3,8,6,3,2,7,7,2,5,1
대상으로,2,4,8,8,4,5,4,6,2,4,2,2,5,8
대신증권은,9,3,9,5,3,9,9,7,1,2,6,5,4,3
대전시,0,0,0,2,1,4,1,0,3,3,0,0,2,1
대전시는,0,0,0,2,1,4,1,0,3,3,0,0,2,1
대죄,5,3,3,4,4,3,2,3,2,2,3,2,2,4
대타로,0,0,1,0,0,1,0,0,0,1,1,0,2,0
대표,3,0,2,6,3,7,5,3,2,7,6,1,3,1
대표는,4,2,3,5,2,7,3,3,1,2,5,2,2,1
대표이사,3,2,3,6,4,10,7,5,4,9,4,4,2,3
대한,14,7,11,13,13,20,15,15,6,14,19,9,11,6
대해,0,0,0,0,0,0,0,0,0,0,1,0,2,0
대형,16,3,12,8,5,11,9,12,4,3,5,5,4,4
더욱,3,5,5,3,2,1,3,1,4,0,1,1,3,4
덕분에,6,5,4,2,2,3,1,3,2,1,1,3,5,9
덧붙였다.,5,3,10,8,7,9,2,5,1,6,5,2,5,2
데이터와,0,1,0,3,4,6,0,2,0,3,4,1,3,1
덱스,1,4,3,4,4,2,3,2,2,1,1,3,2,2
덱스를,1,4,3,4,4,2,3,2,2,1,1,3,2,2
도약하는,3,1,5,6,4,5,3,5,0,5,3,0,2,3
도원암귀,5,3,3,4,4,3,2,3,2,2,3,2,2,4
도쿄게임쇼,7,3,3,5,4,4,2,3,2,2,3,3,4,5
도쿄게임쇼는,5,3,3,4,4,3,2,3,2,2,3,2,2,4
도쿄돔에서,1,0,0,1,0,1,0,0,0,1,1,0,0,0
독거노인,0,1,0,1,1,2,1,0,9,2,1,0,0,0
동반성장,3,0,2,6,3,7,5,3,2,7,6,1,3,1
동시에,18,18,23,16,14,12,13,9,11,9,9,9,16,20
동안,1,3,1,4,3,4,3,3,2,1,0,1,7,2
됐다.,4,2,3,4,3,5,5,4,1,3,3,2,4,2
된다.,5,2,10,5,3,3,2,3,1,3,1,1,2,1
두산,4,0,1,2,2,3,0,1,0,1,3,0,2,0
두산밥캣,10,6,9,12,9,13,6,8,4,4,6,6,6,10
두산에너빌리티,6,1,4,6,7,7,1,4,1,2,3,2,5,3
두산은,4,0,1,2,2,3,0,1,0,1,3,0,2,0
뒷받침이,2,3,5,10,2,5,2,3,0,7,1,2,3,1
들어갈,8,6,8,10,4,4,6,16,2,4,0,6,2,4
들었다.,4,2,3,5,2,7,3,3,1,2,5,2,2,1
들이,6,1,4,6,7,7,1,4,1,2,3,2,5,3
등록번호,1,1,0,3,4,6,2,2,2,3,4,1,4,1
등에서,6,1,4,6,7,7,1,4,1,2,3,2,5,3
등을,17,14,19,20,13,28,18,16,6,19,16,9,11,14
등의,6,1,4,6,7,7,1,4,1,2,3,2,5,3
등이,2,3,2,4,4,4,4,3,2,1,2,3,5,1
디바이스,2,4,2,1,0,0,7,5,1,1,3,18,0,0
디스펜서,5,2,6,5,2,4,2,4,1,6,3,3,2,2
디스플레이는,4,7,10,20,4,10,5,6,1,14,2,4,6,2
디스플레이를,1,2,2,3,4,4,3,5,1,2,3,3,5,2
디스플레이의,5,2,4,6,3,7,6,5,1,4,3,3,3,1
디일렉,11,6,21,13,7,8,5,9,2,7,2,4,6,6
디자인,1,2,2,3,4,4,3,5,1,2,3,3,5,2
디자인을,2,2,1,2,3,3,3,1,0,2,2,1,2,1
디즈니리서치,1,2,0,6,8,12,2,4,2,6,8,2,7,2
딜사이트경제TV,3,2,1,0,2,2,3,4,0,0,5,2,9,0
따라,19,9,22,20,16,13,11,12,11,18,9,12,11,7
따르면,35,24,33,30,30,36,25,35,12,24,19,20,24,12
따른,12,2,9,8,8,11,5,8,2,4,6,5,7,4
때문에,4,12,11,8,6,5,12,4,4,3,2,3,8,6
때의,2,0,0,1,0,1,0,0,0,0,0,1,2,1
또는,5,12,11,9,8,5,12,5,4,4,1,4,4,6
또한,7,18,13,13,10,8,13,8,12,1,2,5,14,14
뚜렷,2,0,1,0,0,0,0,0,1,1,1,1,1,1
뛰어난,6,5,4,2,2,3,1,3,2,1,1,3,5,9
뛰어넘는,0,1,0,3,4,6,0,2,0,3,4,1,3,1
라고,7,3,5,14,9,20,8,8,3,12,15,4,8,3
라는,0,0,1,1,1,0,1,2,2,0,6,1,2,0
라며,4,0,5,3,5,4,4,4,1,1,4,1,7,0
라온텍,1,2,4,4,2,3,2,3,1,2,1,1,3,4
라온텍은,3,6,11,12,6,7,6,9,2,6,3,3,8,12
라온텍의,1,2,3,4,2,2,2,3,0,2,1,1,3,4
라온텍이,3,6,11,12,6,7,6,9,2,6,3,3,8,12
라이트,1,2,3,4,2,2,2,3,0,2,1,1,3,4
라인,28,10,45,18,13,17,13,15,3,11,6,6,12,6
라인업,6,3,6,7,2,6,4,10,1,3,1,4,3,2
라인업과,4,2,3,4,3,5,5,4,1,3,3,2,4,2
라인업을,12,6,9,12,6,7,6,17,2,5,3,6,4,4
라인은,6,1,5,3,3,5,3,5,1,2,2,2,2,2
랜턴,2,2,1,2,3,3,3,1,0,2,2,1,2,1
랜턴은,2,2,1,2,3,3,3,1,0,2,2,1,2,1
램프를,4,12,10,8,6,4,12,4,4,2,0,3,4,6
레몬리서치,1,0,1,1,2,1,0,1,0,2,1,1,0,0
레벨,4,2,4,3,7,6,4,1,1,3,3,0,4,2
레이네오,2,3,2,4,4,4,4,3,2,1,2,3,5,1
레이밴,3,6,3,8,7,8,7,6,4,2,2,4,12,3
레이저,28,26,55,27,18,20,29,17,7,11,4,9,16,11
레이저는,2,6,5,4,3,2,6,2,2,1,0,2,3,3
렌즈에,1,3,1,4,3,4,3,3,2,1,0,1,7,2
로보택시,4,2,4,3,7,6,4,1,1,3,3,0,4,2
로보티즈,6,1,4,6,7,7,1,4,1,2,3,2,5,3
로봇,7,5,10,16,14,23,6,11,2,14,12,2,10,6
로봇의,1,1,0,3,4,6,2,2,2,3,4,1,4,1
로봇이,1,2,0,6,8,12,2,4,2,6,8,2,7,2
리그,1,0,0,0,1,1,0,1,0,0,1,0,6,2
리밋,5,3,3,4,4,3,2,3,2,2,3,2,2,4
리벨리온,3,0,2,6,3,7,5,3,2,7,6,1,3,1
리본보드,4,2,3,4,3,5,5,4,1,3,3,2,4,2
리얼리티랩스,1,3,1,4,3,4,3,3,2,1,0,1,7,2
리포트를,2,0,2,2,0,4,1,2,0,1,1,1,2,0
리프트,5,2,10,5,3,3,2,3,1,3,1,1,2,1
리프팅,5,12,3,5,2,2,21,14,2,3,8,46,0,1
릴레이,2,1,1,3,1,2,1,2,0,4,0,2,0,1
마련,0,0,1,1,1,0,1,2,2,0,6,1,2,0
마음이,0,0,0,0,0,0,0,0,0,0,1,0,2,0
마이크로,12,13,8,12,10,12,7,15,5,6,4,11,12,5
마이크로디스플레이,3,6,11,12,6,7,6,9,2,6,3,3,8,12
마지막,4,0,1,2,2,3,0,1,0,1,3,0,2,0
막대한,1,3,1,4,3,4,3,3,2,1,0,1,7,2
막판,2,1,2,2,4,1,2,2,2,0,2,2,2,0
만들었다.,1,1,0,0,0,0,1,0,0,0,0,1,0,1
만에,8,3,7,5,3,10,6,5,6,3,6,5,6,5
만의,5,2,4,6,3,7,6,5,1,4,3,3,3,1
만큼,8,2,7,5,7,6,5,7,3,2,4,4,4,2
만화,6,4,3,7,8,9,4,5,4,5,7,3,6,5
많은,0,1,0,3,4,6,0,2,0,3,4,1,3,1
많이,7,2,4,7,9,9,2,5,6,2,5,3,8,5
말했다.,26,20,23,26,35,40,23,26,9,24,28,12,26,13
맞춤형,4,5,5,6,2,6,5,4,3,2,3,4,1,7
매력을,5,3,3,4,4,3,2,3,2,2,3,2,2,4
매수,9,2,6,9,9,13,3,7,6,3,5,4,8,5
매수한,6,1,4,6,7,7,1,4,1,2,3,2,5,3
매장,1,2,2,3,4,4,3,5,1,2,3,3,5,2
매출,24,12,30,26,25,28,23,17,8,19,18,14,20,10
매출원가율,3,2,4,5,3,5,6,5,1,4,4,1,2,1
매출원가율은,3,2,4,5,3,5,6,5,1,4,4,1,2,1
매출은,1,1,2,1,4,3,3,3,1,0,3,2,2,1
맥북,5,6,4,5,6,6,8,3,2,4,2,2,4,10
맥주,1,0,0,2,2,1,2,0,0,0,0,1,1,1
맺어,6,2,10,3,2,2,2,2,0,2,1,1,2,1
머니투데이방송,1,0,1,1,2,1,0,1,0,2,1,1,0,0
멀티-다이,2,5,5,4,2,4,7,3,1,0,0,2,2,1
멀티플랫폼,5,3,3,4,4,3,2,3,2,2,3,2,2,4
메모리,4,2,6,4,14,8,9,4,2,2,9,4,8,4
메모리반도체,4,2,4,3,7,6,4,1,1,3,3,0,4,2
메쉬,4,2,3,4,3,5,5,4,1,3,3,2,4,2
