keyword,score
삼성,0.6459011544862389
메타,0.45276842948204044
패널,0.40082650379975854
노조,0.38891212423709876
애플,0.3844827019739963
장비,0.37322420845193344
성과급,0.3617869191187838
인텔,0.35869155941506076
중국,0.35194517498742617
디스플레이,0.34593570365613746
게이밍,0.3102648942657291
폴더블,0.3065509318595956
로봇,0.2990931090768502
반도체,0.2952129461073149
스마트폰,0.2793973657433028
모니터,0.27019821547873396
운영위원회,0.2630860505853664
도쿄게임쇼,0.26298851163159825
충전,0.24971598732094324
레이저,0.24679235874027003
