term,cur,prev,diff,total,ma7,z_like
lg전자,13,15,-2,230,12.286,0.159
폴더블,6,4,2,108,4.571,0.455
삼성전자,6,2,4,363,8.143,-0.556
현대모비스,5,3,2,34,1.143,1.864
메타,5,1,4,24,1.857,1.33
기아,3,15,-12,49,2.857,0.053
갤럭시,3,3,0,82,4.0,-0.333
화웨이,2,0,2,13,0.429,0.95
엔비디아,2,1,1,134,1.571,0.19
모니터,2,1,1,80,3.714,-0.586
애플,2,5,-3,206,6.857,-1.342
알파벳,1,0,1,10,0.143,0.622
bmw,1,0,1,19,0.857,0.074
tsmc,1,1,0,18,1.0,0.0
고성능,1,6,-5,22,1.143,-0.069
구글,1,5,-4,45,1.429,-0.195
아이폰,1,0,1,71,1.571,-0.254
모바일,1,2,-1,45,1.714,-0.309
lg디스플레이,1,1,0,93,2.143,-0.464
인텔,1,0,1,59,2.429,-0.558
ar,1,2,-1,42,2.429,-0.558
디스플레이,1,6,-5,184,3.429,-0.852
노트북,1,4,-3,100,5.286,-1.299
tv,1,5,-4,200,10.143,-2.185
