term,cur,prev,diff,ma7,z_like,total
아이폰,20,5,15,9.429,2.597,268
hp,9,1,8,2.714,2.374,41
tsmc,3,0,3,0.714,1.239,11
샤오미,2,0,2,0.429,0.95,48
sk하이닉스,4,4,0,2.286,0.682,57
게이밍모니터,1,0,1,0.143,0.622,2
생산능력,1,0,1,0.143,0.622,7
에어팟,1,0,1,0.143,0.622,4
csot,1,0,1,0.286,0.465,4
모바일,1,0,1,0.286,0.465,46
아이패드,1,0,1,0.286,0.465,10
퀄컴,1,0,1,0.286,0.465,17
한화시스템,1,1,0,0.286,0.465,3
삼성전자,5,4,1,3.714,0.439,412
vr,2,0,2,1.143,0.414,19
tv,5,2,3,4.143,0.282,191
4k,1,0,1,0.571,0.244,13
카카오,1,1,0,0.857,0.074,32
boe,1,4,-3,0.857,0.074,24
갤럭시,3,1,2,2.857,0.053,127
폴더블,11,11,0,11.429,-0.098,299
삼성디스플레이,3,7,-4,3.429,-0.15,82
lcd,2,9,-7,2.429,-0.168,32
디스플레이,4,10,-6,4.714,-0.225,186
ar,1,2,-1,1.571,-0.254,57
스마트폰,3,0,3,4.0,-0.333,102
엔비디아,2,16,-14,3.0,-0.366,172
xr,3,4,-1,4.143,-0.377,91
lg전자,5,1,4,6.571,-0.441,298
공급망,1,1,0,2.286,-0.512,57
모니터,1,3,-2,2.429,-0.558,164
애플,8,2,6,10.857,-0.665,412
lg화학,1,1,0,3.714,-0.927,28
oled,3,13,-10,9.571,-1.605,268
