term,cur,prev,diff,total,ma7,z_like
레노버,15,0,15,88,4.714,3.243
삼성전자,15,14,1,426,9.571,1.326
lg전자,12,13,-1,226,11.714,0.065
애플,9,8,1,237,8.714,0.072
oled,7,4,3,258,9.0,-0.5
tv,7,8,-1,230,9.571,-0.628
폴더블,6,8,-2,104,4.429,0.506
소니,5,0,5,7,0.714,2.323
노트북,5,0,5,89,2.0,1.243
갤럭시,5,13,-8,79,3.286,0.609
qled,4,0,4,9,0.571,1.953
아이폰,4,1,3,81,2.0,0.828
ar,4,1,3,43,2.143,0.754
tsmc,3,0,3,15,0.857,1.113
엔비디아,3,0,3,143,1.571,0.634
태블릿,3,5,-2,21,2.0,0.414
스마트폰,3,4,-1,89,3.286,-0.102
모니터,3,1,2,89,3.571,-0.198
lg디스플레이,3,4,-1,92,4.0,-0.333
파나소닉,2,0,2,2,0.286,1.117
lcd,2,2,0,22,1.0,0.5
dell,2,4,-2,8,1.0,0.5
공급망,2,1,1,30,1.286,0.335
sk하이닉스,2,2,0,43,2.0,0.0
삼성디스플레이,2,1,1,125,4.286,-0.744
씽크패드,1,0,1,1,0.143,0.622
아마존,1,0,1,7,0.286,0.465
오포,1,0,1,4,0.286,0.465
bmw,1,1,0,20,0.714,0.155
boe,1,2,-1,41,0.857,0.074
아이패드,1,0,1,10,0.857,0.074
올레드,1,1,0,39,1.0,0.0
선익시스템,1,1,0,11,1.143,-0.069
구글,1,2,-1,40,1.429,-0.195
인텔,1,2,-1,51,2.143,-0.464
