--- Sentiment Scaling Log (2026-05-27) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Panel_Manufacturer): score_raw=0.4785 -> score_final=0.4785
Topic 0 (Panel_Manufacturer): score_raw=0.4717 -> score_final=0.4717
Topic 0 (Panel_Manufacturer): score_raw=0.4589 -> score_final=0.4589
Topic 0 (Panel_Manufacturer): score_raw=0.4668 -> score_final=0.4668
Topic 0 (Panel_Manufacturer): score_raw=0.4785 -> score_final=0.4785
Topic 0 (Panel_Manufacturer): score_raw=0.4610 -> score_final=0.4610
Topic 0 (Panel_Manufacturer): score_raw=0.4634 -> score_final=0.4634
Topic 0 (Panel_Manufacturer): score_raw=0.4714 -> score_final=0.4714
Topic 0 (Panel_Manufacturer): score_raw=0.4736 -> score_final=0.4736
Topic 0 (Panel_Manufacturer): score_raw=0.4819 -> score_final=0.4819
Topic 0 (Panel_Manufacturer): score_raw=0.4713 -> score_final=0.4713
Topic 0 (Panel_Manufacturer): score_raw=0.4719 -> score_final=0.4719
Topic 0 (Panel_Manufacturer): score_raw=0.4656 -> score_final=0.4656
Topic 0 (Panel_Manufacturer): score_raw=0.4691 -> score_final=0.4691
Topic 0 (Panel_Manufacturer): score_raw=0.4734 -> score_final=0.4734
Topic 0 (Panel_Manufacturer): score_raw=0.4790 -> score_final=0.4790
Topic 0 (Panel_Manufacturer): score_raw=0.4749 -> score_final=0.4749
Topic 0 (Panel_Manufacturer): score_raw=0.4771 -> score_final=0.4771
Topic 0 (Panel_Manufacturer): score_raw=0.4708 -> score_final=0.4708
Topic 0 (Panel_Manufacturer): score_raw=0.4654 -> score_final=0.4654
Topic 0 (Panel_Manufacturer): score_raw=0.4671 -> score_final=0.4671
Topic 0 (Panel_Manufacturer): score_raw=0.4755 -> score_final=0.4755
Topic 0 (Panel_Manufacturer): score_raw=0.4758 -> score_final=0.4758
Topic 0 (Panel_Manufacturer): score_raw=0.4614 -> score_final=0.4614
Topic 0 (Panel_Manufacturer): score_raw=0.4652 -> score_final=0.4652
Topic 0 (Panel_Manufacturer): score_raw=0.4713 -> score_final=0.4713
Topic 0 (Panel_Manufacturer): score_raw=0.4610 -> score_final=0.4610
Topic 0 (Panel_Manufacturer): score_raw=0.4653 -> score_final=0.4653
Topic 0 (Panel_Manufacturer): score_raw=0.4686 -> score_final=0.4686
Topic 0 (Panel_Manufacturer): score_raw=0.4647 -> score_final=0.4647
Topic 0 (Panel_Manufacturer): score_raw=0.4675 -> score_final=0.4675
Topic 0 (Panel_Manufacturer): score_raw=0.4557 -> score_final=0.4557
Topic 0 (Panel_Manufacturer): score_raw=0.4777 -> score_final=0.4777
Topic 0 (Panel_Manufacturer): score_raw=0.4783 -> score_final=0.4783
Topic 0 (Panel_Manufacturer): score_raw=0.4669 -> score_final=0.4669
Topic 0 (Panel_Manufacturer): score_raw=0.4756 -> score_final=0.4756
Topic 0 (Panel_Manufacturer): score_raw=0.4593 -> score_final=0.4593
Topic 0 (Panel_Manufacturer): score_raw=0.4552 -> score_final=0.4552
Topic 0 (Panel_Manufacturer): score_raw=0.4686 -> score_final=0.4686
Topic 0 (Panel_Manufacturer): score_raw=0.4705 -> score_final=0.4705
Topic 0 (Panel_Manufacturer): score_raw=0.4682 -> score_final=0.4682
Topic 0 (Panel_Manufacturer): score_raw=0.4746 -> score_final=0.4746
