term,cur,prev,diff,total,ma7,z_like
애플,22,3,19,285,10.143,2.833
lg전자,8,6,2,264,9.714,-0.416
kaist,7,0,7,23,2.286,1.877
sk하이닉스,5,1,4,108,4.429,0.184
삼성전자,5,1,4,292,6.714,-0.477
맥북,4,0,4,14,0.857,1.632
아이폰,4,1,3,70,2.429,0.614
tv,4,3,1,136,6.0,-0.58
스마트폰,3,1,2,103,2.857,0.053
노트북,3,3,0,103,3.571,-0.198
oled,3,1,2,338,5.714,-0.801
byd,2,0,2,12,0.571,0.814
하이센스,2,0,2,10,0.857,0.593
ar,2,0,2,51,2.143,-0.058
폭스바겐,1,0,1,1,0.143,0.622
기아,1,1,0,36,0.571,0.244
lcd,1,0,1,21,0.714,0.155
bmw,1,0,1,16,0.714,0.155
샤오미,1,0,1,13,0.714,0.155
양산,1,1,0,33,1.857,-0.363
엔비디아,1,1,0,82,2.0,-0.414
공급망,1,1,0,53,2.143,-0.464
디스플레이,1,0,1,238,2.571,-0.604
hp,1,0,1,52,2.571,-0.604
폴더블,1,0,1,189,5.143,-1.268
