cluster_id,keywords
0,"제조, 개발, 구글, 특허, 혁신상, 자회사, 인프라, 전략적, 전기차"
1,"양산, 카메라, 분석, 에너지, 갤럭시, 프레임, 설계, 전시회, 집중, 전망"
2,"생산, 점유율, 수익, 비용, 효율, 성공, 매출, 가격"
3,중국
4,애플
5,"스마트폰, 소재, 미국, 공간, 솔루션, 시스템, 소니, 모바, 대형, 하이닉스, 마이크, 매체, 모듈, 적용, 증가, 뷰티, 라인, 전환, 흑자, 최초, 설비, 최신, 대규모, 생태계, 더욱, 공식, 전반, 신규, 브랜드, 계열사, 연결, 학습, 디스플레이, 기아, 이마트, 패널, 전년, 셀토스"
6,"반도체, 노트북, 인텔, 모니터"
7,삼성
