term,cur,prev,diff,ma7,z_like,total
갤럭시z폴드,1,0,1,0.143,0.622,1
바이두,1,0,1,0.143,0.622,2
byd,2,4,-2,1.0,0.5,14
아이패드,1,0,1,0.286,0.465,5
고해상도,1,1,0,0.286,0.465,4
미디어텍,1,1,0,0.286,0.465,4
소니,1,1,0,0.286,0.465,11
해상도,1,1,0,0.286,0.465,2
구글,3,4,-1,2.0,0.414,99
sharp,1,1,0,0.429,0.345,10
ar,3,0,3,2.286,0.284,65
샤오미,2,1,1,1.429,0.26,25
양산,2,2,0,1.429,0.26,67
모바일,3,2,1,2.571,0.165,37
수율,1,0,1,0.714,0.155,17
메타,1,2,-1,0.714,0.155,20
갤럭시,4,0,4,3.857,0.048,135
hp,1,0,1,1.0,0.0,38
tcl,1,0,1,1.0,0.0,27
vr,1,0,1,1.0,0.0,17
화웨이,1,1,0,1.0,0.0,17
노트북,4,7,-3,4.143,-0.047,100
공급망,1,2,-1,1.286,-0.134,51
카카오,2,3,-1,2.571,-0.219,42
asus,1,0,1,1.571,-0.254,22
sk하이닉스,1,4,-3,1.571,-0.254,71
lg전자,10,13,-3,11.143,-0.263,288
xr,1,1,0,2.143,-0.464,67
스마트폰,1,7,-6,3.286,-0.813,95
디스플레이,2,1,1,5.0,-0.927,154
아이폰,3,6,-3,7.286,-1.159,115
tv,1,3,-2,4.714,-1.171,202
폴더블,4,3,1,9.714,-1.388,230
삼성전자,12,14,-2,20.0,-1.462,412
엔비디아,3,8,-5,9.429,-1.579,161
모니터,4,3,1,10.857,-1.597,155
애플,5,7,-2,12.857,-1.713,307
oled,3,6,-3,13.429,-2.236,307
