term,cur,prev,diff,ma7,z_like,total
양산,13,2,11,2.429,4.132,40
퀄컴,7,0,7,1.143,2.831,20
amd,6,1,5,1.143,2.348,26
메타,4,0,4,0.571,1.953,16
auo,2,0,2,0.286,1.117,2
파나소닉,2,0,2,0.286,1.117,3
벤큐,2,0,2,0.286,1.117,16
고휘도,2,0,2,0.429,0.95,4
