term,cur,prev,diff,total,ma7,z_like
삼성전자,45,28,17,511,19.0,4.852
엔비디아,28,37,-9,208,16.143,2.363
인텔,15,0,15,31,2.429,4.914
디스플레이,14,2,12,298,10.0,0.961
oled,14,3,11,376,13.143,0.185
애플,12,13,-1,251,8.571,0.873
폴더블,8,13,-5,72,5.0,0.927
vr,7,1,6,31,2.286,1.877
lcd,6,0,6,28,1.571,1.965
노트북,6,1,5,127,3.429,0.902
xr,6,6,0,114,5.714,0.084
amd,5,2,3,29,1.286,1.741
tv,5,7,-2,360,6.0,-0.29
lg전자,4,2,2,215,3.429,0.2
모니터,4,5,-1,130,3.857,0.048
고성능,2,0,2,17,0.286,1.117
ppi,2,0,2,5,0.286,1.117
메타,2,0,2,20,0.429,0.95
sharp,2,0,2,11,0.571,0.814
모바일,2,0,2,51,0.857,0.593
태블릿,2,1,1,19,1.714,0.124
아이폰,2,5,-3,79,4.571,-0.819
기아,1,0,1,11,0.143,0.622
sk온,1,0,1,8,0.143,0.622
dell,1,0,1,6,0.143,0.622
소니,1,0,1,5,0.143,0.622
boe,1,0,1,34,0.286,0.465
벤큐,1,0,1,11,0.286,0.465
오포,1,1,0,12,0.429,0.345
bmw,1,0,1,7,0.429,0.345
양산,1,0,1,22,0.571,0.244
tsmc,1,0,1,16,1.0,0.0
스마트폰,1,4,-3,113,1.714,-0.309
공급망,1,3,-2,35,2.286,-0.512
sk하이닉스,1,4,-3,62,2.429,-0.558
갤럭시,1,9,-8,250,3.143,-0.773
레노버,1,3,-2,71,3.429,-0.852
lg디스플레이,1,2,-1,116,3.571,-0.89
삼성디스플레이,1,0,1,72,3.714,-0.927
