term,cur,prev,diff,total,ma7,z_like
삼성전자,10,7,3,362,14.429,-0.923
lg전자,3,7,-4,311,11.857,-1.993
tv,3,10,-7,259,13.714,-2.278
sk하이닉스,2,3,-1,50,1.571,0.19
스마트폰,2,3,-1,108,3.429,-0.501
아이폰,2,5,-3,80,4.286,-0.744
설비투자,1,0,1,2,0.143,0.622
tsmc,1,0,1,26,0.286,0.465
화웨이,1,0,1,17,0.286,0.465
샤오미,1,0,1,11,0.286,0.465
공급망,1,0,1,22,0.429,0.345
양산,1,1,0,20,0.429,0.345
아이패드,1,0,1,27,0.571,0.244
도우인시스,1,1,0,7,0.857,0.074
amd,1,0,1,16,1.714,-0.309
엔비디아,1,2,-1,67,1.857,-0.363
폴더블,1,1,0,91,2.286,-0.512
구글,1,1,0,73,2.286,-0.512
모니터,1,3,-2,96,3.143,-0.773
갤럭시,1,3,-2,93,3.143,-0.773
hp,1,0,1,47,3.571,-0.89
애플,1,4,-3,209,4.714,-1.171
lcd,1,0,1,47,4.714,-1.171
