term,cur,prev,diff,ma7,z_like,total
한미반도체,19,0,19,2.714,6.151,19
모바일,17,1,16,3.143,4.998,48
스마트폰,14,4,10,5.0,2.781,102
노트북,8,2,6,3.143,1.752,106
xr,6,4,2,3.429,0.902,131
ar,2,0,2,0.571,0.814,49
lg전자,12,11,1,8.857,0.79,303
hp,2,0,2,0.714,0.697,27
그램,1,0,1,0.143,0.622,1
byd,1,0,1,0.286,0.465,14
lg화학,1,0,1,0.286,0.465,17
오포,1,0,1,0.286,0.465,6
tsmc,2,3,-1,1.143,0.414,14
카카오,1,1,0,0.429,0.345,12
공급망,2,0,2,1.429,0.26,51
아이폰,5,9,-4,4.429,0.184,103
폴더블,6,4,2,5.714,0.084,162
인텔,2,1,1,1.857,0.06,34
애플,11,8,3,11.0,0.0,340
모니터,4,1,3,4.0,0.0,104
tv,5,2,3,5.143,-0.044,230
삼성전자,11,12,-1,12.286,-0.285,399
구글,1,3,-2,1.714,-0.309,38
엔비디아,1,0,1,2.286,-0.512,93
갤럭시,4,9,-5,5.857,-0.543,93
선익시스템,1,10,-9,2.571,-0.604,34
oled,6,8,-2,8.714,-0.687,260
lg디스플레이,1,5,-4,3.571,-0.89,118
삼성디스플레이,1,2,-1,3.714,-0.927,63
sk하이닉스,4,8,-4,8.143,-1.075,137
디스플레이,3,15,-12,8.857,-1.473,236
