keyword,score
애플,0.8506214487333172
삼성,0.806628579518238
패널,0.7553184611379116
중국,0.6079110461849725
디스플레이,0.5054880483420044
반도체,0.49396144626830146
한화,0.4522644023670838
미국,0.4378033319103434
폴더블,0.3994025028148697
엔비디아,0.3229551343785484
생산,0.31312365408085024
경쟁,0.28757618477796637
수출,0.2826331834156358
고객,0.2770307292791679
코리아,0.27084487010634295
증가,0.2678262756367983
원익,0.2645811486908555
달러,0.26284879032293146
영업,0.2597762292134202
개발,0.24785402244436044
