keyword,score
애플,1.0898266437753812
삼성,0.8781282729388677
폴더블,0.5881426327687277
패널,0.5763005498165055
OLED,0.4517526904341599
반도체,0.4006675242665443
중국,0.351472686966558
장비,0.2789673089905529
디스플레이,0.27060303321865115
주주,0.26322627821394
출하량,0.2553156181955381
모니터,0.2529254622426209
주가,0.25223168217939745
1인당,0.24802728962518164
현대,0.24573072592103126
생산,0.24342446245382132
소비,0.2432705741541219
6세대,0.24149727916779887
패키징,0.24079674343905888
미만,0.23983815840839362
