term,cur,prev,diff,ma7,z_like,total
카카오,12,2,10,2.143,4.001,19
맥북,4,0,4,0.571,1.953,15
hp,6,4,2,1.857,1.753,79
지멘스,3,0,3,0.429,1.554,3
엔비디아,5,4,1,2.0,1.243,88
벤큐,2,0,2,0.286,1.117,7
lcd,3,1,2,0.857,1.113,30
xr,4,4,0,1.571,1.078,51
udc,1,0,1,0.143,0.622,2
샤프,1,0,1,0.143,0.622,2
텐센트,1,0,1,0.143,0.622,1
한화솔루션,1,0,1,0.143,0.622,1
한화시스템,1,0,1,0.143,0.622,6
폴더블,3,5,-2,1.714,0.557,60
tcl,5,1,4,3.429,0.551,120
아이폰,4,6,-2,2.714,0.486,64
sk하이닉스,3,2,1,1.857,0.484,57
애플,7,4,3,5.429,0.472,172
8k,1,0,1,0.286,0.465,2
boe,1,1,0,0.286,0.465,19
갤럭시,4,4,0,3.0,0.366,90
알파벳,1,2,-1,0.429,0.345,18
고성능,3,1,2,2.286,0.284,35
선익시스템,1,2,-1,0.571,0.244,11
ul,1,0,1,0.714,0.155,5
메타,1,0,1,0.714,0.155,29
기아,1,1,0,1.0,0.0,69
노트북,3,6,-3,3.143,-0.052,153
구글,1,1,0,1.429,-0.195,63
모니터,1,4,-3,2.0,-0.414,118
tv,9,14,-5,10.857,-0.432,429
양산,3,3,0,4.714,-0.541,56
스마트폰,1,0,1,2.429,-0.558,100
인텔,5,9,-4,7.571,-0.685,107
현대모비스,1,17,-16,3.429,-0.852,52
lg전자,9,25,-16,14.0,-1.054,339
디스플레이,8,55,-47,12.857,-1.059,271
벤츠,1,0,1,5.286,-1.299,51
삼성전자,13,23,-10,20.714,-1.39,446
oled,4,11,-7,9.857,-1.415,382
