term,cur,prev,diff,total,ma7,z_like
hp,5,1,4,19,1.143,1.864
sk하이닉스,5,1,4,41,1.429,1.627
현대모비스,4,2,2,48,1.143,1.381
폴더블,7,1,6,80,3.429,1.252
화웨이,3,0,3,12,0.714,1.239
8k,2,0,2,4,0.286,1.117
공급망,3,0,3,34,1.0,1.0
구글,4,3,1,37,2.286,0.682
ltpo,1,0,1,1,0.143,0.622
비보북,1,0,1,1,0.143,0.622
수율,1,0,1,3,0.143,0.622
하이센스,1,0,1,4,0.143,0.622
qled,1,0,1,5,0.143,0.622
byd,1,0,1,13,0.143,0.622
lcd,1,1,0,17,0.286,0.465
xr,5,2,3,97,3.714,0.439
ar,2,0,2,36,1.143,0.414
저전력,1,0,1,9,0.429,0.345
vr,1,0,1,13,0.571,0.244
boe,2,1,1,39,1.857,0.06
마이크로소프트,1,1,0,9,1.0,0.0
벤츠,1,0,1,155,1.0,0.0
노트북,2,2,0,99,2.143,-0.058
갤럭시,1,0,1,74,1.143,-0.069
엔비디아,3,3,0,236,4.571,-0.501
lg전자,4,3,1,197,7.286,-0.888
