term,cur,prev,diff,ma7,z_like,total,date
아이폰,2,3,-1,2.143,-0.058,60,2026-01-31
메타,1,0,1,1.286,-0.134,27,2026-01-31
sk하이닉스,1,2,-1,1.857,-0.363,56,2026-01-31
구글,1,3,-2,1.857,-0.363,62,2026-01-31
노트북,3,3,0,4.857,-0.58,150,2026-01-31
모니터,1,2,-1,2.714,-0.648,128,2026-01-31
갤럭시,1,1,0,3.0,-0.732,93,2026-01-31
tv,13,16,-3,16.857,-0.755,465,2026-01-31
lg디스플레이,4,12,-8,7.571,-0.952,120,2026-01-31
tcl,1,0,1,4.571,-1.138,118,2026-01-31
인텔,2,5,-3,6.143,-1.191,95,2026-01-31
디스플레이,1,6,-5,6.429,-1.535,250,2026-01-31
oled,3,9,-6,10.571,-1.781,494,2026-01-31
삼성전자,9,76,-67,21.0,-2.15,468,2026-01-31
모바일,3,1,2,1.0,1.0,44,2026-02-01
현대모비스,3,1,2,1.143,0.898,35,2026-02-01
asp,1,0,1,0.143,0.622,1,2026-02-01
카카오,1,0,1,0.143,0.622,9,2026-02-01
메타,2,1,1,1.286,0.335,29,2026-02-01
레노버,1,0,1,0.571,0.244,110,2026-02-01
hp,1,1,0,0.571,0.244,73,2026-02-01
ar,2,0,2,1.571,0.19,38,2026-02-01
애플,5,5,0,5.429,-0.129,175,2026-02-01
소니,1,2,-1,1.429,-0.195,86,2026-02-01
고성능,1,0,1,1.571,-0.254,32,2026-02-01
스마트폰,2,0,2,2.857,-0.319,103,2026-02-01
구글,1,1,0,1.857,-0.363,63,2026-02-01
sk하이닉스,1,1,0,2.0,-0.414,56,2026-02-01
모니터,1,1,0,2.857,-0.69,126,2026-02-01
lg전자,9,36,-27,12.143,-0.701,358,2026-02-01
갤럭시,1,1,0,3.0,-0.732,90,2026-02-01
벤츠,2,20,-18,5.143,-0.962,49,2026-02-01
tcl,1,1,0,4.571,-1.138,111,2026-02-01
디스플레이,2,1,1,6.571,-1.283,251,2026-02-01
lg디스플레이,1,4,-3,7.714,-1.777,120,2026-02-01
oled,2,3,-1,10.714,-2.039,453,2026-02-01
tv,6,13,-7,17.0,-2.147,456,2026-02-01
삼성전자,3,9,-6,21.143,-3.241,467,2026-02-01
kaist,10,0,10,2.429,2.959,42,2026-02-02
하이센스,8,0,8,1.714,2.722,35,2026-02-02
ul,4,0,4,0.571,1.953,4,2026-02-02
tcl,13,1,12,6.429,1.859,117,2026-02-02
올레드,2,0,2,0.714,0.697,39,2026-02-02
lg디스플레이,12,1,11,9.286,0.671,126,2026-02-02
8k,1,0,1,0.143,0.622,1,2026-02-02
galaxy,1,0,1,0.143,0.622,4,2026-02-02
스마트폰,5,2,3,3.571,0.494,106,2026-02-02
아이폰,3,0,3,1.857,0.484,57,2026-02-02
현대모비스,2,3,-1,1.286,0.335,36,2026-02-02
meta,1,0,1,0.571,0.244,4,2026-02-02
tsmc,1,0,1,0.714,0.155,27,2026-02-02
삼성디스플레이,1,0,1,0.714,0.155,130,2026-02-02
메타,1,2,-1,1.143,-0.069,29,2026-02-02
모바일,1,3,-2,1.143,-0.069,44,2026-02-02
갤럭시,3,1,2,3.429,-0.15,89,2026-02-02
노트북,4,0,4,4.571,-0.182,150,2026-02-02
엔비디아,1,0,1,1.429,-0.195,85,2026-02-02
oled,11,2,9,12.0,-0.224,447,2026-02-02
구글,1,1,0,1.571,-0.254,63,2026-02-02
ar,1,2,-1,1.571,-0.254,38,2026-02-02
sk하이닉스,1,1,0,1.714,-0.309,56,2026-02-02
고성능,1,1,0,1.714,-0.309,32,2026-02-02
모니터,1,1,0,2.714,-0.648,120,2026-02-02
애플,3,5,-2,5.571,-0.765,174,2026-02-02
tv,9,6,3,14.714,-1.182,456,2026-02-02
디스플레이,2,2,0,6.286,-1.222,239,2026-02-02
벤츠,1,2,-1,5.286,-1.299,50,2026-02-02
lg전자,3,9,-6,10.429,-1.756,359,2026-02-02
삼성전자,10,3,7,21.143,-1.99,463,2026-02-02
디스플레이,55,2,53,12.714,9.262,288,2026-02-04
현대모비스,17,2,15,3.714,4.539,51,2026-02-04
lg전자,25,3,22,13.0,2.606,374,2026-02-04
폴더블,5,0,5,1.286,1.741,60,2026-02-04
고효율,5,0,5,1.429,1.627,13,2026-02-04
hp,4,0,4,1.0,1.5,74,2026-02-04
아이폰,6,3,3,2.571,1.317,62,2026-02-04
xr,4,0,4,1.286,1.272,48,2026-02-04
엔비디아,4,1,3,1.714,0.99,85,2026-02-04
사이니지,2,0,2,0.429,0.95,19,2026-02-04
선익시스템,2,0,2,0.429,0.95,11,2026-02-04
알파벳,2,0,2,0.429,0.95,17,2026-02-04
카카오,2,0,2,0.429,0.95,10,2026-02-04
boe,1,0,1,0.143,0.622,18,2026-02-04
sharp,1,0,1,0.143,0.622,3,2026-02-04
signage,1,0,1,0.143,0.622,1,2026-02-04
샤오미,1,0,1,0.143,0.622,13,2026-02-04
아이패드,1,0,1,0.143,0.622,5,2026-02-04
노트북,6,4,2,4.143,0.612,152,2026-02-04
tv,14,9,5,11.429,0.587,461,2026-02-04
인텔,9,0,9,7.143,0.506,103,2026-02-04
삼성전자,23,10,13,20.429,0.466,469,2026-02-04
증착기,1,0,1,0.286,0.465,3,2026-02-04
태블릿,1,0,1,0.286,0.465,14,2026-02-04
모니터,4,1,3,2.857,0.425,121,2026-02-04
갤럭시,4,3,1,2.857,0.425,89,2026-02-04
공급망,1,0,1,0.429,0.345,17,2026-02-04
asus,1,0,1,0.571,0.244,17,2026-02-04
lcd,1,0,1,0.571,0.244,30,2026-02-04
아마존,1,0,1,0.714,0.155,10,2026-02-04
ar,2,1,1,1.714,0.124,38,2026-02-04
sk하이닉스,2,1,1,1.714,0.124,54,2026-02-04
기아,1,0,1,0.857,0.074,68,2026-02-04
vr,1,0,1,1.0,0.0,22,2026-02-04
소니,1,0,1,1.0,0.0,87,2026-02-04
모바일,1,1,0,1.143,-0.069,43,2026-02-04
구글,1,1,0,1.429,-0.195,64,2026-02-04
애플,4,3,1,5.0,-0.309,169,2026-02-04
oled,11,11,0,12.429,-0.316,412,2026-02-04
고성능,1,1,0,1.857,-0.363,33,2026-02-04
양산,3,0,3,4.286,-0.419,53,2026-02-04
tcl,1,13,-12,3.429,-0.852,116,2026-02-04
lg디스플레이,2,12,-10,9.0,-1.75,126,2026-02-04
카카오,12,2,10,2.143,4.001,19,2026-02-05
맥북,4,0,4,0.571,1.953,15,2026-02-05
hp,6,4,2,1.857,1.753,79,2026-02-05
지멘스,3,0,3,0.429,1.554,3,2026-02-05
엔비디아,5,4,1,2.0,1.243,88,2026-02-05
벤큐,2,0,2,0.286,1.117,7,2026-02-05
lcd,3,1,2,0.857,1.113,30,2026-02-05
xr,4,4,0,1.571,1.078,51,2026-02-05
udc,1,0,1,0.143,0.622,2,2026-02-05
샤프,1,0,1,0.143,0.622,2,2026-02-05
텐센트,1,0,1,0.143,0.622,1,2026-02-05
한화솔루션,1,0,1,0.143,0.622,1,2026-02-05
한화시스템,1,0,1,0.143,0.622,6,2026-02-05
폴더블,3,5,-2,1.714,0.557,60,2026-02-05
tcl,5,1,4,3.429,0.551,120,2026-02-05
아이폰,4,6,-2,2.714,0.486,64,2026-02-05
sk하이닉스,3,2,1,1.857,0.484,57,2026-02-05
애플,7,4,3,5.429,0.472,172,2026-02-05
8k,1,0,1,0.286,0.465,2,2026-02-05
boe,1,1,0,0.286,0.465,19,2026-02-05
갤럭시,4,4,0,3.0,0.366,90,2026-02-05
알파벳,1,2,-1,0.429,0.345,18,2026-02-05
고성능,3,1,2,2.286,0.284,35,2026-02-05
선익시스템,1,2,-1,0.571,0.244,11,2026-02-05
ul,1,0,1,0.714,0.155,5,2026-02-05
메타,1,0,1,0.714,0.155,29,2026-02-05
기아,1,1,0,1.0,0.0,69,2026-02-05
노트북,3,6,-3,3.143,-0.052,153,2026-02-05
구글,1,1,0,1.429,-0.195,63,2026-02-05
모니터,1,4,-3,2.0,-0.414,118,2026-02-05
tv,9,14,-5,10.857,-0.432,429,2026-02-05
양산,3,3,0,4.714,-0.541,56,2026-02-05
스마트폰,1,0,1,2.429,-0.558,100,2026-02-05
인텔,5,9,-4,7.571,-0.685,107,2026-02-05
현대모비스,1,17,-16,3.429,-0.852,52,2026-02-05
lg전자,9,25,-16,14.0,-1.054,339,2026-02-05
디스플레이,8,55,-47,12.857,-1.059,271,2026-02-05
벤츠,1,0,1,5.286,-1.299,51,2026-02-05
삼성전자,13,23,-10,20.714,-1.39,446,2026-02-05
oled,4,11,-7,9.857,-1.415,382,2026-02-05
