term,cur,prev,diff,total,ma7,z_like
삼성전자,35,20,15,665,22.143,2.253
oled,20,19,1,381,11.143,2.042
tv,11,6,5,441,9.286,0.424
모바일,10,0,10,41,2.143,3.189
lg전자,10,16,-6,221,7.714,0.605
구글,8,1,7,51,1.571,2.853
스마트폰,8,1,7,91,2.571,2.085
노트북,7,4,3,134,4.0,1.0
애플,7,10,-3,246,8.0,-0.261
인텔,5,1,4,55,2.429,1.005
4k,4,1,3,17,0.857,1.632
엔비디아,4,1,3,94,2.714,0.486
폴더블,4,9,-5,118,3.0,0.366
xr,4,2,2,116,3.286,0.254
레노버,3,1,2,37,0.714,1.239
hp,3,2,1,76,1.429,0.716
갤럭시,3,2,1,62,1.714,0.557
디스플레이,3,4,-1,239,3.857,-0.289
선익시스템,2,0,2,9,0.286,1.117
증착기,2,0,2,6,0.286,1.117
sk하이닉스,2,1,1,44,0.571,0.814
퀄컴,2,1,1,21,0.714,0.697
boe,2,2,0,14,0.714,0.697
벤큐,2,5,-3,13,1.0,0.5
ar,2,2,0,32,2.0,0.0
공급망,2,3,-1,53,2.143,-0.058
삼성디스플레이,2,1,1,87,2.857,-0.319
모니터,2,20,-18,83,4.0,-0.667
설비투자,1,0,1,3,0.143,0.622
현대모비스,1,0,1,3,0.143,0.622
qled,1,0,1,2,0.143,0.622
woled,1,0,1,2,0.143,0.622
csot,1,0,1,1,0.143,0.622
galaxy,1,0,1,1,0.143,0.622
ppi,1,0,1,1,0.143,0.622
잉크젯,1,0,1,1,0.143,0.622
하이센스,1,0,1,8,0.286,0.465
사이니지,1,0,1,5,0.286,0.465
byd,1,0,1,13,0.429,0.345
asus,1,1,0,16,0.714,0.155
tcl,1,3,-2,26,0.857,0.074
amd,1,0,1,17,1.0,0.0
소니,1,1,0,17,1.286,-0.134
아이폰,1,1,0,66,1.429,-0.195
lg디스플레이,1,0,1,118,2.0,-0.414
