term,cur,prev,diff,total,ma7,z_like
모바일,10,0,10,41,2.143,3.189
구글,8,1,7,51,1.571,2.853
스마트폰,8,1,7,91,2.571,2.085
4k,4,1,3,17,0.857,1.632
레노버,3,1,2,37,0.714,1.239
증착기,2,0,2,6,0.286,1.117
선익시스템,2,0,2,9,0.286,1.117
인텔,5,1,4,55,2.429,1.005
sk하이닉스,2,1,1,44,0.571,0.814
hp,3,2,1,76,1.429,0.716
boe,2,2,0,14,0.714,0.697
퀄컴,2,1,1,21,0.714,0.697
csot,1,0,1,1,0.143,0.622
galaxy,1,0,1,1,0.143,0.622
ppi,1,0,1,1,0.143,0.622
잉크젯,1,0,1,1,0.143,0.622
qled,1,0,1,2,0.143,0.622
woled,1,0,1,2,0.143,0.622
설비투자,1,0,1,3,0.143,0.622
현대모비스,1,0,1,3,0.143,0.622
갤럭시,3,2,1,62,1.714,0.557
엔비디아,4,1,3,94,2.714,0.486
사이니지,1,0,1,5,0.286,0.465
하이센스,1,0,1,8,0.286,0.465
byd,1,0,1,13,0.429,0.345
xr,4,2,2,116,3.286,0.254
asus,1,1,0,16,0.714,0.155
ar,2,2,0,32,2.0,0.0
amd,1,0,1,17,1.0,0.0
소니,1,1,0,17,1.286,-0.134
아이폰,1,1,0,66,1.429,-0.195
삼성디스플레이,2,1,1,87,2.857,-0.319
lg디스플레이,1,0,1,118,2.0,-0.414
