term,cur,prev,diff,ma7,z_like,total
노트북,13,2,11,5.571,2.211,129
맥북,4,0,4,0.714,1.781,12
oled,13,4,9,7.714,1.399,458
샤오미,3,0,3,0.571,1.383,16
ar,4,0,4,1.286,1.272,31
vr,3,0,3,0.714,1.239,11
아이패드,2,0,2,0.286,1.117,4
애플,11,1,10,7.143,1.05,173
하이센스,2,0,2,0.429,0.95,23
갤럭시북,2,1,1,0.429,0.95,4
폴더블,4,2,2,2.0,0.828,83
삼성전자,10,5,5,7.143,0.778,505
아이폰,4,3,1,2.143,0.754,65
픽셀,1,0,1,0.143,0.622,6
sk하이닉스,5,3,2,3.286,0.609,47
삼성디스플레이,2,0,2,0.857,0.593,161
스마트폰,4,2,2,2.571,0.549,89
asus,1,0,1,0.286,0.465,8
기아,1,0,1,0.286,0.465,57
수율,1,0,1,0.286,0.465,2
카카오,1,0,1,0.286,0.465,11
패드,1,0,1,0.286,0.465,3
lcd,2,0,2,1.143,0.414,28
hud,1,0,1,0.429,0.345,4
고성능,1,0,1,0.429,0.345,16
hp,2,0,2,1.286,0.335,43
양산,2,2,0,1.286,0.335,31
amd,1,0,1,0.714,0.155,27
tcl,1,0,1,0.714,0.155,40
tv,7,2,5,6.714,0.08,331
갤럭시,1,0,1,1.286,-0.134,66
lg디스플레이,1,0,1,1.714,-0.309,122
tsmc,1,2,-1,1.714,-0.309,23
구글,2,2,0,2.857,-0.319,59
엔비디아,1,0,1,2.571,-0.604,86
모니터,1,0,1,3.0,-0.732,207
인텔,1,0,1,3.143,-0.773,50
lg전자,2,9,-7,8.429,-1.647,346
디스플레이,1,0,1,7.857,-1.803,236
