term,cur,prev,diff,ma7,z_like,total,date
bmw,1,2,-1,0.714,0.155,14,2026-08-02
lcd,1,0,1,1.143,-0.069,17,2026-08-02
양산,1,2,-1,1.286,-0.134,28,2026-08-02
노트북,3,2,1,3.429,-0.15,106,2026-08-02
스마트폰,2,8,-6,4.0,-0.667,110,2026-08-02
엔비디아,2,0,2,4.143,-0.706,94,2026-08-02
sk하이닉스,1,3,-2,4.0,-1.0,125,2026-08-02
tv,1,5,-4,4.0,-1.0,125,2026-08-02
디스플레이,2,3,-1,6.571,-1.283,287,2026-08-02
애플,3,5,-2,10.286,-1.732,287,2026-08-02
lg디스플레이,1,6,-5,8.0,-1.828,148,2026-08-02
삼성전자,3,11,-8,11.0,-1.853,377,2026-08-02
갤럭시,1,5,-4,8.429,-1.903,275,2026-08-02
lg전자,2,8,-6,10.143,-1.946,260,2026-08-02
oled,2,7,-5,10.714,-2.039,362,2026-08-02
요가,1,0,1,0.143,0.622,1,2026-08-03
노트북,5,3,2,3.429,0.551,109,2026-08-03
올레드,1,0,1,0.286,0.465,11,2026-08-03
소니,1,1,0,0.571,0.244,10,2026-08-03
lg전자,12,2,10,11.143,0.198,269,2026-08-03
tv,5,1,4,4.571,0.137,127,2026-08-03
sharp,1,0,1,0.857,0.074,25,2026-08-03
마이크로소프트,1,0,1,0.857,0.074,6,2026-08-03
퀄컴,1,0,1,0.857,0.074,28,2026-08-03
메타,1,0,1,1.286,-0.134,29,2026-08-03
lcd,1,1,0,1.286,-0.134,18,2026-08-03
xr,1,0,1,1.429,-0.195,91,2026-08-03
양산,1,1,0,1.429,-0.195,27,2026-08-03
모니터,1,0,1,2.143,-0.464,77,2026-08-03
ar,1,0,1,2.286,-0.512,43,2026-08-03
sk하이닉스,2,1,1,3.571,-0.544,124,2026-08-03
레노버,1,0,1,2.429,-0.558,45,2026-08-03
스마트폰,2,2,0,3.714,-0.586,111,2026-08-03
아이폰,1,3,-2,2.714,-0.648,76,2026-08-03
엔비디아,1,2,-1,4.286,-1.07,94,2026-08-03
oled,5,2,3,9.714,-1.145,363,2026-08-03
갤럭시,3,1,2,7.857,-1.277,274,2026-08-03
디스플레이,1,2,-1,5.714,-1.39,281,2026-08-03
lg디스플레이,1,1,0,6.286,-1.507,147,2026-08-03
애플,1,3,-2,9.286,-2.047,277,2026-08-03
삼성전자,1,3,-2,9.429,-2.071,372,2026-08-03
퀄컴,9,1,8,2.0,2.899,37,2026-08-04
레노버,12,1,11,3.857,2.747,57,2026-08-04
양산,10,1,9,2.857,2.655,37,2026-08-04
구글,7,0,7,1.857,2.177,55,2026-08-04
롤러블,4,0,4,0.571,1.953,5,2026-08-04
벤큐,2,0,2,0.286,1.117,12,2026-08-04
lg전자,16,12,4,12.0,0.896,279,2026-08-04
ar,4,1,3,2.286,0.682,47,2026-08-04
galaxy,1,0,1,0.143,0.622,4,2026-08-04
샤오미,1,0,1,0.143,0.622,10,2026-08-04
기아,2,0,2,0.857,0.593,39,2026-08-04
bmw,2,0,2,1.0,0.5,16,2026-08-04
요가,1,1,0,0.286,0.465,2,2026-08-04
모니터,3,1,2,2.0,0.414,80,2026-08-04
노트북,5,5,0,3.857,0.386,112,2026-08-04
byd,1,0,1,0.429,0.345,11,2026-08-04
고성능,1,0,1,0.429,0.345,7,2026-08-04
맥북,1,0,1,0.429,0.345,9,2026-08-04
알파벳,1,0,1,0.429,0.345,15,2026-08-04
폴더블,4,0,4,3.143,0.309,212,2026-08-04
tv,6,5,1,5.0,0.309,129,2026-08-04
스마트폰,5,2,3,4.143,0.282,115,2026-08-04
스마트워치,1,0,1,0.571,0.244,5,2026-08-04
픽셀,1,0,1,0.571,0.244,5,2026-08-04
마이크로소프트,1,1,0,0.714,0.155,7,2026-08-04
엔비디아,2,1,1,1.857,0.06,94,2026-08-04
아이폰,3,1,2,3.0,0.0,78,2026-08-04
xr,1,1,0,1.286,-0.134,92,2026-08-04
공급망,2,0,2,3.0,-0.366,52,2026-08-04
애플,6,1,5,7.571,-0.419,277,2026-08-04
갤럭시,6,3,3,7.857,-0.488,280,2026-08-04
아마존,1,0,1,2.286,-0.512,23,2026-08-04
sk하이닉스,2,2,0,3.571,-0.544,125,2026-08-04
디스플레이,2,1,1,5.286,-0.996,283,2026-08-04
oled,5,5,0,9.143,-1.03,366,2026-08-04
lg디스플레이,1,1,0,5.857,-1.42,147,2026-08-04
삼성전자,3,1,2,9.143,-1.527,362,2026-08-04
갤럭시,15,6,9,5.0,3.09,289,2026-08-05
폴더블,10,4,6,2.857,2.655,219,2026-08-05
모니터,9,3,6,2.714,2.374,89,2026-08-05
hp,5,0,5,1.143,1.864,45,2026-08-05
아마존,7,1,6,3.143,1.391,30,2026-08-05
ar,7,4,3,3.286,1.321,54,2026-08-05
모바일,2,0,2,0.286,1.117,43,2026-08-05
노트북,8,5,3,4.714,1.036,114,2026-08-05
삼성전자,14,3,11,10.0,0.961,366,2026-08-05
asus,2,0,2,0.429,0.95,6,2026-08-05
amd,2,0,2,0.714,0.697,30,2026-08-05
csot,1,0,1,0.143,0.622,4,2026-08-05
hdr,1,0,1,0.143,0.622,2,2026-08-05
갤럭시탭,1,0,1,0.143,0.622,1,2026-08-05
미디어텍,1,0,1,0.143,0.622,1,2026-08-05
에어팟,1,0,1,0.143,0.622,1,2026-08-05
잉크젯,1,0,1,0.143,0.622,6,2026-08-05
카카오,1,0,1,0.143,0.622,10,2026-08-05
태블릿,1,0,1,0.143,0.622,7,2026-08-05
한화솔루션,1,0,1,0.143,0.622,1,2026-08-05
화웨이,1,0,1,0.143,0.622,8,2026-08-05
lcd,2,0,2,1.0,0.5,20,2026-08-05
sk하이닉스,5,2,3,3.571,0.494,128,2026-08-05
엔비디아,3,2,1,1.857,0.484,96,2026-08-05
구글,3,7,-4,1.857,0.484,58,2026-08-05
삼성디스플레이,1,0,1,0.286,0.465,78,2026-08-05
수율,1,0,1,0.286,0.465,5,2026-08-05
한미반도체,1,0,1,0.286,0.465,21,2026-08-05
벤큐,1,2,-1,0.429,0.345,13,2026-08-05
xr,2,1,1,1.286,0.335,86,2026-08-05
애플,8,6,2,7.0,0.274,280,2026-08-05
tv,5,6,-1,4.857,0.045,132,2026-08-05
아이폰,3,3,0,3.0,0.0,79,2026-08-05
공급망,3,2,1,3.143,-0.052,55,2026-08-05
레노버,2,12,-10,2.286,-0.114,59,2026-08-05
oled,8,5,3,9.286,-0.318,370,2026-08-05
스마트폰,3,5,-2,4.143,-0.377,113,2026-08-05
퀄컴,1,9,-8,2.0,-0.414,38,2026-08-05
디스플레이,3,2,1,4.571,-0.501,282,2026-08-05
양산,1,10,-9,3.0,-0.732,38,2026-08-05
lg디스플레이,1,1,0,5.857,-1.42,148,2026-08-05
lg전자,4,16,-12,12.0,-1.792,277,2026-08-05
hp,8,5,3,2.143,2.377,52,2026-08-06
구글,8,3,5,3.0,1.83,66,2026-08-06
폴더블,7,10,-3,3.571,1.186,209,2026-08-06
패드,2,0,2,0.286,1.117,2,2026-08-06
벤큐,3,1,2,0.857,1.113,16,2026-08-06
xr,4,2,2,1.714,0.99,85,2026-08-06
샤오미,2,0,2,0.429,0.95,12,2026-08-06
태블릿,2,1,1,0.429,0.95,9,2026-08-06
디스플레이,6,3,3,3.571,0.84,278,2026-08-06
삼성디스플레이,2,1,1,0.571,0.814,79,2026-08-06
엔비디아,4,3,1,2.143,0.754,98,2026-08-06
sharp,2,0,2,0.714,0.697,27,2026-08-06
apple,1,0,1,0.143,0.622,3,2026-08-06
fmm,1,0,1,0.143,0.622,2,2026-08-06
메이트북,1,0,1,0.143,0.622,1,2026-08-06
sk하이닉스,5,5,0,3.286,0.609,129,2026-08-06
모니터,4,9,-5,2.571,0.549,91,2026-08-06
애플,8,8,0,6.143,0.534,272,2026-08-06
tsmc,1,0,1,0.286,0.465,24,2026-08-06
딥엑스,1,0,1,0.286,0.465,5,2026-08-06
스마트워치,1,0,1,0.286,0.465,6,2026-08-06
에어팟,1,1,0,0.286,0.465,2,2026-08-06
화웨이,1,1,0,0.286,0.465,9,2026-08-06
byd,1,0,1,0.429,0.345,12,2026-08-06
인텔,1,0,1,0.429,0.345,32,2026-08-06
asus,1,2,-1,0.571,0.244,7,2026-08-06
bmw,1,0,1,0.857,0.074,16,2026-08-06
lg화학,1,0,1,1.0,0.0,19,2026-08-06
공급망,3,3,0,3.429,-0.15,53,2026-08-06
선익시스템,1,0,1,1.429,-0.195,39,2026-08-06
퀄컴,1,1,0,1.714,-0.309,38,2026-08-06
oled,8,8,0,9.286,-0.318,370,2026-08-06
아이폰,2,3,-1,2.857,-0.319,74,2026-08-06
노트북,3,8,-5,4.286,-0.419,105,2026-08-06
tv,3,5,-2,4.429,-0.46,132,2026-08-06
삼성전자,8,14,-6,10.143,-0.512,354,2026-08-06
갤럭시,3,15,-12,4.714,-0.541,290,2026-08-06
lg전자,10,4,6,12.857,-0.623,274,2026-08-06
ar,1,7,-6,3.143,-0.773,53,2026-08-06
lg디스플레이,2,1,1,6.0,-1.16,150,2026-08-06
kaist,8,0,8,1.143,3.314,27,2026-08-07
갤럭시,12,3,9,6.429,1.576,299,2026-08-07
화웨이,3,1,2,0.714,1.239,11,2026-08-07
애플,10,8,2,5.857,1.211,274,2026-08-07
폴더블,8,7,1,4.571,1.093,210,2026-08-07
dell,1,0,1,0.143,0.622,8,2026-08-07
huawei,1,0,1,0.143,0.622,1,2026-08-07
intel,1,0,1,0.143,0.622,1,2026-08-07
그램,1,0,1,0.143,0.622,4,2026-08-07
boe,1,0,1,0.286,0.465,18,2026-08-07
메이트북,1,1,0,0.286,0.465,2,2026-08-07
xr,3,4,-1,2.0,0.414,85,2026-08-07
디스플레이,4,6,-2,3.0,0.366,278,2026-08-07
태블릿,1,2,-1,0.571,0.244,10,2026-08-07
asus,1,1,0,0.714,0.155,8,2026-08-07
oled,6,8,-2,5.857,0.042,367,2026-08-07
lg디스플레이,2,2,0,2.0,0.0,150,2026-08-07
hp,2,8,-6,2.143,-0.058,52,2026-08-07
스마트폰,3,0,3,3.286,-0.102,109,2026-08-07
구글,3,8,-5,3.286,-0.102,68,2026-08-07
삼성전자,6,8,-2,6.571,-0.16,330,2026-08-07
선익시스템,1,1,0,1.571,-0.254,38,2026-08-07
모니터,2,4,-2,2.714,-0.27,88,2026-08-07
엔비디아,1,4,-3,1.857,-0.363,92,2026-08-07
공급망,2,3,-1,3.429,-0.501,55,2026-08-07
ar,1,1,0,3.143,-0.773,50,2026-08-07
노트북,1,3,-2,3.857,-0.964,103,2026-08-07
lg전자,4,10,-6,8.0,-1.045,261,2026-08-07
