term,cur,prev,diff,total,ma7,z_like
lg전자,5,3,2,240,8.714,-0.94
삼성전자,5,17,-12,678,27.857,-3.641
퀄컴,3,2,1,23,0.857,1.113
수율,3,2,1,10,0.857,1.113
애플,3,14,-11,202,5.571,-0.765
tsmc,2,0,2,17,0.286,1.117
amd,2,1,1,20,1.0,0.5
기아,2,3,-1,29,1.714,0.124
공급망,2,1,1,54,2.857,-0.319
xr,2,3,-1,101,3.857,-0.627
oled,2,7,-5,266,5.429,-1.03
tv,2,5,-3,326,8.571,-1.673
구글,2,1,1,115,9.286,-1.8
벤츠,1,0,1,9,0.143,0.622
미디어텍,1,0,1,3,0.143,0.622
sk온,1,0,1,2,0.286,0.465
vr,1,2,-1,19,0.714,0.155
dell,1,1,0,10,0.714,0.155
해상도,1,0,1,5,0.714,0.155
인텔,1,0,1,55,1.143,-0.069
아이폰,1,1,0,49,1.143,-0.069
boe,1,3,-2,20,1.286,-0.134
맥북,1,3,-2,16,1.286,-0.134
sk하이닉스,1,1,0,38,1.429,-0.195
메타,1,2,-1,28,1.571,-0.254
레노버,1,5,-4,36,2.143,-0.464
폴더블,1,3,-2,65,2.571,-0.604
노트북,1,1,0,135,3.714,-0.927
디스플레이,1,2,-1,189,5.0,-1.236
모니터,1,4,-3,136,10.857,-2.295
