term,cur,prev,diff,total,ma7,z_like
lg전자,39,8,31,243,8.143,8.007
삼성전자,27,19,8,517,18.143,1.684
애플,15,7,8,268,9.0,1.5
아이폰,13,5,8,129,3.714,3.172
boe,10,1,9,27,1.714,3.588
ar,9,1,8,56,3.286,2.032
폴더블,9,3,6,127,3.714,1.806
스마트폰,8,3,5,99,3.286,1.676
tv,7,7,0,317,6.857,0.039
양산,5,9,-4,76,2.286,1.081
노트북,5,19,-14,135,5.286,-0.087
모니터,5,3,2,194,8.571,-0.909
갤럭시,4,2,2,104,5.143,-0.35
oled,4,13,-9,299,7.286,-0.888
인텔,3,0,3,44,1.0,1.0
모바일,3,2,1,62,1.571,0.634
sk하이닉스,3,1,2,72,2.0,0.414
xr,3,1,2,109,3.143,-0.052
lg디스플레이,3,0,3,137,4.143,-0.377
디스플레이,3,10,-7,200,5.286,-0.693
샤오미,2,1,1,16,0.714,0.697
엔비디아,2,0,2,168,2.143,-0.058
레노버,2,16,-14,80,3.857,-0.627
구글,2,1,1,77,3.857,-0.627
apple,1,0,1,6,0.143,0.622
백플레인,1,0,1,1,0.143,0.622
kaist,1,0,1,15,0.286,0.465
sharp,1,0,1,11,0.286,0.465
공급망,1,1,0,35,0.429,0.345
화웨이,1,0,1,13,0.429,0.345
hp,1,0,1,14,0.571,0.244
lcd,1,0,1,36,0.714,0.155
기아,1,2,-1,47,4.143,-1.035
