term,cur,prev,diff,total,ma7,z_like
tv,24,5,19,388,8.0,4.179
삼성전자,16,8,8,411,9.286,1.659
oled,15,2,13,296,9.429,1.369
애플,9,9,0,166,6.0,0.87
ar,5,1,4,47,1.286,1.741
갤럭시,4,5,-1,85,3.143,0.309
vr,3,4,-1,26,1.286,0.803
구글,2,1,1,45,1.429,0.26
맥북,2,6,-4,28,1.429,0.26
스마트폰,2,2,0,84,2.143,-0.058
카카오,2,2,0,41,3.0,-0.366
노트북,2,3,-1,113,3.143,-0.412
lg전자,2,0,2,223,4.571,-0.819
디스플레이,2,4,-2,187,4.571,-0.819
해상도,1,0,1,2,0.143,0.622
명암비,1,0,1,1,0.143,0.622
기아,1,0,1,19,0.286,0.465
bmw,1,0,1,4,0.286,0.465
인텔,1,0,1,71,0.571,0.244
모바일,1,1,0,28,0.857,0.074
아이폰,1,3,-2,65,1.429,-0.195
엔비디아,1,2,-1,57,2.286,-0.512
