term,cur,prev,diff,ma7,z_like,total
알파벳,3,0,3,0.571,1.383,21
ar,6,6,0,3.143,1.03,65
갤럭시탭,1,0,1,0.143,0.622,2
미디어텍,1,0,1,0.143,0.622,2
퀄컴,2,1,1,1.0,0.5,39
bmw,1,0,1,0.286,0.465,15
byd,1,0,1,0.429,0.345,12
벤츠,1,1,0,0.429,0.345,8
엔비디아,5,12,-7,4.0,0.333,100
모바일,2,2,0,1.429,0.26,25
메타,1,0,1,1.143,-0.069,29
kaist,1,1,0,1.286,-0.134,25
스마트폰,3,3,0,3.429,-0.15,96
노트북,2,4,-2,2.714,-0.27,100
레노버,1,4,-3,1.857,-0.363,60
모니터,4,9,-5,5.286,-0.39,96
sk하이닉스,1,1,0,2.0,-0.414,92
딥엑스,1,15,-14,2.286,-0.512,20
xr,1,6,-5,2.429,-0.558,78
lg디스플레이,2,8,-6,3.857,-0.627,154
애플,10,7,3,13.857,-0.817,295
tv,4,5,-1,7.0,-0.823,158
구글,1,1,0,3.571,-0.89,88
삼성전자,9,28,-19,14.286,-1.106,328
디스플레이,2,14,-12,5.857,-1.128,229
양산,1,14,-13,5.0,-1.236,64
lg전자,4,12,-8,9.286,-1.306,264
oled,2,8,-6,7.429,-1.457,348
