date,types,title,url,org
2025-12-26,"CERT,LAUNCH","삼성전자, CES 2026서 세계 최초 6K '게이밍 모니터' 공개",http://www.marketnews.co.kr/news/articleView.html?idxno=73578,"AMD, 삼성전자, 엔비디아"
2025-12-26,LAUNCH,"[리뷰] 게이밍 UMPC 끝판왕 노린다, 2세대 레노버 리전 고",https://www.donga.com/news/It/article/all/20251226/133045755/1,"AMD, 레노버"
2025-12-26,"INVEST,LAUNCH,ORDER,PARTNERSHIP","[더벨]'트라이폴드 딜레마' 삼성, 스마트폰 가격 책정 고심",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202512231531467760101250,"삼성디스플레이, 삼성전자, 퀄컴, 화웨이"
2025-12-26,"INVEST,PARTNERSHIP,REGUL","엔비디아, 구글 TPU 개발 주역 수혈…그로크에 29조원 베팅 [AI 프리즘*기...",https://www.sedaily.com/NewsView/2H1VO64K4T,"BOE, LG전자, SK하이닉스, 구글, 메타, 엔비디아, 화웨이"
2025-12-27,"INVEST,LAUNCH,ORDER","IDC ""데이터센터 증가에 따른 메모리 부족으로 스마트폰·PC 가격 6~8%대 ...",https://www.aitimes.com/news/articleView.html?idxno=205130,"ASUS, HP, SK하이닉스, TCL, 레노버, 비보, 샤오미, 오포"
2025-12-26,"CERT,INVEST,LAUNCH,ORDER,REGUL","자동차부품 관련주, '룰루랄라 콧노래' 에스엠벡셀·SJG세종·한라캐스...",http://www.finomy.com/news/articleView.html?idxno=246393,"LG전자, Magna, 기아, 기아자동차, 폭스바겐, 한화시스템, 현대모비스, 현대자동차"
2025-12-28,"CERT,LAUNCH",CES 2026 개막 임박…삼성·엔비디아·소니 'AI·칩·디스플레이' 정면 승...,https://www.dongponews.net/news/articleView.html?idxno=55378,"AMD, 레노버, 삼성전자, 소니, 엔비디아, 인텔, 퀄컴"
2025-12-28,LAUNCH,시공간 한계 넘는 'AI + 로봇'…가정·산업현장에서 '무한 진화'[미리보...,https://www.sedaily.com/NewsView/2H1WNF7VVM,"AMD, LG전자, 두산로보틱스, 삼성전자"
2025-12-29,"INVEST,LAUNCH,PARTNERSHIP","반환점 진입하는 산타랠리, '코스닥 주도주' 선점 기회일까",http://www.opinionnews.co.kr/news/articleView.html?idxno=130363,"SK하이닉스, 삼성전자"
2025-12-29,"CERT,INVEST,LAUNCH,REGUL","[데일리픽] 애플 스마트링 2026년 출시? …XRP 가격, 비트코인 따르나",https://www.digitaltoday.co.kr/news/articleView.html?idxno=616730,"BYD, 구글, 네이버, 애플, 퀄컴"
2025-12-29,"INVEST,LAUNCH",[정구민의 톺아보기] CES 2026 프리뷰...생성형 AI와 피지컬 AI의 진화,http://www.inews24.com/view/1922240,"BMW, LG전자, 구글, 네이버, 두산로보틱스, 메타, 벤츠, 삼성전자, 아마존, 엔비디아, 폭스바겐, 현대모비스, 현대자동차"
2025-12-29,"CERT,INVEST,LAUNCH,REGUL",생성형 AI 시대의 경영전략 | 생성기계 혁명: 왜 트럼프와 시진핑은 천...,http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202601100049,"Dell, 구글, 마이크로소프트, 삼성전자, 아마존, 엔비디아"
2025-12-30,"INVEST,LAUNCH","""적자여도 기술 있으면 OK"" … 中, 자금수혈로 '올레도스 패권' 정조준",https://biz.newdaily.co.kr/site/data/html/2025/12/30/2025123000081.html,"레노버, 메타, 샤오미, 소니, 애플"
2025-12-30,"INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL",['25 전자·반도체 10대 뉴스] 'AI 열풍' 메모리 슈퍼사이클… 폴더블 폰 ...,https://www.ebn.co.kr/news/articleView.html?idxno=1693115,"BOE, KAIST, TCL, 네이버, 메타, 삼성디스플레이, 삼성전자, 샤오미, 하이센스"
2025-12-31,LAUNCH,"삼성·LG, '되는 먹거리' 시장서 맞붙는다…주도권 경쟁 점화",https://www.straightnews.co.kr/news/articleView.html?idxno=290889,"LG디스플레이, 삼성디스플레이, 삼성전자"
2026-01-01,"CERT,INVEST,ORDER",[병오년 다시 뛴다②] 반도체 슈퍼사이클 '악셀'…석유화학 구조재편 '...,https://www.ebn.co.kr/news/articleView.html?idxno=1693390,"LG화학, SK하이닉스, 구글, 아마존, 애플"
2025-12-31,LAUNCH,"""갤럭시 Z 트라이폴드, 2500달러 값어치 못해"" 블룸버그 혹평",https://www.g-enews.com/view.php?ud=202512311004021949fbbec65dfb_1,"구글, 삼성전자, 샤오미, 애플, 퀄컴, 화웨이"
2025-12-31,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP","삼성전자, 2026년 파운드리 부활 조짐",http://www.ilemonde.com/news/articleView.html?idxno=21735,"Apple, TSMC, 구글, 마이크로소프트, 삼성전자, 아마존, 애플, 엔비디아, 인텔, 퀄컴"
2026-01-01,"CERT,INVEST,LAUNCH,REGUL",﻿'RED HORSE' 전략으로 읽는 인공지능 전망 ﻿[정원훈의 AI 트렌드],https://it.chosun.com/news/articleView.html?idxno=2023092153794,"구글, 네이버, 마이크로소프트, 메타, 바이두, 샤오미, 애플, 엔비디아"
2026-01-01,"INVEST,LAUNCH",[단독] 이재용의 용단 ‘갤럭시 가격동결’…기능 더 넣는데 어떻게 가...,https://www.mk.co.kr/article/11921027,"삼성전자, 퀄컴"
2026-01-02,"LAUNCH,PARTNERSHIP","[재계 투데이] 삼성디스플레이, V-스트라이프 QD- OLED  출시 外",https://news.dealsitetv.com/articles/163501,"ASUS, LG전자, 삼성디스플레이, 삼성전자, 한미반도체"
2026-01-04,LAUNCH,회사·출장·집 '모두 올레드'…삼성D와 미리 보는 AI시대[CES 2026],https://www.newsis.com/view/NISX20260102_0003463739,알파벳
2026-01-04,"INVEST,LAUNCH","AI가전 '한·중 대첩', 젠슨 황·리사 수 출격…양자 현실화도 눈길",https://www.hankyung.com/article/2026010406221,"BMW, 구글, 엔비디아"
2026-01-05,"CERT,LAUNCH",[CES 2026] TV ‘巨巨전쟁’서 승기잡은 삼성·LG… 130인치·무선 OLED로...,https://www.dt.co.kr/article/12038886?ref=naver,"LG전자, TCL, 구글, 마이크로소프트, 아마존, 하이센스"
2026-01-05,"CERT,LAUNCH,REGUL","CES 2026, '피지컬 AI' 시험장 기술력이 지정학과 맞부딪히는 지점",https://www.koreaittimes.com/news/articleView.html?idxno=149548,"TCL, 소니, 하이센스"
2026-01-05,"INVEST,LAUNCH","삼성전자, CES 2026서 신제품·신기술 통합한 '더 퍼스트룩' 행사 개최",https://www.discoverynews.kr/news/articleView.html?idxno=1082113,삼성전자
2026-01-05,LAUNCH,"[CES2026]LG, AI·OLED 앞세워...가전부터 차량까지 생태계 확장",http://www.metroseoul.co.kr/article/20260105500581,LG전자
2026-01-05,LAUNCH,"근하신년, 근하신차",https://magazine.hankyung.com/money/article/202512152947c,"BMW, BYD, 기아, 엔비디아"
2026-01-05,"CERT,INVEST,LAUNCH",D램 '메가 호황'…삼성·SK 영업익 150조씩 거둔다,https://www.hankyung.com/article/2026010528421,"HP, SK하이닉스, 구글, 마이크로소프트, 비보, 삼성전자, 샤오미, 아마존, 애플, 엔비디아, 오포"
2026-01-05,"CERT,INVEST,LAUNCH,PARTNERSHIP,REGUL","[유통가 레이더] ""올해는 건강해질거야""... GS25, 새해 일주일 매출 살펴...",https://www.greened.kr/news/articleView.html?idxno=335111,"ASUS, LG전자, 마이크로소프트, 삼성전자, 카카오"
2026-01-05,"LAUNCH,PARTNERSHIP","[CES 2026] 3대 메가 트렌드 ""AI 변혁·장수 기술·지속가능한 미래 공학...",https://www.newspim.com/news/view/20260105000795,"AMD, 아마존, 퀄컴"
2026-01-06,"CERT,LAUNCH","CES 2026, 'AI가 무엇을 해결하는가' 증명의 시간",https://platum.kr/archives/278696,"LG전자, 구글, 메타, 삼성전자, 소니, 애플, 엔비디아"
2026-01-06,"LAUNCH,PARTNERSHIP","[CES현장] ""AI, 화면 밖 현실 세계 진출""···주도권 경쟁 '치열'",http://www.hellodd.com/news/articleView.html?idxno=110458,"AMD, Bosch, 구글, 마이크로소프트, 엔비디아, 인텔, 퀄컴, 하이센스"
2026-01-06,LAUNCH,"[CES 2026/하드웨어] AMD-인텔-퀄컴, 'AI PC 프로세서' 대전 격화",http://www.itdaily.kr/news/articleView.html?idxno=237279,"AMD, ASUS, Acer, Dell, HP, 레노버, 마이크로소프트, 인텔, 퀄컴"
