topic_id,topic_name,momentum_score
1,AI 반도체와 디스플레이,0.234
0,삼성 AI 반도체 기술,0.187
3,"대기업, 대학, 의료",0.0
4,아산 반도체 산업 클러스터,0.0
5,"기아 EV2, 르노 SUV",0.0
7,우리은행 인사/지점,0.0
8,Topic #8,0.0
9,Topic #9,0.0
10,Topic #10,0.0
2,새해 할인 퀴즈,-0.255
6,"이재용, 삼성, 중국",-0.255
