term,cur,prev,diff,ma7,z_like,total
삼성디스플레이,11,1,10,3.714,2.489,44
모니터,6,0,6,2.571,1.317,96
lg전자,14,7,7,8.857,1.293,280
비전프로,2,0,2,0.286,1.117,2
애플,13,7,6,8.857,1.042,295
맥북,2,1,1,0.429,0.95,16
벤츠,5,0,5,2.571,0.933,24
xr,5,3,2,2.571,0.933,68
kaist,2,0,2,0.571,0.814,21
구글,5,5,0,2.857,0.797,94
카카오,3,0,3,1.429,0.716,26
디스플레이,10,6,4,7.571,0.647,176
csot,1,0,1,0.143,0.622,2
아이패드,1,0,1,0.143,0.622,7
태블릿,1,0,1,0.143,0.622,11
공급망,2,0,2,0.857,0.593,52
퀄컴,2,1,1,1.0,0.5,32
아이폰,3,1,2,1.857,0.484,77
올레드,1,0,1,0.286,0.465,12
화웨이,1,1,0,0.286,0.465,14
bmw,1,0,1,0.429,0.345,14
tsmc,1,0,1,0.429,0.345,20
소니,1,1,0,0.429,0.345,12
샤오미,1,1,0,0.571,0.244,15
인텔,1,1,0,0.571,0.244,34
hp,1,2,-1,0.571,0.244,41
삼성전자,18,13,5,17.714,0.055,366
갤럭시,3,9,-6,3.0,0.0,213
노트북,2,3,-1,2.143,-0.058,85
tcl,2,1,1,2.857,-0.319,22
스마트폰,2,7,-5,3.143,-0.412,97
폴더블,6,5,1,7.714,-0.454,216
lg디스플레이,1,4,-3,2.286,-0.512,124
sk하이닉스,1,5,-4,2.286,-0.512,91
엔비디아,4,3,1,6.143,-0.616,111
lcd,1,1,0,2.714,-0.648,36
tv,4,9,-5,10.0,-1.442,196
oled,6,12,-6,16.286,-2.043,319
