--- Sentiment Scaling Log (2026-04-08) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Panel_Manufacturer): score_raw=0.5415 -> score_final=0.5415
Topic 0 (Panel_Manufacturer): score_raw=0.5186 -> score_final=0.5186
Topic 0 (Panel_Manufacturer): score_raw=0.5308 -> score_final=0.5308
Topic 0 (Panel_Manufacturer): score_raw=0.5348 -> score_final=0.5348
Topic 0 (Panel_Manufacturer): score_raw=0.5239 -> score_final=0.5239
Topic 0 (Panel_Manufacturer): score_raw=0.5211 -> score_final=0.5211
Topic 0 (Panel_Manufacturer): score_raw=0.5331 -> score_final=0.5331
Topic 0 (Panel_Manufacturer): score_raw=0.5204 -> score_final=0.5204
Topic 0 (Panel_Manufacturer): score_raw=0.5269 -> score_final=0.5269
Topic 0 (Panel_Manufacturer): score_raw=0.5339 -> score_final=0.5339
Topic 0 (Panel_Manufacturer): score_raw=0.5269 -> score_final=0.5269
Topic 0 (Panel_Manufacturer): score_raw=0.5325 -> score_final=0.5325
Topic 0 (Panel_Manufacturer): score_raw=0.5235 -> score_final=0.5235
Topic 0 (Panel_Manufacturer): score_raw=0.5311 -> score_final=0.5311
Topic 0 (Panel_Manufacturer): score_raw=0.5336 -> score_final=0.5336
Topic 0 (Panel_Manufacturer): score_raw=0.5433 -> score_final=0.5433
Topic 0 (Panel_Manufacturer): score_raw=0.5331 -> score_final=0.5331
Topic 0 (Panel_Manufacturer): score_raw=0.5271 -> score_final=0.5271
Topic 0 (Panel_Manufacturer): score_raw=0.5284 -> score_final=0.5284
Topic 0 (Panel_Manufacturer): score_raw=0.5333 -> score_final=0.5333
Topic 0 (Panel_Manufacturer): score_raw=0.5340 -> score_final=0.5340
Topic 0 (Panel_Manufacturer): score_raw=0.5287 -> score_final=0.5287
Topic 0 (Panel_Manufacturer): score_raw=0.5410 -> score_final=0.5410
Topic 0 (Panel_Manufacturer): score_raw=0.5158 -> score_final=0.5158
Topic 0 (Panel_Manufacturer): score_raw=0.5329 -> score_final=0.5329
Topic 0 (Panel_Manufacturer): score_raw=0.5224 -> score_final=0.5224
Topic 0 (Panel_Manufacturer): score_raw=0.5282 -> score_final=0.5282
Topic 0 (Panel_Manufacturer): score_raw=0.5377 -> score_final=0.5377
Topic 0 (Panel_Manufacturer): score_raw=0.5262 -> score_final=0.5262
Topic 0 (Panel_Manufacturer): score_raw=0.5314 -> score_final=0.5314
Topic 0 (Panel_Manufacturer): score_raw=0.5305 -> score_final=0.5305
Topic 0 (Panel_Manufacturer): score_raw=0.5364 -> score_final=0.5364
Topic 0 (Panel_Manufacturer): score_raw=0.5303 -> score_final=0.5303
Topic 0 (Panel_Manufacturer): score_raw=0.5350 -> score_final=0.5350
Topic 0 (Panel_Manufacturer): score_raw=0.5310 -> score_final=0.5310
Topic 0 (Panel_Manufacturer): score_raw=0.5292 -> score_final=0.5292
Topic 0 (Panel_Manufacturer): score_raw=0.5386 -> score_final=0.5386
Topic 0 (Panel_Manufacturer): score_raw=0.5333 -> score_final=0.5333
Topic 0 (Panel_Manufacturer): score_raw=0.5303 -> score_final=0.5303
Topic 0 (Panel_Manufacturer): score_raw=0.5338 -> score_final=0.5338
Topic 0 (Panel_Manufacturer): score_raw=0.5220 -> score_final=0.5220
Topic 0 (Panel_Manufacturer): score_raw=0.5382 -> score_final=0.5382
