term,cur,prev,diff,total,ma7,z_like
lg전자,36,14,22,356,11.429,5.609
벤츠,20,1,19,47,4.857,4.726
tv,13,16,-3,465,16.857,-0.755
삼성전자,9,76,-67,468,21.0,-2.15
애플,5,9,-4,173,5.143,-0.044
lg디스플레이,4,12,-8,120,7.571,-0.952
노트북,3,3,0,150,4.857,-0.58
oled,3,9,-6,494,10.571,-1.781
meta,2,1,1,3,0.429,0.95
폴더블,2,0,2,57,0.857,0.593
vr,2,1,1,21,1.286,0.335
소니,2,0,2,85,1.714,0.124
아이폰,2,3,-1,60,2.143,-0.058
인텔,2,5,-3,95,6.143,-1.191
태블릿,1,0,1,14,0.143,0.622
고해상도,1,0,1,2,0.143,0.622
ppi,1,0,1,1,0.143,0.622
hp,1,1,0,72,0.429,0.345
모바일,1,1,0,42,0.714,0.155
현대모비스,1,0,1,33,1.0,0.0
asus,1,0,1,18,1.0,0.0
메타,1,0,1,27,1.286,-0.134
구글,1,3,-2,62,1.857,-0.363
sk하이닉스,1,2,-1,56,1.857,-0.363
모니터,1,2,-1,128,2.714,-0.648
갤럭시,1,1,0,93,3.0,-0.732
tcl,1,0,1,118,4.571,-1.138
디스플레이,1,6,-5,250,6.429,-1.535
