term,cur,prev,diff,total,ma7,z_like
갤럭시,32,33,-1,214,18.286,2.599
폴더블,24,31,-7,220,10.571,3.159
oled,22,60,-38,366,23.286,-0.221
삼성전자,19,19,0,352,13.714,1.124
lg디스플레이,14,35,-21,133,8.286,1.473
애플,12,7,5,334,9.143,0.71
lg전자,9,2,7,267,7.286,0.463
디스플레이,8,66,-58,312,16.0,-1.6
알파벳,5,3,2,15,1.571,1.521
모니터,5,3,2,98,2.714,0.863
기아,4,0,4,42,1.429,1.171
맥북,3,2,1,36,0.857,1.113
인텔,3,0,3,32,0.857,1.113
amd,3,1,2,16,1.0,1.0
구글,3,6,-3,48,2.286,0.284
스마트폰,3,2,1,105,3.0,0.0
xr,3,1,2,97,4.286,-0.419
삼성디스플레이,3,16,-13,86,5.857,-0.835
태블릿,2,0,2,11,0.429,0.95
고성능,2,0,2,9,0.429,0.95
아이맥,2,1,1,3,0.429,0.95
레노버,2,10,-8,51,2.0,0.0
tv,2,6,-4,179,4.286,-0.744
노키아,1,0,1,4,0.143,0.622
텐센트,1,0,1,2,0.143,0.622
capex,1,0,1,1,0.143,0.622
필립스,1,0,1,1,0.143,0.622
dell,1,0,1,9,0.286,0.465
비보,1,0,1,6,0.286,0.465
소니,1,1,0,7,0.429,0.345
lcd,1,1,0,15,0.571,0.244
공급망,1,1,0,47,0.857,0.074
sharp,1,0,1,28,0.857,0.074
모바일,1,2,-1,51,1.143,-0.069
hp,1,4,-3,43,1.143,-0.069
ar,1,4,-3,44,1.714,-0.309
퀄컴,1,7,-6,35,1.857,-0.363
노트북,1,2,-1,104,4.143,-1.035
