term,cur,prev,diff,total,ma7,z_like
lg전자,13,3,10,261,4.857,2.542
oled,11,11,0,282,5.429,1.673
sk하이닉스,6,1,5,64,2.286,1.479
삼성전자,6,7,-1,392,13.286,-1.569
노트북,5,2,3,122,2.429,1.005
tv,5,7,-2,377,5.714,-0.211
갤럭시,4,2,2,75,2.286,0.682
엔비디아,4,1,3,62,2.429,0.614
디스플레이,4,7,-3,213,2.714,0.486
인텔,3,0,3,91,0.714,1.239
lg디스플레이,3,5,-2,126,5.429,-0.729
lcd,3,12,-9,60,6.143,-0.904
생산능력,2,0,2,5,0.429,0.95
한화솔루션,2,0,2,6,0.714,0.697
스마트폰,2,1,1,85,2.0,0.0
고효율,1,0,1,14,0.143,0.622
csot,1,0,1,4,0.143,0.622
샤프,1,0,1,2,0.143,0.622
nvidia,1,0,1,1,0.143,0.622
저전력,1,0,1,1,0.143,0.622
벤츠,1,0,1,53,0.286,0.465
bmw,1,0,1,6,0.286,0.465
오포,1,1,0,3,0.429,0.345
tsmc,1,1,0,25,0.571,0.244
공급망,1,0,1,14,0.571,0.244
모바일,1,1,0,28,0.857,0.074
byd,1,1,0,16,1.429,-0.195
구글,1,4,-3,54,1.857,-0.363
ar,1,6,-5,44,2.0,-0.414
한미반도체,1,0,1,20,2.571,-0.604
애플,1,7,-6,164,5.0,-1.236
