term,cur,prev,diff,ma7,z_like,total
oled,63,15,48,14.857,9.917,355
시야각,16,0,16,2.286,5.46,16
삼성디스플레이,23,1,22,7.286,4.248,122
lg전자,21,14,7,6.429,4.122,298
ul,9,0,9,1.286,3.615,10
lg디스플레이,14,1,13,3.571,3.609,95
tcl,5,0,5,0.857,2.151,60
디스플레이,19,5,14,11.286,1.77,198
삼성전자,33,20,13,23.0,1.725,544
모바일,6,0,6,2.0,1.657,61
sk하이닉스,7,1,6,2.857,1.54,87
스마트폰,8,3,5,3.857,1.398,123
갤럭시,5,1,4,2.0,1.243,94
애플,12,22,-10,8.857,0.79,266
올레드,2,1,1,0.714,0.697,83
amd,1,0,1,0.143,0.622,12
harman,1,0,1,0.143,0.622,5
ltpo,1,0,1,0.143,0.622,1
비보,1,0,1,0.143,0.622,1
아마존,1,0,1,0.143,0.622,19
알파벳,1,0,1,0.143,0.622,3
엘지전자,1,0,1,0.143,0.622,1
카카오,1,0,1,0.143,0.622,10
레노버,1,0,1,0.286,0.465,66
hud,1,1,0,0.286,0.465,2
lcd,1,0,1,0.571,0.244,29
태블릿,1,2,-1,0.571,0.244,13
아이폰,2,3,-1,1.571,0.19,117
byd,1,0,1,0.714,0.155,9
asus,1,2,-1,0.714,0.155,24
퀄컴,1,3,-2,0.714,0.155,32
모니터,2,2,0,2.0,0.0,171
tsmc,1,0,1,1.286,-0.134,18
양산,1,0,1,1.286,-0.134,47
엔비디아,2,0,2,2.429,-0.168,86
xr,4,2,2,4.571,-0.182,117
노트북,2,0,2,2.714,-0.27,131
구글,1,0,1,2.143,-0.464,83
공급망,1,2,-1,2.286,-0.512,38
폴더블,3,12,-9,6.429,-0.97,161
tv,10,16,-6,15.143,-1.051,459
벤츠,1,16,-15,6.429,-1.535,68
