term,cur,prev,diff,total,ma7,z_like
삼성전자,28,14,14,563,17.571,2.009
oled,22,32,-10,287,13.857,1.724
엔비디아,16,7,9,236,8.571,1.891
lg전자,14,16,-2,199,6.857,1.974
폴더블,12,8,4,93,3.143,3.194
삼성디스플레이,12,36,-24,93,8.143,1.001
디스플레이,12,13,-1,196,9.429,0.632
xr,8,0,8,129,2.714,1.996
lg디스플레이,8,0,8,116,6.286,0.489
tv,7,10,-3,232,6.429,0.162
아이폰,5,1,4,74,2.857,0.797
고성능,4,1,3,28,0.714,1.781
boe,4,8,-4,34,1.714,0.99
스마트폰,3,2,1,76,2.143,0.348
노트북,3,3,0,102,3.286,-0.102
애플,3,3,0,234,5.286,-0.693
hp,2,0,2,19,0.571,0.814
태블릿,2,1,1,22,0.714,0.697
사이니지,2,5,-3,13,1.0,0.5
구글,2,0,2,37,1.143,0.414
갤럭시,2,0,2,100,1.286,0.335
기아,2,0,2,21,2.0,0.0
sk하이닉스,2,1,1,49,2.143,-0.058
아이패드,1,0,1,33,0.143,0.622
맥북,1,0,1,28,0.143,0.622
롤러블,1,0,1,2,0.143,0.622
비보,1,0,1,2,0.143,0.622
llo,1,0,1,1,0.143,0.622
nvidia,1,2,-1,22,0.857,0.074
양산,1,0,1,18,1.0,0.0
레노버,1,1,0,77,4.571,-1.138
